EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,AtRimFGM,AtRimFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,AtRimFG3AFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,Steals,BadPassSteals,NonShootingFoulsDrawn,BlockedLongMidRange,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,DefLongMidRangeReboundPct,DefCorner3ReboundPct,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,ShortMidRangeFGA,ShortMidRangeAssists,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFGA,LongMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceArc3FGA,SecondChanceFG2A,SecondChanceFG3A,PtsUnassisted2s,PtsUnassisted3s,Corner3Assists,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,BadPassTurnovers,Loose Ball Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,SecondChanceShotQualityAvg,SecondChanceAtRimFGM,SecondChanceFG2M,PtsPutbacks,LostBallSteals,2pt And 1 Free Throw Trips,BlockedAtRim,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,SecondChanceEfgPct,OffShortMidRangeReboundPct,SecondChanceAtRimAccuracy,PenaltyTurnovers,Offensive Fouls,Charge Fouls Drawn,LongMidRangePctBlocked,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,StepOutOfBoundsTurnovers,Charge Fouls,Blocked3s,BlockedArc3,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceTurnovers,HeaveAttempts,LostBallOutOfBoundsTurnovers,SelfOReb,Travels,Technical Free Throw Trips,SelfORebPct,FTOffRebounds,OffFTReboundPct,OffLongMidRangeReboundPct,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceAtRimPctAssisted,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,ShortMidRangePctBlocked,DefensiveGoaltends,OffensiveGoaltends,Arc3PctBlocked,3pt And 1 Free Throw Trips,BlockedCorner3,Defensive 3 Seconds Violations,3SecondViolations,team_id,year,season,team_vs
1626181-1629014-202683-203081-2546,1610612757,"Norman Powell, Anfernee Simons, Enes Kanter, Damian Lillard, Carmelo Anthony","Powell, Simons, Kanter, Lillard, Anthony",1626181-1629014-202683-203081-2546,POR,699.0,6,12.0,1.0,24.0,23.0,47.0,7.0,11.0,3.0,11.0,21.0,2.0,30.0,29.0,4.0,2.0,4.0,1.0,10.0,6.0,2.0,,8.0,15.0,1.0,,,1.0,1.0,3.0,6.0,2.0,2.0,1.0,,,,,21.0,0.18181818181818182,0.2222222222222222,0.5238095238095238,0.5,0.5172413793103449,1.0,,1.0,1.0,1.0,1.0,,1.0,96.82403433476395,,15.458333333333334,14.26086956521739,14.708333333333334,14.26086956521739,0.39285714285714285,0.6363636363636364,0.7,0.14285714285714285,0.10714285714285714,0.6428571428571429,0.5022571428571428,0.034482758620689655,0.045454545454545456,5.476190476190476,12.0,7.0,6.0,2.0,4.0,2.0,6.0,1.0,3.0,2.0,7.0,,9.0,5.0,10.0,1.0,4.0,,13.0,6.0,6.0,2.0,2.0,2.0,2.0,1.0,,,,13.0,12.0,,1.0,0.2857142857142857,0.25,0.2857142857142857,0.5,0.4642857142857143,0.75,0.4642857142857143,0.25,0.09523809523809523,0.09090909090909091,1.0,,0.21428571428571427,0.3333333333333333,0.3333333333333333,1.0,0.2857142857142857,0.5,0.21428571428571427,0.3333333333333333,0.3333333333333333,0.48917499999999997,0.3,0.43333333333333335,26.157142857142855,0.5,2.0,7.0,,0.25,0.2857142857142857,0.3333333333333333,,4.0,2.0,,1.0,1.0,5.0,1.0,18.0,,,1.0,2.0,5.0,7.0,,,,,0.5,0.4,0.4666666666666667,0.5,0.5,,0.6666666666666666,0.6666666666666666,0.5,0.03571428571428571,,,,0.6666666666666666,0.16666666666666666,0.5198,3.0,3.0,4.0,1.0,,,,0.6,0.75,0.6,0.75,1.0,,,,,1.0,0.07142857142857142,,,,1.0,1.0,,,,,1.0,,,,1.0,1.0,1.0,,,2.0,,,0.15384615384615385,,,,,,,,,,0.14285714285714285,,,,,,,,1610612757,2021,2020-21,True
1626181-1629014-202683-203468-203496,1610612757,"Norman Powell, Anfernee Simons, Enes Kanter, CJ McCollum, Robert Covington","Powell, Simons, Kanter, McCollum, Covington",1626181-1629014-202683-203468-203496,POR,120.0,2,2.0,-3.0,4.0,4.0,8.0,1.0,2.0,1.0,1.0,6.0,,2.0,5.0,,,,,,,1.0,,1.0,4.0,,,,,,,,,,,,,,,,,,0.16666666666666666,0.14285714285714285,0.14285714285714285,,,0.5,,0.5,1.0,,,96.0,,17.5,12.5,16.0,12.5,0.2857142857142857,0.5,1.0,,0.14285714285714285,0.42857142857142855,0.5412785714285714,,,7.833333333333333,1.0,2.0,2.0,,1.0,,,,,,1.0,,2.0,,2.0,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,0.3333333333333333,,0.14285714285714285,0.16666666666666666,0.5,,,,,,,0.5,,,,,0.5553,1.0,,23.8,0.25,,3.0,,0.42857142857142855,,,,2.0,,,1.0,,2.0,1.0,2.0,,,,1.0,2.0,3.0,,,,,0.4,1.0,0.5,,,1.0,,,,0.14285714285714285,,,,0.6666666666666666,,0.632675,1.0,1.0,2.0,,,,,0.5,0.3333333333333333,0.3333333333333333,0.5,,,,,,,,,,1.0,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1610612757,2021,2020-21,True
1626181-1629014-202683-203468-2546,1610612757,"Norman Powell, Anfernee Simons, Enes Kanter, CJ McCollum, Carmelo Anthony","Powell, Simons, Kanter, McCollum, Anthony",1626181-1629014-202683-203468-2546,POR,3225.0,9,54.0,-8.0,98.0,97.0,195.0,18.0,30.0,25.0,38.0,74.0,17.0,120.0,128.0,44.0,22.0,31.0,8.0,71.0,14.0,17.0,,31.0,52.0,4.0,4.0,6.0,1.0,10.0,14.0,22.0,21.0,20.0,11.0,5.0,2.0,5.0,2.0,101.0,0.5789473684210527,0.6470588235294118,0.5135135135135135,0.515,0.5504587155963303,0.4,,0.5862068965517241,0.7777777777777778,0.6595744680851063,0.5,0.5,0.7777777777777778,87.06976744186046,0.4,15.714285714285714,17.371134020618555,14.83673469387755,16.804123711340207,0.3,0.6,0.6206896551724138,0.4444444444444444,0.25,0.56,0.5051325,0.10091743119266056,0.13253012048192772,8.636486486486486,,5.0,17.0,,,8.0,20.0,,,9.0,26.0,,19.0,,,,,,,27.0,20.0,8.0,3.0,9.0,8.0,3.0,1.0,,,,,,1.0,0.34615384615384615,,0.34615384615384615,,,0.475,,0.26,0.04054054054054054,0.03333333333333333,0.8571428571428571,,0.2,0.4,0.4,1.0,,,,,0.4,,0.15833333333333333,,25.73076923076923,,10.0,19.0,6.0,0.19,0.5263157894736842,0.5882352941176471,0.6,12.0,10.0,1.0,6.0,4.0,16.0,4.0,32.0,,1.0,8.0,7.0,14.0,21.0,3.0,3.0,2.0,,0.3888888888888889,0.4117647058823529,0.39622641509433965,0.5,0.3333333333333333,0.6,0.4,0.4,0.8,0.06,0.16666666666666666,0.2,1.0,0.6,0.2,0.6017428571428571,7.0,8.0,8.0,2.0,2.0,3.0,,0.5,0.475,0.3333333333333333,0.5833333333333334,,,1.0,,,,,,,,1.0,1.0,,,,,0.25,,,,0.25,1.0,1.0,,,4.0,1.0,,0.08163265306122448,,,0.3333333333333333,,,,1.0,0.038461538461538464,0.16666666666666666,0.10526315789473684,1.0,1.0,,,,,,1610612757,2021,2020-21,True
1626181-1629014-202683-203496-2546,1610612757,"Norman Powell, Anfernee Simons, Enes Kanter, Robert Covington, Carmelo Anthony","Powell, Simons, Kanter, Covington, Anthony",1626181-1629014-202683-203496-2546,POR,15.0,1,,2.0,1.0,,1.0,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,,,,,2.0,,,,,1.0,,,,,,,,,96.0,,15.0,,15.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2021,2020-21,True
1626181-1629014-203081-203468-203496,1610612757,"Norman Powell, Anfernee Simons, Damian Lillard, CJ McCollum, Robert Covington","Powell, Simons, Lillard, McCollum, Covington",1626181-1629014-203081-203468-203496,POR,46.0,2,1.0,-2.0,,2.0,2.0,,,,,,,,2.0,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,62.60869565217391,,,7.0,,7.0,,,,,,1.0,0.5829,,,,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,24.4,,,,,,,,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,1.0,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2021,2020-21,True
1626181-1629014-203081-203468-2546,1610612757,"Norman Powell, Anfernee Simons, Damian Lillard, CJ McCollum, Carmelo Anthony","Powell, Simons, Lillard, McCollum, Anthony",1626181-1629014-203081-203468-2546,POR,56.0,3,1.0,-5.0,2.0,3.0,5.0,,,1.0,,1.0,,,5.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.57142857142856,,8.0,13.333333333333334,7.5,13.333333333333334,,,,,0.3333333333333333,0.6666666666666666,0.40149999999999997,,,20.2,2.0,2.0,1.0,,,,1.0,,1.0,,2.0,,,,1.0,,2.0,,,,1.0,,1.0,,,,,,,,2.0,,,,,,,,,,0.6666666666666666,1.0,,,,0.3333333333333333,,,,,,0.3333333333333333,,,0.40149999999999997,,,23.95,1.0,,,,,,,,,,,1.0,,1.0,,,,,,1.0,1.0,2.0,,,,,1.0,1.0,1.0,,1.0,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1610612757,2021,2020-21,True
1626181-1629014-203081-203496-203994,1610612757,"Norman Powell, Anfernee Simons, Damian Lillard, Robert Covington, Jusuf Nurkic","Powell, Simons, Lillard, Covington, Nurkic",1626181-1629014-203081-203496-203994,POR,750.0,6,12.0,-1.0,28.0,26.0,54.0,5.0,7.0,1.0,8.0,18.0,7.0,29.0,30.0,10.0,5.0,7.0,3.0,16.0,6.0,3.0,,9.0,12.0,1.0,1.0,2.0,1.0,3.0,1.0,4.0,5.0,8.0,4.0,,,,,25.0,0.625,0.625,0.4444444444444444,0.4583333333333333,0.5178571428571429,0.3333333333333333,,1.0,1.0,1.0,1.0,1.0,1.0,103.68,,14.0,13.76923076923077,13.428571428571429,13.76923076923077,0.2916666666666667,0.7142857142857143,0.7142857142857143,0.6,0.041666666666666664,0.5416666666666666,0.5047020833333333,0.14285714285714285,0.18181818181818182,6.888888888888889,9.0,4.0,2.0,2.0,2.0,1.0,4.0,,1.0,2.0,6.0,,4.0,3.0,5.0,,2.0,,6.0,6.0,4.0,1.0,,2.0,1.0,1.0,,,,6.0,9.0,,1.0,0.3333333333333333,,0.3333333333333333,0.6,0.42857142857142855,0.6666666666666666,0.42857142857142855,0.25,,,,1.0,0.16666666666666666,0.25,0.25,1.0,0.2857142857142857,1.0,0.14285714285714285,,0.25,0.5579071428571428,0.13793103448275862,0.20689655172413793,24.683333333333334,0.32142857142857145,3.0,10.0,2.0,0.4166666666666667,0.3,0.3,0.6666666666666666,3.0,,1.0,2.0,,3.0,,6.0,,1.0,,1.0,2.0,3.0,,,,1.0,0.2,0.25,0.21428571428571427,1.0,0.3333333333333333,,,,,0.08333333333333333,0.5,0.5,1.0,1.0,,0.62645,2.0,2.0,,1.0,,,1.0,0.6666666666666666,0.6666666666666666,,0.6666666666666666,3.0,1.0,,,,1.0,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,1610612757,2021,2020-21,True
1626181-1629014-203081-203496-2546,1610612757,"Norman Powell, Anfernee Simons, Damian Lillard, Robert Covington, Carmelo Anthony","Powell, Simons, Lillard, Covington, Anthony",1626181-1629014-203081-203496-2546,POR,154.0,2,3.0,5.0,5.0,7.0,12.0,,,,1.0,2.0,2.0,7.0,2.0,,,1.0,,3.0,1.0,3.0,1.0,5.0,6.0,,,,,,,,1.0,2.0,1.0,,,,,7.0,,,0.5,0.5,0.5833333333333334,,1.0,0.75,1.0,0.8,0.5,,1.0,112.2077922077922,,17.4,9.571428571428571,17.4,8.285714285714286,,,,,,0.6,0.47645,0.16666666666666666,0.3333333333333333,8.5,3.0,3.0,,,,1.0,3.0,1.0,1.0,1.0,3.0,,,1.0,1.0,1.0,1.0,2.0,7.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,,,,7.0,3.0,,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,1.25,,1.1666666666666667,0.6,0.5,,1.0,,0.6,0.3333333333333333,0.5,1.0,,,0.5,1.0,0.3333333333333333,0.426225,,1.0,25.599999999999998,0.6,1.0,2.0,,0.4,0.5,1.0,,,,,,,,,2.0,,,,,1.0,1.0,,,,,1.0,,0.3333333333333333,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.3333333333333333,,0.5,,,0.3333333333333333,,,,,1610612757,2021,2020-21,True
1626181-1629014-203468-203496-203994,1610612757,"Norman Powell, Anfernee Simons, CJ McCollum, Robert Covington, Jusuf Nurkic","Powell, Simons, McCollum, Covington, Nurkic",1626181-1629014-203468-203496-203994,POR,473.0,1,8.0,-6.0,16.0,17.0,33.0,1.0,2.0,2.0,4.0,9.0,,14.0,20.0,,,2.0,,6.0,3.0,5.0,,8.0,10.0,3.0,,2.0,,5.0,,,,,,1.0,,1.0,1.0,14.0,,,0.4444444444444444,0.5384615384615384,0.5384615384615384,0.6,,1.0,1.0,1.0,1.0,1.0,1.0,100.46511627906976,1.0,15.5625,13.176470588235293,15.25,12.941176470588236,0.15384615384615385,0.5,0.5,,0.15384615384615385,0.46153846153846156,0.4871461538461539,,,7.888888888888889,,,2.0,,,2.0,3.0,,,2.0,4.0,,,,,,,,,6.0,3.0,2.0,1.0,2.0,2.0,,,,,,,,1.0,0.5,,0.5,,,,,0.3076923076923077,0.1111111111111111,,1.0,1.0,0.23076923076923078,0.6666666666666666,0.6666666666666666,1.0,,,,,0.6666666666666666,,,,25.05,,3.0,5.0,,0.38461538461538464,0.6,0.75,,,,,1.0,,,,8.0,,,,1.0,1.0,2.0,3.0,,,,0.2,0.5,0.2857142857142857,,1.0,,,,,0.07692307692307693,,,,,,,,,,,,1.0,,,,0.5,,,,,,,,,,,,,,1.0,,,,,,,,,,2.0,,,,1.0,,,,,,,,,,,,0.2,1.0,,,,,,,1610612757,2021,2020-21,True
1626181-1629014-203468-203496-2546,1610612757,"Norman Powell, Anfernee Simons, CJ McCollum, Robert Covington, Carmelo Anthony","Powell, Simons, McCollum, Covington, Anthony",1626181-1629014-203468-203496-2546,POR,413.0,2,7.0,-7.0,13.0,14.0,27.0,2.0,2.0,2.0,2.0,5.0,1.0,8.0,15.0,4.0,2.0,3.0,2.0,7.0,4.0,4.0,,8.0,9.0,1.0,,1.0,1.0,2.0,,2.0,2.0,2.0,,1.0,1.0,1.0,1.0,7.0,1.0,1.0,0.4,0.3181818181818182,0.3333333333333333,0.5,,0.8,0.8,0.8,0.6666666666666666,1.0,0.8,94.14043583535108,1.0,19.692307692307693,11.214285714285714,19.692307692307693,10.428571428571429,0.18181818181818182,1.0,1.0,1.0,0.18181818181818182,0.7272727272727273,0.5239954545454546,,,8.620000000000001,10.0,1.0,1.0,2.0,2.0,1.0,5.0,,2.0,1.0,6.0,1.0,1.0,2.0,5.0,,3.0,1.0,5.0,3.0,5.0,1.0,,1.0,1.0,,,1.0,,5.0,10.0,1.0,1.0,0.16666666666666666,,0.16666666666666666,0.4,0.25,0.5,0.2777777777777778,0.5454545454545454,,,,,0.45454545454545453,0.2,0.2,1.0,0.25,1.0,0.25,,0.2,0.52435,0.125,0.625,24.8,0.7692307692307693,,1.0,,0.09090909090909091,,,,,,,1.0,,,,,,,,1.0,,1.0,,,1.0,,,0.2,0.125,,0.25,,,,,0.09090909090909091,,,,,,,,,,,,,,,,,,2.0,,,,,1.0,0.125,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612757,2021,2020-21,True
1626181-1629014-203468-203994-2546,1610612757,"Norman Powell, Anfernee Simons, CJ McCollum, Jusuf Nurkic, Carmelo Anthony","Powell, Simons, McCollum, Nurkic, Anthony",1626181-1629014-203468-203994-2546,POR,843.0,4,14.0,-4.0,28.0,30.0,58.0,3.0,6.0,4.0,6.0,13.0,7.0,28.0,32.0,4.0,2.0,5.0,1.0,13.0,6.0,8.0,,14.0,15.0,2.0,,1.0,2.0,3.0,5.0,7.0,8.0,8.0,4.0,,,,,26.0,0.3333333333333333,0.4,0.46153846153846156,0.4772727272727273,0.5384615384615384,0.6666666666666666,,1.0,0.8571428571428571,0.9333333333333333,1.0,1.0,0.8571428571428571,99.07473309608541,,14.464285714285714,14.6,14.464285714285714,14.5,0.2727272727272727,0.5,0.5,0.3333333333333333,0.18181818181818182,0.6818181818181818,0.5268636363636363,0.15384615384615385,0.23529411764705882,7.792307692307692,1.0,2.0,1.0,1.0,1.0,3.0,8.0,,,3.0,9.0,,2.0,1.0,1.0,,,,2.0,9.0,8.0,3.0,1.0,3.0,3.0,1.0,,,,2.0,1.0,,1.0,0.3333333333333333,,0.3333333333333333,1.0,1.0,1.0,1.0,0.4090909090909091,0.07692307692307693,,1.0,,0.36363636363636365,0.375,0.375,1.0,1.0,1.0,,,0.375,0.6686,0.07142857142857142,0.07142857142857142,25.62222222222222,0.03571428571428571,1.0,3.0,,0.13636363636363635,0.3333333333333333,0.5,,1.0,2.0,,1.0,,1.0,,8.0,,,1.0,,1.0,1.0,,,,1.0,0.14285714285714285,,0.07692307692307693,0.3333333333333333,,,0.5,0.5,0.5,0.045454545454545456,,,,1.0,,0.8481,1.0,1.0,2.0,1.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,1610612757,2021,2020-21,True
1626181-1629014-203496-203994-2546,1610612757,"Norman Powell, Anfernee Simons, Robert Covington, Jusuf Nurkic, Carmelo Anthony","Powell, Simons, Covington, Nurkic, Anthony",1626181-1629014-203496-203994-2546,POR,143.0,1,2.0,-5.0,4.0,4.0,8.0,,1.0,1.0,1.0,3.0,,2.0,7.0,2.0,1.0,1.0,,2.0,,1.0,,1.0,1.0,,,1.0,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,1.0,,2.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,0.5,,0.5,,,,80.55944055944056,,20.0,15.75,20.0,13.5,0.3333333333333333,,,,0.3333333333333333,0.3333333333333333,0.4925333333333333,0.3333333333333333,0.3333333333333333,10.700000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2021,2020-21,True
1626181-1629642-202683-203081-203496,1610612757,"Norman Powell, Nassir Little, Enes Kanter, Damian Lillard, Robert Covington","Powell, Little, Kanter, Lillard, Covington",1626181-1629642-202683-203081-203496,POR,937.0,4,16.0,2.0,31.0,31.0,62.0,8.0,12.0,2.0,10.0,22.0,2.0,37.0,35.0,8.0,4.0,9.0,2.0,23.0,5.0,3.0,,8.0,12.0,2.0,,1.0,1.0,3.0,3.0,7.0,5.0,2.0,1.0,1.0,,1.0,,28.0,0.4,0.5,0.45454545454545453,0.5833333333333334,0.5967741935483871,0.6666666666666666,,0.42857142857142855,0.8333333333333334,0.6153846153846154,0.6,,0.8,95.28281750266808,,15.129032258064516,15.096774193548388,14.225806451612904,14.741935483870968,0.4,0.6666666666666666,0.7272727272727273,0.25,0.06666666666666667,0.6666666666666666,0.525485,0.03225806451612903,0.043478260869565216,5.654545454545455,19.0,14.0,5.0,4.0,7.0,3.0,6.0,2.0,4.0,5.0,8.0,,9.0,5.0,13.0,2.0,4.0,2.0,18.0,15.0,6.0,3.0,3.0,5.0,3.0,3.0,1.0,,,18.0,19.0,,1.0,0.625,0.5,0.625,0.38461538461538464,0.47058823529411764,0.9,0.5,0.26666666666666666,0.13636363636363635,0.08333333333333333,,1.0,0.2,0.5,0.5,1.0,0.4117647058823529,0.5714285714285714,0.23529411764705882,0.5,0.5,0.5415852941176471,0.24324324324324326,0.4864864864864865,25.2125,0.6129032258064516,1.0,8.0,1.0,0.26666666666666666,0.125,0.14285714285714285,1.0,4.0,1.0,2.0,2.0,,4.0,1.0,12.0,,2.0,1.0,,3.0,4.0,1.0,,,2.0,0.25,,0.2,0.25,,,0.5,1.0,1.0,0.06666666666666667,1.0,1.0,1.0,0.8,,0.6059300000000001,3.0,3.0,4.0,2.0,,1.0,,0.75,0.9,0.2857142857142857,0.75,3.0,1.0,1.0,0.5,,,,,1.0,1.0,,1.0,,,,,1.0,0.2,1.0,1.0,,,,,,1.0,,,0.08333333333333333,1.0,1.0,,,,,,,,0.125,,,,,,,,1610612757,2021,2020-21,True
1626181-1629642-202683-203081-2546,1610612757,"Norman Powell, Nassir Little, Enes Kanter, Damian Lillard, Carmelo Anthony","Powell, Little, Kanter, Lillard, Anthony",1626181-1629642-202683-203081-2546,POR,32.0,1,1.0,3.0,1.0,1.0,2.0,1.0,1.0,,1.0,1.0,1.0,3.0,,,,,,,,1.0,,1.0,2.0,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,0.5,0.75,,,1.0,,1.0,,1.0,,90.0,,11.0,21.0,10.0,21.0,0.5,1.0,1.0,,,1.0,0.5828,0.5,1.0,2.1,1.0,,1.0,1.0,1.0,,1.0,,1.0,,1.0,1.0,3.0,1.0,1.0,,1.0,1.0,3.0,,1.0,,,,,,,,,3.0,1.0,,,,,,1.0,0.5,1.5,0.75,0.5,,,,,0.5,,,,0.5,1.0,0.5,,,0.5828,1.0,1.0,25.7,1.0,,,,,,,,1.0,,,,,1.0,,2.0,,,,1.0,,1.0,,,,,,1.0,1.0,,1.0,,,,,,,,,1.0,,,1.0,1.0,2.0,,1.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2021,2020-21,True
1626181-1629642-202683-203468-2546,1610612757,"Norman Powell, Nassir Little, Enes Kanter, CJ McCollum, Carmelo Anthony","Powell, Little, Kanter, McCollum, Anthony",1626181-1629642-202683-203468-2546,POR,680.0,5,11.0,-1.0,22.0,22.0,44.0,7.0,14.0,1.0,9.0,17.0,1.0,22.0,23.0,10.0,5.0,6.0,4.0,13.0,2.0,3.0,,5.0,12.0,2.0,1.0,2.0,,4.0,3.0,5.0,1.0,1.0,1.0,1.0,,1.0,1.0,20.0,0.5555555555555556,0.625,0.5294117647058824,0.42,0.44,0.5,,1.0,0.5,0.7142857142857143,1.0,,0.5,93.17647058823529,1.0,16.59090909090909,14.318181818181818,15.090909090909092,13.227272727272727,0.56,0.5,0.5384615384615384,0.5714285714285714,0.04,0.88,0.555036,0.04,0.058823529411764705,4.041176470588235,,3.0,5.0,,,1.0,6.0,,,1.0,8.0,,2.0,,,,,,,3.0,6.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,1.0,0.125,,0.125,,,0.2,,0.32,0.058823529411764705,0.07142857142857142,1.0,,0.24,0.16666666666666666,0.16666666666666666,1.0,,,,,0.16666666666666666,,0.09090909090909091,,25.0375,,2.0,2.0,1.0,0.08,1.0,1.0,0.5,3.0,,,2.0,1.0,4.0,1.0,8.0,,,,4.0,3.0,7.0,2.0,,,,0.375,0.5714285714285714,0.4666666666666667,0.42857142857142855,0.6,0.5,,,,0.08,,,,0.6,0.2,0.5912,1.0,1.0,2.0,1.0,1.0,1.0,,0.25,0.2,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,0.07142857142857142,,,,,,,,,,,,,,,,,,1610612757,2021,2020-21,True
