EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,PtsAssisted2s,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,FTA,Technical Free Throw Trips,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,ShotQualityAvg,Avg2ptShotDistance,PenaltyOffPoss,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGA,PenaltyArc3FGA,FG3M,FG3A,OpponentPoints,PenaltyFG2A,PenaltyFG3A,PtsUnassisted2s,PtsAssisted3s,HeaveAttempts,ThreePtAssists,Corner3Assists,Steals,BadPassSteals,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG3APct,DefAtRimReboundPct,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,PenaltyShotQualityAvg,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyDefPoss,SecondChanceOffPoss,AtRimFGM,AtRimAssists,OffTwoPtRebounds,FTDefRebounds,OffRebounds,LostBallSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,OffensiveGoaltends,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceCorner3FGA,Arc3FGM,PenaltyArc3FGM,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG3M,PenaltyFtPoints,PenaltyPoints,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Arc3Assists,OffThreePtRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,BadPassTurnovers,PenaltyTurnovers,Loose Ball Fouls,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceArc3FGA,SecondChanceFtPoints,PtsPutbacks,ShortMidRangeAssists,DefThreePtRebounds,Offensive Fouls,2pt And 1 Free Throw Trips,BlockedShortMidRange,ShortMidRangePctBlocked,DefThreePtReboundPct,OffShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,ShortMidRangePctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,FTOffRebounds,OffFTReboundPct,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Travels,NonShootingFoulsDrawn,DefensiveGoaltends,NonShootingPenaltyNonTakeFouls,LostBallOutOfBoundsTurnovers,Blocked3s,BlockedArc3,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,3SecondViolations,Defensive 3 Seconds Violations,SecondChanceCorner3FGM,LongMidRangePctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Clear Path Fouls,BlockedCorner3,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,BlockedLongMidRange,Corner3PctBlocked,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
124-1444-1513-1517-468,1610612758,"Vlade Divac, Lawrence Funderburke, Scot Pollard, Bobby Jackson, Jon Barry","Divac, Funderburke, Pollard, Jackson, Barry",124-1444-1513-1517-468,SAC,123.0,1,2.0,6.0,3.0,3.0,6.0,3.0,3.0,3.0,3.0,6.0,6.0,3.0,3.0,3.0,6.0,3.0,3.0,3.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,70.2439024390244,18.333333333333332,22.666666666666668,18.333333333333332,22.666666666666668,1.0,1.0,1.0,1.0,0.3617333333333333,18.099999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2001,2000-01,True
124-1444-1517-1715-978,1610612758,"Vlade Divac, Lawrence Funderburke, Bobby Jackson, Jason Williams, Peja Stojakovic","Divac, Funderburke, Jackson, Williams, Stojakovic",124-1444-1517-1715-978,SAC,238.0,3,4.0,-2.0,9.0,10.0,19.0,1.0,3.0,2.0,8.0,7.0,2.0,1.0,2.0,1.0,5.0,2.0,2.0,2.0,,,7.0,0.5,0.5,0.25,0.35,0.35,0.6666666666666666,0.6666666666666666,1.0,114.9579831932773,13.11111111111111,12.0,13.11111111111111,12.0,0.3,0.3333333333333333,0.3333333333333333,1.0,0.4652611111111111,10.9375,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,9.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.2,0.5,0.2,0.3,0.3333333333333333,0.3333333333333333,0.1,1.0,1.0,1.0,0.1,0.5,0.4,0.2389,44.75,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2001,2000-01,True
124-1444-1517-185-468,1610612758,"Vlade Divac, Lawrence Funderburke, Bobby Jackson, Chris Webber, Jon Barry","Divac, Funderburke, Jackson, Webber, Barry",124-1444-1517-185-468,SAC,266.0,1,4.0,,8.0,8.0,16.0,3.0,5.0,4.0,7.0,8.0,6.0,3.0,3.0,2.0,6.0,,1.0,2.0,,,8.0,0.75,0.75,0.5714285714285714,0.5714285714285714,0.5714285714285714,,,,86.61654135338345,17.25,16.0,16.75,16.0,0.7142857142857143,0.6,0.6,0.6666666666666666,0.4112142857142857,13.571428571428571,,2.0,,,,,,,,,8.0,,,2.0,,,,,2.0,1.0,,,,,,,0.2857142857142857,,,,,,,,,,0.2857142857142857,,,,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,3.0,1.0,0.3333333333333333,1.0,0.5,0.5,0.5,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2001,2000-01,True
124-1444-1517-2045-468,1610612758,"Vlade Divac, Lawrence Funderburke, Bobby Jackson, Hedo Turkoglu, Jon Barry","Divac, Funderburke, Jackson, Turkoglu, Barry",124-1444-1517-2045-468,SAC,993.0,5,17.0,5.0,30.0,30.0,60.0,6.0,9.0,13.0,20.0,40.0,20.0,10.0,11.0,4.0,23.0,9.0,9.0,13.0,6.0,,38.0,0.7692307692307693,0.7692307692307693,0.65,0.6481481481481481,0.6666666666666666,0.6,0.5294117647058824,0.5,87.00906344410876,15.8,17.3,15.1,16.133333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5010740740740741,8.93,10.0,8.0,1.0,3.0,,1.0,6.0,2.0,3.0,7.0,35.0,6.0,2.0,6.0,3.0,,1.0,,2.0,2.0,10.0,0.3333333333333333,0.42857142857142855,0.42857142857142855,0.25925925925925924,0.75,0.2962962962962963,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.037037037037037035,,,,0.2222222222222222,0.25,0.5555555555555556,0.44333125,25.17142857142857,0.3333333333333333,9.0,4.0,6.0,6.0,2.0,,4.0,,3.0,1.0,1.0,4.0,2.0,3.0,7.0,,0.75,,0.2857142857142857,0.36363636363636365,0.3333333333333333,0.75,0.8571428571428571,1.0,1.0,2.0,1.0,3.0,1.0,5.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,15.0,6.0,6.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,3.0,4.0,4.0,4.0,3.0,15.0,0.5,0.5,0.8333333333333334,0.3333333333333333,0.8125,0.3333333333333333,0.8333333333333334,0.05,0.125,0.5,0.5,0.3333333333333333,1.0,0.6666666666666666,0.1,0.75,0.5,0.5,0.3333333333333333,0.6666666666666666,0.5,1.0,0.3333333333333333,0.5,0.5,0.47375,0.1,0.13043478260869565,0.05,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2001,2000-01,True
124-1444-1517-2045-57,1610612758,"Vlade Divac, Lawrence Funderburke, Bobby Jackson, Hedo Turkoglu, Doug Christie","Divac, Funderburke, Jackson, Turkoglu, Christie",124-1444-1517-2045-57,SAC,1908.0,9,32.0,-16.0,62.0,64.0,126.0,4.0,17.0,17.0,44.0,49.0,14.0,7.0,8.0,,17.0,10.0,20.0,28.0,6.0,1.0,45.0,0.4117647058823529,0.4375,0.38636363636363635,0.39090909090909093,0.42105263157894735,0.47619047619047616,0.6,0.16666666666666666,95.09433962264151,15.516129032258064,14.78125,14.387096774193548,14.140625,0.3090909090909091,0.23529411764705882,0.23529411764705882,,0.47183636363636366,9.168181818181818,9.0,13.0,4.0,14.0,,2.0,9.0,2.0,3.0,11.0,65.0,6.0,2.0,20.0,3.0,,1.0,,5.0,3.0,9.0,0.3333333333333333,0.2727272727272727,0.2727272727272727,0.2,0.6666666666666666,0.23636363636363636,0.2545454545454545,0.2857142857142857,0.3333333333333333,0.03636363636363636,,,,0.16363636363636364,0.25,0.43636363636363634,0.440575,24.963636363636365,0.14516129032258066,14.0,6.0,9.0,4.0,7.0,2.0,8.0,2.0,8.0,4.0,3.0,12.0,1.0,5.0,13.0,,0.6666666666666666,1.0,0.25925925925925924,0.22857142857142856,0.15384615384615385,0.6923076923076923,0.75,0.4444444444444444,1.0,3.0,,3.0,2.0,6.0,1.0,5.0,1.0,4.0,2.0,2.0,2.0,12.0,6.0,9.0,3.0,3.0,1.0,1.0,,1.0,5.0,1.0,1.0,3.0,4.0,2.0,4.0,2.0,12.0,1.0,0.2,0.3333333333333333,0.16666666666666666,0.625,0.2857142857142857,0.6666666666666666,0.06818181818181818,0.07692307692307693,0.125,0.5,0.16666666666666666,,0.5555555555555556,,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,,,1.0,0.3333333333333333,0.51283,0.05263157894736842,0.06521739130434782,0.08163265306122448,0.24489795918367346,1.0,1.0,1.0,2.0,2.0,3.0,8.0,2.0,1.0,2.0,0.14285714285714285,0.8888888888888888,0.3,0.8,1.0,0.75,0.16666666666666666,0.125,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2001,2000-01,True
124-1444-1517-2045-978,1610612758,"Vlade Divac, Lawrence Funderburke, Bobby Jackson, Hedo Turkoglu, Peja Stojakovic","Divac, Funderburke, Jackson, Turkoglu, Stojakovic",124-1444-1517-2045-978,SAC,573.0,5,10.0,-7.0,19.0,17.0,36.0,,3.0,6.0,19.0,14.0,2.0,1.0,1.0,,2.0,4.0,4.0,11.0,2.0,,10.0,0.16666666666666666,0.2,0.3157894736842105,0.3,0.3333333333333333,0.5,0.5,1.0,90.47120418848166,16.473684210526315,15.294117647058824,15.157894736842104,14.294117647058824,0.15,,,,0.4919025,5.2105263157894735,4.0,10.0,2.0,6.0,,1.0,,,,1.0,21.0,6.0,,10.0,,,,,1.0,1.0,4.0,,,,0.05,0.6666666666666666,0.5,0.3,0.3333333333333333,0.3333333333333333,0.05,,,,,,0.55,0.5244833333333333,23.3,0.21052631578947367,,6.0,4.0,,6.0,,7.0,,2.0,2.0,1.0,4.0,2.0,2.0,5.0,,0.5,,0.46153846153846156,0.42857142857142855,0.3333333333333333,0.4,0.5,,1.0,4.0,,,,2.0,1.0,4.0,,4.0,,,,,,,,2.0,,,1.0,1.0,1.0,1.0,,1.0,2.0,2.0,2.0,1.0,,,0.25,,0.25,,0.4,,0.10526315789473684,0.2,,0.3333333333333333,,,,0.08333333333333333,0.5,,,,1.0,0.25,,,,,0.50845,0.047619047619047616,0.05,0.2857142857142857,,,4.0,,2.0,2.0,1.0,,,,,,,0.75,,,0.5,,0.6666666666666666,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2001,2000-01,True
124-1444-1517-468-57,1610612758,"Vlade Divac, Lawrence Funderburke, Bobby Jackson, Jon Barry, Doug Christie","Divac, Funderburke, Jackson, Barry, Christie",124-1444-1517-468-57,SAC,271.0,3,5.0,1.0,10.0,9.0,19.0,1.0,5.0,2.0,8.0,10.0,4.0,2.0,3.0,1.0,7.0,5.0,6.0,6.0,3.0,,10.0,1.0,1.0,0.25,0.3888888888888889,0.5,0.8333333333333334,0.8333333333333334,1.0,100.95940959409594,12.9,15.777777777777779,12.9,14.555555555555555,0.5555555555555556,0.2,0.2,1.0,0.44158888888888886,13.725,8.0,1.0,1.0,2.0,1.0,1.0,,,1.0,1.0,9.0,6.0,1.0,,3.0,,1.0,1.0,,,8.0,1.0,1.0,1.0,0.1111111111111111,0.6666666666666666,0.1111111111111111,0.2222222222222222,0.5,0.5,0.1111111111111111,1.0,1.0,1.0,,,0.2222222222222222,0.4377,22.5,0.8,4.0,,,,,1.0,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,3.0,,,,,2.0,1.0,3.0,10.0,,,,,,,,,,,,2.0,1.0,1.0,1.0,1.0,10.0,1.0,,0.3333333333333333,,0.5,,0.625,,,,,,,,,1.0,,,,,,,,,,,0.2,0.2222222222222222,,1.0,,,,,,1.0,,,1.0,,,,,,,1.0,,,,,,1.0,1.0,0.14285714285714285,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2001,2000-01,True
124-1444-1517-468-978,1610612758,"Vlade Divac, Lawrence Funderburke, Bobby Jackson, Jon Barry, Peja Stojakovic","Divac, Funderburke, Jackson, Barry, Stojakovic",124-1444-1517-468-978,SAC,932.0,9,16.0,-2.0,31.0,33.0,64.0,3.0,8.0,11.0,23.0,30.0,20.0,10.0,11.0,3.0,23.0,10.0,14.0,18.0,7.0,,28.0,0.9090909090909091,0.9090909090909091,0.4782608695652174,0.5,0.5357142857142857,0.7142857142857143,0.7222222222222222,0.8333333333333334,98.88412017167381,13.387096774193548,15.666666666666666,12.903225806451612,14.727272727272727,0.32,0.375,0.375,1.0,0.49227200000000004,9.395652173913044,3.0,7.0,3.0,8.0,,,2.0,1.0,1.0,2.0,32.0,2.0,1.0,2.0,3.0,,1.0,,3.0,2.0,3.0,1.0,0.5,0.5,0.08,0.3333333333333333,0.28,0.32,0.375,0.42857142857142855,,,,,0.08,0.3333333333333333,0.36,0.40830000000000005,25.5,0.0967741935483871,8.0,3.0,5.0,5.0,4.0,1.0,4.0,1.0,1.0,6.0,,7.0,,3.0,5.0,,0.14285714285714285,1.0,0.3333333333333333,0.3076923076923077,0.2,0.7142857142857143,0.7142857142857143,1.0,,1.0,,1.0,,5.0,1.0,3.0,,2.0,1.0,,1.0,3.0,,2.0,1.0,1.0,1.0,,1.0,3.0,1.0,,,3.0,,,,,3.0,,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.375,0.043478260869565216,,,0.5,,,0.8,0.08333333333333333,,0.5,0.5,1.0,0.3333333333333333,,,,,0.5,0.47059999999999996,0.1111111111111111,0.12,0.06666666666666667,0.1,,,,,,2.0,3.0,1.0,1.0,,0.125,0.75,0.4,0.75,,0.6666666666666666,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2001,2000-01,True
124-1444-1517-468-98,1610612758,"Vlade Divac, Lawrence Funderburke, Bobby Jackson, Jon Barry, Nick Anderson","Divac, Funderburke, Jackson, Barry, Anderson",124-1444-1517-468-98,SAC,309.0,3,5.0,1.0,9.0,9.0,18.0,1.0,6.0,4.0,11.0,12.0,4.0,2.0,2.0,1.0,4.0,1.0,2.0,6.0,5.0,,6.0,0.5,0.5,0.36363636363636365,0.36363636363636365,0.46153846153846156,1.0,0.6666666666666666,,83.88349514563106,20.88888888888889,13.444444444444445,17.333333333333332,12.88888888888889,0.5454545454545454,0.16666666666666666,0.16666666666666666,1.0,0.41988181818181813,11.79090909090909,,1.0,2.0,4.0,,,,,,,11.0,,,4.0,,,,,1.0,,,,,,,,0.09090909090909091,0.36363636363636365,0.5,0.6666666666666666,,,,,,,0.09090909090909091,,,,,4.0,1.0,1.0,4.0,,4.0,1.0,,1.0,,1.0,,1.0,3.0,,,,0.5714285714285714,0.5714285714285714,0.6,1.0,1.0,1.0,,,,,,4.0,1.0,2.0,,6.0,,,,,,,,1.0,,,,,,,,3.0,,,,,,,0.5,,0.5,,0.75,,0.09090909090909091,,,,,,1.0,,,,,,,,,,,,0.34675,0.23076923076923078,0.23076923076923078,0.5,,,,,4.0,,,1.0,1.0,1.0,,0.25,0.5,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2001,2000-01,True
124-1444-1517-57-978,1610612758,"Vlade Divac, Lawrence Funderburke, Bobby Jackson, Doug Christie, Peja Stojakovic","Divac, Funderburke, Jackson, Christie, Stojakovic",124-1444-1517-57-978,SAC,1159.0,8,19.0,13.0,36.0,33.0,69.0,1.0,5.0,13.0,24.0,41.0,10.0,5.0,7.0,,16.0,13.0,14.0,19.0,8.0,,33.0,0.38461538461538464,0.45454545454545453,0.5416666666666666,0.5147058823529411,0.5394736842105263,0.6842105263157895,0.6842105263157895,0.7142857142857143,85.72907679033649,15.055555555555555,18.696969696969695,14.194444444444445,17.87878787878788,0.14705882352941177,0.2,0.2,,0.48512500000000003,7.829166666666667,10.0,7.0,6.0,12.0,1.0,1.0,9.0,2.0,3.0,10.0,28.0,5.0,3.0,16.0,6.0,,2.0,1.0,3.0,3.0,10.0,0.6666666666666666,0.3,0.3,0.29411764705882354,0.3333333333333333,0.20588235294117646,0.35294117647058826,0.5,0.5454545454545454,0.029411764705882353,1.0,1.0,1.0,0.2647058823529412,0.25,0.5,0.54690625,25.18,0.2777777777777778,7.0,6.0,6.0,3.0,3.0,1.0,5.0,,3.0,,,3.0,,3.0,12.0,,1.0,1.0,0.2727272727272727,0.2777777777777778,0.25,0.8571428571428571,0.8571428571428571,0.5,2.0,2.0,,2.0,1.0,6.0,4.0,6.0,,8.0,4.0,2.0,4.0,18.0,3.0,9.0,2.0,1.0,1.0,2.0,,,3.0,,2.0,3.0,1.0,1.0,1.0,,18.0,0.6666666666666666,0.6666666666666666,0.8,0.6666666666666666,0.875,0.6666666666666666,0.8181818181818182,0.041666666666666664,,0.2857142857142857,1.0,0.2857142857142857,,0.7777777777777778,,,0.2222222222222222,0.2222222222222222,0.5,0.3333333333333333,1.0,,,0.5,0.2222222222222222,0.491825,0.08108108108108109,0.1111111111111111,0.1951219512195122,0.43902439024390244,2.0,2.0,,,4.0,2.0,,,,,0.08333333333333333,,0.16666666666666666,,,0.3333333333333333,,0.25,1.0,,,1.0,1.0,0.125,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2001,2000-01,True
