EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,LongMidRangeFGA,FG2A,OpponentPoints,Fouls,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,LongMidRangeFrequency,ShotQualityAvg,Avg2ptShotDistance,PenaltyDefPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG3M,FG3A,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,Offensive Fouls,FirstChancePoints,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg3ptShotDistance,PenaltyOffPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,FtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,TwoPtAssists,AtRimAssists,ShortMidRangeAssists,Steals,LostBallSteals,LostBallOutOfBoundsTurnovers,LostBallTurnovers,PenaltyTurnovers,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,AtRimPctAssisted,ShortMidRangePctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,PenaltyOffPossPct,LongMidRangeFGM,Corner3FGM,Corner3FGA,PenaltyFtPoints,Fg2aBlocked,Corner3Assists,LongMidRangeAssists,OffThreePtRebounds,DefThreePtRebounds,SelfOReb,BadPassSteals,SecondChanceTurnovers,ShootingFouls,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,Blocks,DefensiveGoaltends,FG2APctBlocked,AtRimPctBlocked,DefThreePtReboundPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefArc3ReboundPct,SelfORebPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsUnassisted3s,FTDefRebounds,Loose Ball Fouls,BlockedShortMidRange,RecoveredBlocks,OffensiveGoaltends,SecondChanceFg3Pct,PenaltyFg3Pct,ShortMidRangePctBlocked,DefFTReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,SecondChanceFtPoints,3SecondViolations,SecondChanceArc3PctAssisted,NonShootingPenaltyNonTakeFouls,BadPassOutOfBoundsTurnovers,NonShootingFoulsDrawn,HeaveAttempts,Fg3aBlocked,Technical Free Throw Trips,FG3APctBlocked,Arc3PctBlocked,Blocked3s,BlockedArc3,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedLongMidRange,Corner3PctBlocked,LongMidRangePctBlocked,FTOffRebounds,OffFTReboundPct,Defensive 3 Seconds Violations,HeaveMakes,Clear Path Fouls,BlockedCorner3,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,team_id,year,season,team_vs
124-1444-1513-1517-468,1610612758,"Vlade Divac, Lawrence Funderburke, Scot Pollard, Bobby Jackson, Jon Barry","Divac, Funderburke, Pollard, Jackson, Barry",124-1444-1513-1517-468,SAC,123.0,1,2.0,-6.0,3.0,3.0,6.0,3.0,3.0,6.0,2.0,70.2439024390244,22.666666666666668,18.333333333333332,22.666666666666668,18.333333333333332,1.0,0.40136666666666665,20.233333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2001,2000-01,False
124-1444-1517-1715-978,1610612758,"Vlade Divac, Lawrence Funderburke, Bobby Jackson, Jason Williams, Peja Stojakovic","Divac, Funderburke, Jackson, Williams, Stojakovic",124-1444-1517-1715-978,SAC,238.0,3,4.0,2.0,10.0,9.0,19.0,1.0,6.0,7.0,2.0,114.9579831932773,12.0,13.11111111111111,12.0,13.11111111111111,0.14285714285714285,0.50705,6.8500000000000005,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,9.0,1.0,1.0,2.0,6.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,6.0,6.0,1.0,7.0,1.0,1.0,3.0,1.0,4.0,2.0,7.0,1.0,1.0,1.0,0.5,1.0,0.6428571428571429,1.0,0.6428571428571429,1.0,0.14285714285714285,0.25,1.0,0.3333333333333333,1.0,0.3333333333333333,0.5,1.0,1.0,1.0,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.2857142857142857,1.0,1.0,0.14285714285714285,1.0,1.0,1.0,1.0,1.0,0.5714285714285714,1.0,0.6066,0.2222222222222222,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2001,2000-01,False
124-1444-1517-185-468,1610612758,"Vlade Divac, Lawrence Funderburke, Bobby Jackson, Chris Webber, Jon Barry","Divac, Funderburke, Jackson, Webber, Barry",124-1444-1517-185-468,SAC,266.0,1,4.0,,8.0,8.0,16.0,,2.0,8.0,,86.61654135338345,16.0,17.25,16.0,16.75,,0.47285,3.5,,,1.0,1.0,,,1.0,1.0,,,2.0,,,8.0,,,,,,,,,,2.0,,4.0,,1.0,1.0,,1.0,2.0,1.0,1.0,,3.0,,8.0,,,,1.0,,1.0,,0.8,,,0.6666666666666666,0.5,,0.5,,,,,0.5,0.5,1.0,1.0,0.5,1.0,1.0,,,,,,,0.5,,,,,5.0,1.0,1.0,4.0,2.0,2.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,6.0,3.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.47285,0.6,0.6,0.5,0.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2001,2000-01,False
124-1444-1517-2045-468,1610612758,"Vlade Divac, Lawrence Funderburke, Bobby Jackson, Hedo Turkoglu, Jon Barry","Divac, Funderburke, Jackson, Turkoglu, Barry",124-1444-1517-2045-468,SAC,993.0,5,17.0,-5.0,30.0,30.0,60.0,13.0,29.0,40.0,11.0,87.00906344410876,17.3,15.8,16.133333333333333,15.1,0.40625,0.4780609375,9.024137931034483,10.0,6.0,7.0,11.0,,2.0,2.0,5.0,,,14.0,1.0,3.0,35.0,3.0,6.0,6.0,14.0,3.0,2.0,,,1.0,8.0,,17.0,6.0,5.0,7.0,8.0,15.0,2.0,2.0,2.0,,4.0,1.0,29.0,1.0,0.3333333333333333,0.3333333333333333,0.4827586206896552,0.5,0.484375,0.5,0.5147058823529411,0.5,0.09375,0.5,0.7142857142857143,0.4,0.6363636363636364,0.47058823529411764,0.25,0.5,1.0,0.6666666666666666,0.34375,0.6363636363636364,1.0,0.15625,0.4,0.4,,,,,0.3333333333333333,,0.4375,,0.45254000000000005,0.17142857142857143,23.866666666666664,9.0,3.0,4.0,4.0,6.0,9.0,14.0,14.0,7.0,3.0,,3.0,1.0,,,1.0,5.0,3.0,14.0,9.0,0.5,0.5384615384615384,0.6666666666666666,0.6666666666666666,0.7,0.42857142857142855,,0.4444444444444444,0.75,0.5009444444444444,0.08823529411764706,0.0967741935483871,0.4,0.3,5.0,1.0,3.0,2.0,4.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.13793103448275862,0.36363636363636365,0.5,1.0,0.3333333333333333,0.5,1.0,0.6666666666666666,0.07692307692307693,0.38461538461538464,0.38461538461538464,0.8,0.09375,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2001,2000-01,False
124-1444-1517-2045-57,1610612758,"Vlade Divac, Lawrence Funderburke, Bobby Jackson, Hedo Turkoglu, Doug Christie","Divac, Funderburke, Jackson, Turkoglu, Christie",124-1444-1517-2045-57,SAC,1908.0,9,32.0,16.0,64.0,62.0,126.0,12.0,42.0,49.0,10.0,95.09433962264151,14.78125,15.516129032258064,14.140625,14.387096774193548,0.21428571428571427,0.49397053571428573,8.154761904761905,9.0,10.0,10.0,16.0,2.0,5.0,5.0,14.0,3.0,8.0,21.0,5.0,14.0,65.0,3.0,7.0,9.0,20.0,12.0,4.0,8.0,3.0,4.0,15.0,2.0,34.0,11.0,20.0,28.0,12.0,40.0,5.0,3.0,10.0,5.0,15.0,2.0,56.0,0.8,0.35714285714285715,0.35714285714285715,0.5,0.42857142857142855,0.5089285714285714,0.5625,0.5508474576271186,0.5625,0.25,0.3333333333333333,0.7407407407407407,0.5238095238095238,0.7714285714285715,0.4,0.3333333333333333,0.5,0.7,0.8461538461538461,0.2857142857142857,0.625,0.7142857142857143,0.25,0.35714285714285715,0.4166666666666667,0.14285714285714285,0.375,0.375,0.6666666666666666,0.625,0.4,0.5357142857142857,0.375,0.498025,0.13846153846153847,24.307142857142857,14.0,5.0,6.0,8.0,6.0,10.0,18.0,22.0,11.0,7.0,,8.0,3.0,,2.0,3.0,8.0,5.0,18.0,14.0,0.5238095238095238,0.5789473684210527,0.6,0.6923076923076923,0.6923076923076923,0.7,,0.46153846153846156,0.8333333333333334,0.5185692307692308,0.0847457627118644,0.1111111111111111,0.27692307692307694,0.21875,6.0,2.0,6.0,,4.0,2.0,4.0,1.0,7.0,1.0,5.0,3.0,3.0,2.0,3.0,1.0,3.0,,0.09523809523809523,0.125,0.875,0.1111111111111111,0.4444444444444444,0.8333333333333334,,0.8333333333333334,0.038461538461538464,0.5,0.5,0.6666666666666666,0.10714285714285714,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,0.6666666666666666,0.14285714285714285,1.0,0.2,1.0,0.6666666666666666,0.5,0.125,1.0,0.07692307692307693,1.0,0.15384615384615385,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2001,2000-01,False
124-1444-1517-2045-978,1610612758,"Vlade Divac, Lawrence Funderburke, Bobby Jackson, Hedo Turkoglu, Peja Stojakovic","Divac, Funderburke, Jackson, Turkoglu, Stojakovic",124-1444-1517-2045-978,SAC,573.0,5,10.0,7.0,17.0,19.0,36.0,4.0,15.0,14.0,3.0,90.47120418848166,15.294117647058824,16.473684210526315,14.294117647058824,15.157894736842104,0.25,0.46125625,8.386666666666667,4.0,4.0,3.0,6.0,2.0,3.0,2.0,5.0,1.0,1.0,7.0,1.0,1.0,21.0,2.0,4.0,6.0,8.0,3.0,4.0,1.0,1.0,1.0,4.0,1.0,9.0,4.0,7.0,8.0,4.0,12.0,1.0,1.0,2.0,,3.0,,15.0,1.0,1.0,1.0,0.4666666666666667,0.5,0.53125,0.5,0.5833333333333334,0.6,0.0625,0.3333333333333333,0.5384615384615384,0.5,0.5714285714285714,0.5,0.3333333333333333,0.6666666666666666,0.25,0.6666666666666666,0.375,0.5,0.75,0.3125,0.4,0.4,0.0625,1.0,1.0,1.0,0.75,0.6666666666666666,0.4375,1.0,0.5434,0.2857142857142857,24.4,,,,4.0,,,,6.0,3.0,1.0,1.0,2.0,1.0,1.0,,,4.0,2.0,,,0.42857142857142855,0.6,,,,0.3333333333333333,0.5,,,,0.1111111111111111,0.11764705882352941,,,2.0,,,,2.0,,1.0,,1.0,1.0,1.0,,1.0,,2.0,2.0,2.0,,0.13333333333333333,0.3333333333333333,1.0,,1.0,,,,0.16666666666666666,0.5,0.5,0.5,,,,,,,,,,,,,,,,,,,2.0,,,,,,,1.0,1.0,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2001,2000-01,False
124-1444-1517-468-57,1610612758,"Vlade Divac, Lawrence Funderburke, Bobby Jackson, Jon Barry, Doug Christie","Divac, Funderburke, Jackson, Barry, Christie",124-1444-1517-468-57,SAC,271.0,3,5.0,-1.0,9.0,10.0,19.0,4.0,9.0,10.0,3.0,100.95940959409594,15.777777777777779,12.9,14.555555555555555,12.9,0.4,0.49470000000000003,9.211111111111112,8.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,9.0,1.0,1.0,5.0,4.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,5.0,1.0,6.0,6.0,1.0,7.0,,,,,,,4.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.45,1.25,0.45,1.25,0.1,,1.0,0.16666666666666666,1.0,0.16666666666666666,0.3333333333333333,1.0,1.0,1.0,0.4,0.25,0.3333333333333333,0.1,1.0,1.0,0.1,1.0,1.0,1.0,0.5,1.0,0.5,1.0,0.55395,0.5555555555555556,24.5,4.0,1.0,3.0,,1.0,4.0,5.0,2.0,1.0,,,,,,,,1.0,1.0,5.0,4.0,0.3333333333333333,0.5,0.25,0.5,0.5,,,0.6,0.3333333333333333,0.55538,0.1,0.1111111111111111,0.5555555555555556,0.4444444444444444,1.0,,,,1.0,,1.0,,,1.0,,,2.0,1.0,,,,,0.1111111111111111,0.25,,,,,,,0.2,0.25,0.25,1.0,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,,,0.5,1.0,,,0.2,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2001,2000-01,False
124-1444-1517-468-978,1610612758,"Vlade Divac, Lawrence Funderburke, Bobby Jackson, Jon Barry, Peja Stojakovic","Divac, Funderburke, Jackson, Barry, Stojakovic",124-1444-1517-468-978,SAC,932.0,9,16.0,2.0,33.0,31.0,64.0,7.0,26.0,30.0,7.0,98.88412017167381,15.666666666666666,13.387096774193548,14.727272727272727,12.903225806451612,0.22580645161290322,0.5136306451612903,7.623076923076923,3.0,5.0,7.0,10.0,2.0,4.0,4.0,9.0,1.0,5.0,12.0,1.0,5.0,32.0,4.0,6.0,8.0,16.0,3.0,2.0,5.0,1.0,1.0,5.0,1.0,11.0,4.0,8.0,11.0,5.0,16.0,3.0,2.0,1.0,,4.0,,24.0,1.0,0.2,0.2,0.46153846153846156,0.6666666666666666,0.43548387096774194,0.6666666666666666,0.48484848484848486,0.6666666666666666,0.16129032258064516,0.75,0.6666666666666666,0.2857142857142857,0.6923076923076923,0.2777777777777778,0.6666666666666666,0.5,0.6,0.8,0.3225806451612903,0.7,0.7,0.2903225806451613,0.4444444444444444,0.4444444444444444,0.16129032258064516,0.2,0.2,1.0,0.6666666666666666,0.5,0.4838709677419355,0.2,0.56726,0.25,25.1,8.0,1.0,2.0,5.0,2.0,6.0,7.0,8.0,4.0,2.0,1.0,1.0,,,1.0,1.0,5.0,3.0,7.0,8.0,0.3333333333333333,0.36363636363636365,0.3333333333333333,0.5,0.5,0.2857142857142857,0.25,0.2857142857142857,0.5,0.4585642857142857,0.09090909090909091,0.10714285714285714,0.21875,0.24242424242424243,1.0,,,,,,1.0,1.0,1.0,,1.0,,3.0,1.0,1.0,,1.0,,,,1.0,0.25,0.2,0.16666666666666666,,1.0,,0.14285714285714285,0.14285714285714285,1.0,,,,,,,,,1.0,1.0,,,1.0,1.0,,2.0,,1.0,1.0,,,1.0,,1.0,0.25,,1.0,,,,,,0.14285714285714285,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2001,2000-01,False
124-1444-1517-468-98,1610612758,"Vlade Divac, Lawrence Funderburke, Bobby Jackson, Jon Barry, Nick Anderson","Divac, Funderburke, Jackson, Barry, Anderson",124-1444-1517-468-98,SAC,309.0,3,5.0,-1.0,9.0,9.0,18.0,1.0,4.0,12.0,4.0,83.88349514563106,13.444444444444445,20.88888888888889,12.88888888888889,17.333333333333332,0.14285714285714285,0.5234785714285715,7.425,,1.0,2.0,2.0,,,,1.0,1.0,3.0,3.0,1.0,3.0,11.0,,,3.0,2.0,,,3.0,1.0,,2.0,,4.0,,3.0,3.0,1.0,4.0,1.0,,1.0,1.0,2.0,,8.0,,0.3333333333333333,0.3333333333333333,0.75,,0.6428571428571429,1.5,0.6875,1.5,0.42857142857142855,0.5,0.42857142857142855,,0.42857142857142855,0.3333333333333333,,,0.5,0.4,0.2857142857142857,1.0,1.0,0.14285714285714285,,,0.42857142857142855,0.3333333333333333,0.3333333333333333,,,,0.7142857142857143,0.3333333333333333,,0.2727272727272727,25.066666666666666,,,,2.0,,,,4.0,2.0,1.0,,,,,1.0,,2.0,1.0,,,0.6666666666666666,0.6666666666666666,,,,0.5,,,,,0.125,0.2,,,1.0,,,,,,1.0,1.0,,,,,3.0,,1.0,,1.0,,,,,0.5,,,,,,1.0,1.0,1.0,,,,,,,1.0,1.0,,,1.0,1.0,,,3.0,,,1.0,1.0,,1.0,,,,0.5,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2001,2000-01,False
124-1444-1517-57-978,1610612758,"Vlade Divac, Lawrence Funderburke, Bobby Jackson, Doug Christie, Peja Stojakovic","Divac, Funderburke, Jackson, Christie, Stojakovic",124-1444-1517-57-978,SAC,1159.0,8,19.0,-13.0,33.0,36.0,69.0,12.0,31.0,41.0,7.0,85.72907679033649,18.696969696969695,15.055555555555555,17.87878787878788,14.194444444444445,0.3870967741935484,0.4446677419354839,10.067741935483872,10.0,3.0,4.0,7.0,,1.0,3.0,12.0,,,12.0,,,28.0,1.0,3.0,2.0,8.0,,2.0,,,,8.0,,16.0,6.0,8.0,13.0,6.0,19.0,3.0,3.0,3.0,,6.0,1.0,26.0,,,,0.3870967741935484,0.3333333333333333,0.3870967741935484,0.3333333333333333,0.4,0.25,,0.5,0.7272727272727273,0.3157894736842105,0.7222222222222222,0.3157894736842105,0.6666666666666666,,0.8333333333333334,0.75,0.22580645161290322,0.5714285714285714,0.6666666666666666,0.3870967741935484,0.25,0.25,,,,,0.3333333333333333,,0.22580645161290322,,0.4377,0.07142857142857142,,7.0,,,4.0,2.0,7.0,5.0,16.0,8.0,4.0,1.0,3.0,,1.0,,1.0,8.0,3.0,5.0,7.0,0.6666666666666666,0.7272727272727273,0.2857142857142857,0.2857142857142857,0.2777777777777778,1.0,0.3333333333333333,,,0.3743285714285714,0.08823529411764706,0.08823529411764706,0.17857142857142858,0.21212121212121213,5.0,,,1.0,1.0,,3.0,,5.0,,3.0,1.0,3.0,,1.0,,1.0,,0.03225806451612903,0.14285714285714285,0.7142857142857143,,0.2222222222222222,0.2857142857142857,,0.7142857142857143,,0.4166666666666667,0.4166666666666667,0.6,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2001,2000-01,False
