EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,LongMidRangeFGA,Arc3FGA,FG2A,FG3A,FtPoints,Points,OpponentPoints,PenaltyFtPoints,PenaltyPoints,NonHeaveArc3FGA,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,Fouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,TsPct,PenaltyTsPct,FG3APct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,LongMidRangeFrequency,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG3M,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,PenaltyDefPoss,DefThreePtRebounds,DefThreePtReboundPct,DefArc3ReboundPct,AtRimFGM,LongMidRangeFGM,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,PtsUnassisted3s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,AtRimAssists,LongMidRangeAssists,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceShotQualityAvg,SecondChancePointsPct,SecondChanceFtPoints,OffThreePtRebounds,2pt And 1 Free Throw Trips,OffThreePtReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,SecondChanceArc3FGA,SecondChanceFG3A,ShortMidRangeAssists,FTDefRebounds,BadPassOutOfBoundsTurnovers,ShootingFouls,Blocked2s,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,AtRimPctBlocked,DefFTReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimAccuracy,Corner3FGA,LostBallOutOfBoundsTurnovers,OffCorner3ReboundPct,DefCorner3ReboundPct,Corner3Frequency,BlockedAtRim,SecondChanceAtRimPctAssisted,SelfOReb,SelfORebPct,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,Corner3Assists,OffensiveGoaltends,SecondChanceFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Travels,3SecondViolations,FTOffRebounds,Technical Free Throw Trips,OffFTReboundPct,LongMidRangePctBlocked,team_id,year,season,team_vs
105-1477-2067-297-920,1610612748,"Dan Majerle, Bruce Bowen, Eddie House, Alonzo Mourning, A.C. Green","Majerle, Bowen, House, Mourning, Green",105-1477-2067-297-920,MIA,141.0,1,2.0,-3.0,4.0,5.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,4.0,4.0,7.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,2.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,91.91489361702128,17.75,14.0,17.75,14.0,0.5,0.5,0.5,0.409175,0.3333333333333333,0.5,0.5,16.2,25.3,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2001,2000-01,True
105-1853-193-2067-258,1610612748,"Dan Majerle, Anthony Carter, Anthony Mason, Eddie House, Brian Grant","Majerle, Carter, Mason, House, Grant",105-1853-193-2067-258,MIA,136.0,1,2.0,7.0,4.0,4.0,4.0,,8.0,,1.0,2.0,1.0,2.0,7.0,,2.0,7.0,1.0,,4.0,4.0,,4.0,,,,,,1.0,2.0,,1.0,7.0,7.0,4.0,0.875,0.875,0.3333333333333333,1.0,,1.0,,,,1.0,84.70588235294117,13.25,20.75,13.25,20.75,,0.3333333333333333,0.6666666666666666,0.48618333333333336,,,1.0,2.0,23.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,0.5,0.5,0.8333333333333334,0.8333333333333334,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.48618333333333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2001,2000-01,True
105-1853-193-2067-297,1610612748,"Dan Majerle, Anthony Carter, Anthony Mason, Eddie House, Alonzo Mourning","Majerle, Carter, Mason, House, Mourning",105-1853-193-2067-297,MIA,53.0,1,1.0,-2.0,1.0,2.0,,,3.0,,,1.0,,,,2.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,81.50943396226415,26.0,13.5,26.0,13.5,,,1.0,0.6397,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2001,2000-01,True
105-1853-193-224-258,1610612748,"Dan Majerle, Anthony Carter, Anthony Mason, Eddie Jones, Brian Grant","Majerle, Carter, Mason, Jones, Grant",105-1853-193-224-258,MIA,617.0,2,10.0,2.0,21.0,16.0,6.0,4.0,37.0,12.0,1.0,19.0,1.0,2.0,21.0,19.0,2.0,5.0,1.0,3.0,3.0,3.0,3.0,6.0,2.0,,1.0,4.0,1.0,5.0,2.0,,1.0,17.0,5.0,6.0,0.5,0.5,0.05,1.0,0.3,0.75,0.3,0.42857142857142855,1.0,1.0,86.35332252836305,15.714285714285714,17.9375,14.714285714285714,16.875,0.6,0.05,0.2,0.42285000000000006,,,0.23809523809523808,12.552631578947368,25.4,0.2857142857142857,3.0,1.0,2.0,4.0,1.0,1.0,1.0,8.0,1.0,,3.0,1.0,1.0,8.0,,1.0,,4.0,,8.0,,1.0,1.0,1.0,0.42105263157894735,,0.475,0.375,0.15,0.2,0.5,0.6666666666666666,1.0,1.0,,0.25,0.25,1.0,1.0,0.409425,5.0,,,,2.0,4.0,2.0,3.0,4.0,8.0,3.0,2.0,1.0,4.0,1.0,3.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,0.5,0.5714285714285714,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.05263157894736842,0.25,0.75,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,0.3333333333333333,0.75,0.3979333333333333,0.19047619047619047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2001,2000-01,True
105-1853-193-224-297,1610612748,"Dan Majerle, Anthony Carter, Anthony Mason, Eddie Jones, Alonzo Mourning","Majerle, Carter, Mason, Jones, Mourning",105-1853-193-224-297,MIA,28.0,1,,2.0,1.0,1.0,,,2.0,,,,,2.0,2.0,,,,,,1.0,1.0,,1.0,,,,,,,2.0,1.0,,2.0,,,1.0,,,1.0,,1.0,,,,1.0,102.85714285714286,12.0,16.0,12.0,16.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2001,2000-01,True
105-1853-193-258-297,1610612748,"Dan Majerle, Anthony Carter, Anthony Mason, Brian Grant, Alonzo Mourning","Majerle, Carter, Mason, Grant, Mourning",105-1853-193-258-297,MIA,402.0,2,7.0,9.0,11.0,12.0,,1.0,23.0,3.0,3.0,6.0,3.0,5.0,21.0,12.0,,,3.0,,2.0,2.0,1.0,3.0,4.0,,,1.0,,4.0,5.0,1.0,2.0,19.0,,,0.9545454545454546,,0.3333333333333333,0.6666666666666666,,0.5,0.5,,,,82.38805970149254,16.545454545454547,18.333333333333332,15.272727272727273,16.333333333333332,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5277777777777778,0.1111111111111111,0.16666666666666666,,9.483333333333333,24.333333333333332,,3.0,,,,2.0,,,5.0,2.0,,,,,4.0,6.0,2.0,2.0,5.0,2.0,12.0,1.0,0.6666666666666666,,0.6666666666666666,0.8333333333333334,,0.8888888888888888,,0.3333333333333333,,,,0.6666666666666666,0.6666666666666666,1.0,,,,0.6666666666666666,,,,,,3.0,2.0,,,2.0,6.0,,,,3.0,2.0,1.0,4.0,1.0,1.0,,,,,,0.6,0.6,,,1.0,,,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,,0.09523809523809523,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2001,2000-01,True
105-1853-193-258-896,1610612748,"Dan Majerle, Anthony Carter, Anthony Mason, Brian Grant, Tim Hardaway","Majerle, Carter, Mason, Grant, Hardaway",105-1853-193-258-896,MIA,5.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2001,2000-01,True
105-1853-2067-258-297,1610612748,"Dan Majerle, Anthony Carter, Eddie House, Brian Grant, Alonzo Mourning","Majerle, Carter, House, Grant, Mourning",105-1853-2067-258-297,MIA,396.0,2,7.0,-2.0,12.0,12.0,5.0,2.0,24.0,5.0,1.0,11.0,1.0,2.0,12.0,14.0,,6.0,1.0,2.0,4.0,5.0,3.0,8.0,1.0,,1.0,2.0,,5.0,2.0,1.0,,10.0,6.0,5.0,0.46153846153846156,0.5,0.08333333333333333,1.0,0.3333333333333333,0.8,0.42857142857142855,,1.0,1.0,87.27272727272728,18.25,14.75,17.5,14.5,0.4166666666666667,0.08333333333333333,0.25,0.40563333333333335,0.07692307692307693,0.08333333333333333,0.5,10.709090909090909,24.1,0.4166666666666667,2.0,1.0,2.0,4.0,,,1.0,5.0,,3.0,5.0,,1.0,8.0,,,,1.0,,2.0,,,,,0.45454545454545453,0.6,0.4166666666666667,0.5,0.16666666666666666,0.3333333333333333,0.5,0.6666666666666666,,,,0.16666666666666666,0.16666666666666666,,,0.4062333333333333,3.0,,,,1.0,2.0,1.0,2.0,2.0,2.0,,2.0,2.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,,,0.2,0.25,0.5,0.3333333333333333,0.3333333333333333,0.18181818181818182,0.25,0.5,0.5,1.0,,0.4,0.4,,0.51775,0.16666666666666666,,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,0.5,1.0,1.0,0.5,1.0,0.5,0.3333333333333333,1.0,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2001,2000-01,True
105-1853-224-258-297,1610612748,"Dan Majerle, Anthony Carter, Eddie Jones, Brian Grant, Alonzo Mourning","Majerle, Carter, Jones, Grant, Mourning",105-1853-224-258-297,MIA,209.0,1,3.0,2.0,6.0,5.0,,,11.0,2.0,3.0,3.0,3.0,,9.0,7.0,,,3.0,,1.0,2.0,,2.0,,,,,,1.0,,,,9.0,,,0.75,,0.5,1.0,,1.0,,,,1.0,75.78947368421052,19.333333333333332,18.6,19.333333333333332,18.6,0.3333333333333333,0.5,0.6666666666666666,0.478475,,,,12.233333333333334,24.333333333333332,,1.0,,,,3.0,,,,3.0,,,,,,9.0,3.0,3.0,3.0,3.0,9.0,1.0,1.0,,1.0,,,0.75,,0.16666666666666666,,,,1.0,1.0,1.0,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2001,2000-01,True
105-193-2067-224-258,1610612748,"Dan Majerle, Anthony Mason, Eddie House, Eddie Jones, Brian Grant","Majerle, Mason, House, Jones, Grant",105-193-2067-224-258,MIA,160.0,1,3.0,4.0,6.0,4.0,,1.0,10.0,2.0,,3.0,1.0,3.0,7.0,3.0,,,,,2.0,3.0,1.0,4.0,,,1.0,1.0,,,4.0,2.0,,6.0,,,0.5833333333333334,,0.25,0.5,,0.6,0.5,,,0.5,90.0,13.0,20.5,13.0,18.75,0.5,,0.5,0.50275,0.3333333333333333,0.4,,11.166666666666666,23.7,,1.0,,,,,,,2.0,,,,,,2.0,,,,1.0,,2.0,,,,,0.6666666666666666,,0.5,,0.25,,,,,,,,,,,,1.0,1.0,1.0,,1.0,1.0,,,1.0,2.0,,,,1.0,,1.0,,,,,,,,,0.5,0.5,,,0.5,,,,1.0,1.0,,0.5,0.5,1.0,,0.14285714285714285,1.0,1.0,,1.0,,0.5,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2001,2000-01,True
