EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,LongMidRangeAssists,AssistPoints,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PtsUnassisted3s,OffThreePtRebounds,DefThreePtRebounds,OffRebounds,Steals,BadPassSteals,LostBallOutOfBoundsTurnovers,Offensive Fouls,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceEfgPct,SecondChanceTsPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,Corner3Assists,ShortMidRangeAssists,Loose Ball Fouls,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,OffTwoPtRebounds,SecondChanceTurnovers,SecondChanceFg2Pct,AtRimPctBlocked,OffTwoPtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,PenaltyCorner3FGA,SecondChanceFtPoints,OffAtRimReboundPct,OffCorner3ReboundPct,PenaltyCorner3Frequency,PenaltyCorner3FGM,AtRimAssists,LostBallSteals,Offensive Fouls Drawn,DefensiveGoaltends,DefCorner3ReboundPct,AtRimPctAssisted,PenaltyCorner3Accuracy,PtsPutbacks,HeaveAttempts,SelfOReb,Charge Fouls Drawn,SelfORebPct,SecondChanceCorner3FGA,Loose Ball Fouls Drawn,BlockingFoulsDrawn,ThreePtShootingFoulsDrawn,SecondChanceCorner3Frequency,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,BlockingFouls,Blocked3s,BlockedArc3,BadPassOutOfBoundsTurnovers,Charge Fouls,SecondChanceAtRimPctAssisted,LongMidRangePctBlocked,BlockedCorner3,FTOffRebounds,OffFTReboundPct,Technical Free Throw Trips,3SecondViolations,StepOutOfBoundsTurnovers,BlockedLongMidRange,Fg3aBlocked,OffensiveGoaltends,FG3APctBlocked,Arc3PctBlocked,Defensive 3 Seconds Violations,3pt And 1 Free Throw Trips,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Clear Path Fouls,team_id,year,season,team_vs
101114-101154-201228-201572-202705,1610612751,"Deron Williams, Andray Blatche, C.J. Watson, Brook Lopez, MarShon Brooks","Williams, Blatche, Watson, Lopez, Brooks",101114-101154-201228-201572-202705,BKN,462.0,2,8.0,-9.0,15.0,16.0,5.0,4.0,31.0,1.0,1.0,2.0,1.0,5.0,1.0,1.0,1.0,2.0,8.0,1.0,2.0,1.0,8.0,17.0,1.0,3.0,1.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,5.0,2.0,7.0,7.0,2.0,1.0,2.0,1.0,2.0,4.0,1.0,4.0,6.0,2.0,2.0,1.0,3.0,2.0,1.0,3.0,2.0,8.0,3.0,5.0,1.0,1.0,0.5,0.5,1.0,0.5,0.5,0.25,0.3333333333333333,0.35,0.3333333333333333,0.36363636363636365,0.375,0.2,0.125,0.5,0.5,1.0,0.8333333333333334,0.7142857142857143,1.0,0.5,1.0,96.62337662337661,0.6666666666666666,15.933333333333334,13.9375,15.933333333333334,13.5,0.1,0.2,0.5,1.0,0.5,0.2,0.2,1.0,0.1,0.1,1.0,1.0,1.0,0.3,1.0,0.407125,0.34833333333333333,0.375,14.9125,24.15,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2013,2012-13,True
101114-101154-201228-201572-2207,1610612751,"Deron Williams, Andray Blatche, C.J. Watson, Brook Lopez, Joe Johnson","Williams, Blatche, Watson, Lopez, Johnson",101114-101154-201228-201572-2207,BKN,428.0,2,7.0,-1.0,15.0,15.0,11.0,10.0,30.0,1.0,,1.0,1.0,1.0,,2.0,5.0,2.0,3.0,2.0,5.0,8.0,18.0,19.0,1.0,1.0,6.0,14.0,,4.0,3.0,5.0,2.0,,,1.0,1.0,1.0,,3.0,2.0,1.0,4.0,5.0,1.0,1.0,2.0,,,3.0,2.0,4.0,5.0,7.0,13.0,5.0,,,,,,15.0,14.0,10.0,,3.0,,,0.5,0.4,0.4,0.6666666666666666,1.0,0.625,0.8,0.6428571428571429,0.7,0.625,,,0.3333333333333333,1.0,0.6666666666666666,0.375,,0.5,1.0,100.93457943925233,,15.8,12.733333333333333,14.466666666666667,11.6,0.125,0.125,,,0.125,1.0,1.0,,,0.625,0.4,0.4,0.5,0.75,0.4,0.49429375,0.45619,0.7777777777777778,9.633333333333333,25.080000000000002,0.7333333333333333,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,3.0,2.0,4.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,0.5,1.5,1.5,0.2,0.3333333333333333,0.25,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,0.8,0.5,0.2222222222222222,0.5,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2013,2012-13,True
101114-101154-201228-201572-2222,1610612751,"Deron Williams, Andray Blatche, C.J. Watson, Brook Lopez, Gerald Wallace","Williams, Blatche, Watson, Lopez, Wallace",101114-101154-201228-201572-2222,BKN,631.0,2,11.0,-9.0,18.0,19.0,4.0,12.0,37.0,3.0,1.0,5.0,3.0,4.0,2.0,1.0,2.0,6.0,12.0,2.0,4.0,,18.0,27.0,2.0,3.0,,4.0,8.0,4.0,6.0,2.0,1.0,,4.0,2.0,6.0,1.0,3.0,14.0,3.0,1.0,5.0,5.0,1.0,,1.0,1.0,,2.0,1.0,3.0,6.0,,,,2.0,2.0,,2.0,,18.0,4.0,4.0,2.0,,0.6666666666666666,0.6666666666666666,1.0,0.5,0.5,0.5,0.6666666666666666,0.5625,0.6666666666666666,0.5625,0.6666666666666666,0.25,,,0.5,0.5,0.3,0.36363636363636365,,0.6666666666666666,0.5,84.43740095087162,,16.166666666666668,17.894736842105264,16.166666666666668,15.842105263157896,0.1875,0.3125,0.2,0.2,0.25,0.75,0.75,1.0,0.125,0.125,0.5,0.5,1.0,0.4375,0.5,0.46936875,0.4431,0.2222222222222222,9.058333333333334,24.15,0.2222222222222222,,2.0,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,1.0,,,,1.0,0.6666666666666666,0.6666666666666666,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2013,2012-13,True
101114-101154-201228-201572-2586,1610612751,"Deron Williams, Andray Blatche, C.J. Watson, Brook Lopez, Keith Bogans","Williams, Blatche, Watson, Lopez, Bogans",101114-101154-201228-201572-2586,BKN,38.0,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2013,2012-13,True
101114-101154-201228-201572-711,1610612751,"Deron Williams, Andray Blatche, C.J. Watson, Brook Lopez, Jerry Stackhouse","Williams, Blatche, Watson, Lopez, Stackhouse",101114-101154-201228-201572-711,BKN,11.0,1,,3.0,1.0,,,,1.0,1.0,,,,,,,,1.0,1.0,,,1.0,3.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,3.0,,,,,,,,,,1.0,,1.0,,1.5,,,,,,,,,,,,130.9090909090909,,11.0,,11.0,,1.0,,,,,,,,,,,,,1.0,,0.7267,,,0.7,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2013,2012-13,True
101114-101154-201228-202705-203141,1610612751,"Deron Williams, Andray Blatche, C.J. Watson, MarShon Brooks, Mirza Teletovic","Williams, Blatche, Watson, Brooks, Teletovic",101114-101154-201228-202705-203141,BKN,424.0,3,7.0,-5.0,12.0,13.0,2.0,3.0,25.0,2.0,1.0,4.0,,3.0,,1.0,2.0,2.0,9.0,1.0,2.0,2.0,9.0,14.0,1.0,3.0,,2.0,,4.0,3.0,2.0,1.0,2.0,,1.0,1.0,1.0,,3.0,3.0,1.0,5.0,7.0,1.0,,1.0,1.0,,2.0,,,,1.0,2.0,,1.0,1.0,,1.0,1.0,7.0,2.0,2.0,,,,,1.0,0.5,0.5,0.2222222222222222,0.3333333333333333,0.3181818181818182,0.3333333333333333,0.375,0.3333333333333333,0.18181818181818182,0.2222222222222222,0.25,0.5,1.0,0.42857142857142855,0.5,0.5,0.3333333333333333,,84.90566037735849,1.0,18.583333333333332,15.461538461538462,17.666666666666668,13.076923076923077,0.18181818181818182,0.36363636363636365,0.25,0.3333333333333333,0.2727272727272727,,,,,0.18181818181818182,0.5,0.5,1.0,0.36363636363636365,0.5,0.42966818181818184,0.4651,0.2222222222222222,10.866666666666667,25.45,0.16666666666666666,2.0,1.0,,,,,,,2.0,,,,,1.0,2.0,,,,,,1.0,,,1.0,1.0,1.0,,0.25,,1.0,0.5,1.0,,,,,0.08333333333333333,0.1,0.2222222222222222,1.0,1.0,,,,,,,,,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,0.2857142857142857,0.3333333333333333,0.3333333333333333,1.0,1.0,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2013,2012-13,True
101114-101154-201228-202705-2222,1610612751,"Deron Williams, Andray Blatche, C.J. Watson, MarShon Brooks, Gerald Wallace","Williams, Blatche, Watson, Brooks, Wallace",101114-101154-201228-202705-2222,BKN,409.0,2,7.0,-3.0,13.0,13.0,6.0,8.0,26.0,3.0,,,2.0,4.0,1.0,,2.0,2.0,7.0,,3.0,6.0,10.0,13.0,2.0,2.0,2.0,6.0,4.0,,,2.0,,1.0,2.0,,2.0,,2.0,4.0,1.0,3.0,5.0,8.0,,,1.0,,,1.0,1.0,3.0,7.0,7.0,10.0,2.0,1.0,,1.0,1.0,,7.0,6.0,6.0,1.0,2.0,1.0,1.0,,,,0.2857142857142857,1.0,0.2,0.5,0.3333333333333333,0.5,0.3,0.14285714285714285,,,1.0,0.5,0.5,1.0,,,91.54034229828851,,14.461538461538462,17.0,13.923076923076923,16.692307692307693,0.3,,,,0.4,0.5,0.5,1.0,0.1,0.2,,,,0.6,,0.511345,0.4595,0.6,10.314285714285715,24.8,0.46153846153846156,3.0,,,,,1.0,,,3.0,,2.0,,1.0,1.0,3.0,3.0,3.0,,1.0,,3.0,,,0.5,0.5,0.5,0.3333333333333333,0.375,,0.5,,,,,0.25,,0.23076923076923078,0.3,0.3,,,,,,,,,,,,,,1.0,1.0,2.0,2.0,,0.5,0.3333333333333333,0.4,,,0.5,,0.6943,1.0,1.0,0.6666666666666666,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2013,2012-13,True
101114-101154-201228-202705-2501,1610612751,"Deron Williams, Andray Blatche, C.J. Watson, MarShon Brooks, Reggie Evans","Williams, Blatche, Watson, Brooks, Evans",101114-101154-201228-202705-2501,BKN,1277.0,8,21.0,28.0,44.0,42.0,22.0,27.0,86.0,10.0,12.0,13.0,3.0,6.0,2.0,2.0,3.0,24.0,29.0,4.0,5.0,9.0,69.0,41.0,11.0,12.0,6.0,37.0,24.0,24.0,12.0,3.0,2.0,1.0,12.0,4.0,16.0,2.0,1.0,36.0,7.0,2.0,12.0,12.0,5.0,2.0,,3.0,,5.0,3.0,7.0,11.0,13.0,9.0,1.0,2.0,1.0,1.0,2.0,1.0,69.0,37.0,22.0,1.0,1.0,0.5,0.5,1.0,0.8,0.8,0.8275862068965517,0.9166666666666666,0.8823529411764706,0.96875,0.9324324324324325,1.0277777777777777,0.14705882352941177,0.034482758620689655,,1.0,0.6666666666666666,0.5384615384615384,0.625,0.6666666666666666,0.5,0.5,96.97729052466718,0.5,12.545454545454545,17.261904761904763,12.545454545454545,15.928571428571429,0.29411764705882354,0.38235294117647056,0.9230769230769231,0.9230769230769231,0.17647058823529413,0.5,0.5,0.3333333333333333,0.058823529411764705,0.08823529411764706,0.6666666666666666,0.6666666666666666,1.0,0.4411764705882353,0.6666666666666666,0.4843779411764706,0.497925,0.5362318840579711,8.065517241379311,24.14,0.5,,9.0,,,2.0,3.0,,,,3.0,4.0,,,3.0,,5.0,4.0,,,3.0,5.0,,0.75,,,1.0,,,,1.0,0.9,1.0,,,0.1875,0.6666666666666666,0.1388888888888889,0.16129032258064516,,4.0,4.0,2.0,2.0,9.0,,0.75,1.0,1.0,1.0,0.25,1.0,,,,,,,,0.1,,,,,,,1.0,,,,0.0625,1.0,2.0,1.0,1.0,2.0,1.0,0.2222222222222222,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2013,2012-13,True
101114-101154-201228-202705-2743,1610612751,"Deron Williams, Andray Blatche, C.J. Watson, MarShon Brooks, Kris Humphries","Williams, Blatche, Watson, Brooks, Humphries",101114-101154-201228-202705-2743,BKN,645.0,5,11.0,-3.0,19.0,22.0,3.0,8.0,41.0,4.0,1.0,5.0,3.0,5.0,,1.0,3.0,6.0,14.0,1.0,3.0,2.0,17.0,20.0,1.0,1.0,2.0,4.0,6.0,6.0,3.0,2.0,1.0,1.0,3.0,1.0,4.0,1.0,1.0,9.0,4.0,,5.0,6.0,1.0,,,1.0,,1.0,,4.0,4.0,7.0,4.0,2.0,4.0,3.0,1.0,4.0,2.0,15.0,4.0,3.0,,2.0,0.5,0.6,1.0,0.3333333333333333,0.5,0.42857142857142855,1.0,0.4411764705882353,1.0,0.4473684210526316,0.6666666666666666,0.17647058823529413,0.07142857142857142,0.2,1.0,,0.5714285714285714,0.5555555555555556,0.5,0.6666666666666666,,91.53488372093024,0.5,17.05263157894737,14.590909090909092,17.0,13.818181818181818,0.23529411764705882,0.29411764705882354,0.2,0.25,0.29411764705882354,0.6,0.6,0.3333333333333333,,0.17647058823529413,0.3333333333333333,0.3333333333333333,1.0,0.4117647058823529,0.5,0.4543875,0.3916,0.23529411764705882,9.85,34.233333333333334,0.15789473684210525,1.0,2.0,,,,,,,2.0,,,,,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,0.5,,0.1111111111111111,,,0.5,0.5,,,,,,,0.11764705882352941,,,,,1.0,,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,,0.125,0.25,,1.0,1.0,0.5654,,,,,,,1.0,,,,1.0,0.5,,2.0,1.0,1.0,1.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2013,2012-13,True
101114-101154-201228-203141-2207,1610612751,"Deron Williams, Andray Blatche, C.J. Watson, Mirza Teletovic, Joe Johnson","Williams, Blatche, Watson, Teletovic, Johnson",101114-101154-201228-203141-2207,BKN,926.0,3,15.0,5.0,28.0,29.0,14.0,9.0,57.0,9.0,,,4.0,8.0,1.0,4.0,4.0,10.0,17.0,4.0,5.0,6.0,38.0,33.0,5.0,9.0,3.0,22.0,8.0,12.0,6.0,4.0,4.0,2.0,4.0,2.0,6.0,2.0,1.0,14.0,5.0,,10.0,14.0,5.0,4.0,1.0,1.0,,6.0,3.0,2.0,6.0,7.0,10.0,,,,,,,33.0,22.0,14.0,,,0.4,0.4444444444444444,0.5,0.8,0.8,0.5882352941176471,0.5555555555555556,0.7272727272727273,0.7307692307692307,0.7307692307692307,0.7857142857142857,0.22727272727272727,0.11764705882352941,,0.8333333333333334,,0.7142857142857143,0.6666666666666666,0.8,,0.5,88.63930885529157,,14.857142857142858,17.586206896551722,14.464285714285714,15.827586206896552,0.4090909090909091,,,,0.36363636363636365,0.5,0.5,0.25,0.045454545454545456,0.18181818181818182,1.0,1.0,0.5,0.6363636363636364,1.0,0.5079386363636363,0.5276153846153846,0.5789473684210527,9.435294117647059,25.04,0.5,4.0,6.0,1.0,1.0,3.0,3.0,1.0,2.0,5.0,3.0,4.0,6.0,,5.0,4.0,,,1.0,,1.0,4.0,0.5,0.75,0.625,0.625,0.625,,0.5,,0.6666666666666666,0.6666666666666666,0.8571428571428571,0.25,1.0,0.23076923076923078,1.0,0.19230769230769232,0.2,0.13157894736842105,4.0,5.0,,,,2.0,,,,,0.38461538461538464,0.8,1.0,1.0,1.0,2.0,4.0,,0.5,0.2222222222222222,0.5714285714285714,,0.5,0.25,1.0,0.5110125,1.0,,0.6666666666666666,,0.07692307692307693,,3.0,,1.0,,0.5,0.5,,2.0,,,,,1.0,1.0,1.0,1.0,0.25,1.0,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2013,2012-13,True
