EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,SecondChanceAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PtsAssisted2s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,SecondChanceAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,AtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,PenaltyArc3FGA,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,Steals,BadPassSteals,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,OffArc3ReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,Loose Ball Fouls,LongMidRangePctBlocked,PenaltyFtPoints,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyTurnovers,2pt And 1 Free Throw Trips,Technical Free Throw Trips,PenaltyDefPoss,Arc3FGM,PenaltyArc3FGM,FG3M,SecondChanceFG2M,SecondChancePoints,PenaltyFG3M,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,AtRimAssists,DefThreePtRebounds,LostBallSteals,BadPassTurnovers,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefThreePtReboundPct,DefArc3ReboundPct,AtRimPctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChancePointsPct,SecondChanceFtPoints,Travels,Loose Ball Fouls Drawn,OffLongMidRangeReboundPct,DefAtRimReboundPct,OffAtRimReboundPct,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,BlocksRecoveredPct,PtsUnassisted3s,ShortMidRangeAssists,BlockedAtRim,ShortMidRangePctAssisted,Corner3FGM,PenaltyCorner3FGM,Corner3Assists,DefensiveGoaltends,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,SecondChanceAtRimFGM,SecondChanceAtRimAccuracy,SecondChanceCorner3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3FGM,SecondChanceArc3FGA,FTDefRebounds,BadPassOutOfBoundsTurnovers,SecondChanceTurnovers,Charge Fouls,Offensive Fouls Drawn,Blocked3s,BlockedArc3,NonShootingPenaltyNonTakeFouls,DefFTReboundPct,DefCorner3ReboundPct,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SelfOReb,LostBallOutOfBoundsTurnovers,BlockingFouls,Charge Fouls Drawn,SelfORebPct,Clear Path Fouls,BlockingFoulsDrawn,3pt And 1 Free Throw Trips,HeaveAttempts,BlockedLongMidRange,BlockedCorner3,FTOffRebounds,OffFTReboundPct,Defensive 3 Seconds Violations,3SecondViolations,team_id,year,season,team_vs
101126-1737-201959-202710-2736,1610612741,"Nate Robinson, Nazr Mohammed, Taj Gibson, Jimmy Butler, Luol Deng","Robinson, Mohammed, Gibson, Butler, Deng",101126-1737-201959-202710-2736,CHI,72.0,1,1.0,2.0,2.0,2.0,,4.0,,,,,,,2.0,,,2.0,,3.0,1.0,,,2.0,,,,,,,,1.0,1.0,,1.0,,,,,1.0,1.0,,,,,3.0,,,,0.75,0.75,1.0,,,,,1.0,,,1.0,,,,,1.0,80.0,22.5,13.5,22.5,13.5,,,,,,,,1.0,,1.0,0.387675,,,,,25.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,0.5,,0.5,,,,,,,0.5,0.5,,,0.5,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2013,2012-13,True
101126-1737-201959-2550-2736,1610612741,"Nate Robinson, Nazr Mohammed, Taj Gibson, Kirk Hinrich, Luol Deng","Robinson, Mohammed, Gibson, Hinrich, Deng",101126-1737-201959-2550-2736,CHI,673.0,2,11.0,-4.0,20.0,20.0,1.0,40.0,2.0,,4.0,2.0,5.0,,5.0,6.0,11.0,5.0,5.0,23.0,27.0,1.0,10.0,5.0,,5.0,6.0,2.0,13.0,,1.0,4.0,5.0,1.0,6.0,2.0,,1.0,2.0,3.0,6.0,,7.0,9.0,4.0,21.0,0.8333333333333334,0.8333333333333334,0.5454545454545454,0.5625,0.575,0.3125,,,,1.0,0.6666666666666666,0.2,,0.625,0.125,,,1.0,0.6666666666666666,85.58692421991084,15.3,18.35,14.5,17.0,0.125,0.25,0.3125,0.4,0.4,1.0,,0.3125,,0.4375,0.47160625,0.4345,0.21052631578947367,0.2857142857142857,11.79090909090909,26.060000000000002,1.0,2.0,,,2.0,,,,,,,,1.0,2.0,1.0,,1.0,1.0,,,0.5,,1.0,1.0,0.5,0.5,,,,,,,0.043478260869565216,0.05,1.0,,1.0,1.0,1.0,,1.0,,,2.0,,2.0,1.0,2.0,,3.0,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.4,,0.4,1.0,1.0,1.0,0.5,0.5,0.5,0.4,0.4,0.5,,0.4,0.08695652173913043,,,,0.3333333333333333,0.5,,2.0,,2.0,1.0,0.5,3.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2013,2012-13,True
101126-1737-202710-2430-2736,1610612741,"Nate Robinson, Nazr Mohammed, Jimmy Butler, Carlos Boozer, Luol Deng","Robinson, Mohammed, Butler, Boozer, Deng",101126-1737-202710-2430-2736,CHI,459.0,3,8.0,,15.0,15.0,,30.0,4.0,,1.0,1.0,2.0,2.0,2.0,5.0,7.0,4.0,3.0,16.0,16.0,,4.0,2.0,,2.0,3.0,,7.0,,,3.0,4.0,,4.0,2.0,,2.0,2.0,,,,3.0,6.0,2.0,16.0,0.4,0.4,0.7142857142857143,0.5909090909090909,0.6153846153846154,0.36363636363636365,,,,1.0,0.6,,,0.6666666666666666,,,,,0.6666666666666666,94.11764705882352,13.8,16.8,13.8,16.533333333333335,0.36363636363636365,0.09090909090909091,0.18181818181818182,0.5,0.5,,0.18181818181818182,0.18181818181818182,,0.7272727272727273,0.5420045454545455,,0.16666666666666666,0.25,7.771428571428571,23.325,11.0,4.0,3.0,3.0,,,2.0,2.0,,4.0,5.0,4.0,13.0,6.0,2.0,1.0,13.0,11.0,0.8,0.6111111111111112,0.65,,1.0,1.0,,,,0.3333333333333333,1.0,0.2222222222222222,0.2222222222222222,0.5462722222222223,0.8125,0.7333333333333333,,,2.0,1.0,1.0,1.0,1.0,1.0,10.0,,,1.0,,,1.0,3.0,,,1.0,,2.0,1.0,1.0,,1.0,0.25,0.25,0.25,,,,1.0,1.0,0.5,,,,,,,,,,,0.5,,1.0,,1.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2013,2012-13,True
101126-1737-2430-2550-2736,1610612741,"Nate Robinson, Nazr Mohammed, Carlos Boozer, Kirk Hinrich, Luol Deng","Robinson, Mohammed, Boozer, Hinrich, Deng",101126-1737-2430-2550-2736,CHI,202.0,1,3.0,1.0,7.0,6.0,1.0,13.0,2.0,1.0,1.0,,3.0,,2.0,2.0,6.0,2.0,,7.0,6.0,1.0,,2.0,,,1.0,,3.0,,1.0,2.0,3.0,1.0,4.0,,,,,,,,1.0,,,5.0,,,0.3333333333333333,0.4375,0.4375,0.25,,,,,0.6666666666666666,0.25,,0.75,0.25,1.0,,,1.0,92.67326732673267,10.714285714285714,21.166666666666668,10.714285714285714,21.166666666666668,0.25,0.125,0.375,,,,,0.25,1.0,0.5,0.422275,0.5192,,,11.5,26.2,,2.0,,,,,,,,,,,,4.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,6.0,1.0,,1.0,1.0,2.0,,3.0,2.0,1.0,1.0,1.0,,1.0,,,1.0,0.5,,0.5,1.0,1.0,1.0,1.0,1.0,,0.5,0.5,1.0,,0.5,0.2857142857142857,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2013,2012-13,True
101126-1888-201149-201959-202710,1610612741,"Nate Robinson, Richard Hamilton, Joakim Noah, Taj Gibson, Jimmy Butler","Robinson, Hamilton, Noah, Gibson, Butler",101126-1888-201149-201959-202710,CHI,124.0,2,2.0,5.0,3.0,3.0,1.0,6.0,1.0,,,,,2.0,1.0,1.0,1.0,3.0,,5.0,,,2.0,1.0,,1.0,2.0,,5.0,1.0,,1.0,1.0,1.0,2.0,,,,,,1.0,,,,,2.0,1.0,1.0,1.0,0.625,0.625,0.75,,,,,0.5,,0.5,0.5,0.5,,,,1.0,69.6774193548387,20.666666666666668,20.666666666666668,16.666666666666668,18.666666666666668,0.25,,,,,,0.5,0.25,,1.0,0.62285,,,,0.1,23.866666666666664,,1.0,,,,1.0,,,1.0,,,,,,1.0,1.0,,,,,,1.0,1.0,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,1.0,,3.0,,3.0,,,1.0,,1.0,,,,1.0,0.3333333333333333,,0.3333333333333333,,1.5,1.5,,,1.0,,,,,,0.6,,,,,,,,,,,,,,,,1.0,,1.0,,0.5,0.5,1.0,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2013,2012-13,True
101126-1888-201149-202710-2430,1610612741,"Nate Robinson, Richard Hamilton, Joakim Noah, Jimmy Butler, Carlos Boozer","Robinson, Hamilton, Noah, Butler, Boozer",101126-1888-201149-202710-2430,CHI,1925.0,2,32.0,-12.0,61.0,60.0,7.0,121.0,15.0,2.0,7.0,6.0,12.0,2.0,12.0,17.0,34.0,14.0,11.0,57.0,69.0,3.0,14.0,12.0,2.0,7.0,11.0,2.0,26.0,3.0,4.0,15.0,23.0,7.0,30.0,6.0,7.0,1.0,13.0,10.0,17.0,,12.0,17.0,5.0,49.0,0.4117647058823529,0.4375,0.5,0.4791666666666667,0.5181818181818182,0.2916666666666667,0.058823529411764705,0.13333333333333333,,0.46153846153846156,0.7894736842105263,0.25,0.3,0.6785714285714286,0.2692307692307692,,1.0,0.6666666666666666,1.0,90.5142857142857,15.360655737704919,16.466666666666665,14.360655737704919,15.95,0.3125,0.14583333333333334,0.25,0.5,0.5,0.3333333333333333,0.041666666666666664,0.25,0.5,0.6041666666666666,0.5224791666666667,0.5048333333333334,0.09615384615384616,0.13157894736842105,8.838235294117647,25.12142857142857,31.0,7.0,4.0,8.0,4.0,,2.0,6.0,1.0,9.0,18.0,8.0,32.0,20.0,4.0,1.0,32.0,31.0,0.5,0.5192307692307693,0.5333333333333333,0.2222222222222222,0.4666666666666667,0.5384615384615384,0.5714285714285714,0.5714285714285714,,0.3076923076923077,0.5,0.07692307692307693,0.23076923076923078,0.5167692307692308,0.5614035087719298,0.5081967213114754,1.0,,5.0,3.0,3.0,4.0,1.0,2.0,22.0,3.0,2.0,4.0,2.0,8.0,3.0,12.0,2.0,3.0,4.0,3.0,5.0,4.0,3.0,5.0,1.0,0.2857142857142857,0.375,0.2857142857142857,0.6666666666666666,0.875,0.8,0.4444444444444444,0.2857142857142857,0.7142857142857143,0.25,0.25,1.0,0.3333333333333333,0.25,0.14035087719298245,1.0,2.0,,0.16666666666666666,0.75,0.42857142857142855,3.0,1.0,5.0,1.0,0.2,,,2.0,,1.0,1.0,1.0,,0.5,0.5,1.0,0.5,2.0,1.0,,1.0,1.0,,,1.0,1.0,4.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,0.5,0.25,1.0,1.0,,,,,,,,,,,,,,,,,,1610612741,2013,2012-13,True
101126-1888-201959-202710-2430,1610612741,"Nate Robinson, Richard Hamilton, Taj Gibson, Jimmy Butler, Carlos Boozer","Robinson, Hamilton, Gibson, Butler, Boozer",101126-1888-201959-202710-2430,CHI,132.0,1,2.0,2.0,3.0,3.0,1.0,6.0,,,1.0,,,1.0,,,1.0,1.0,3.0,6.0,4.0,,,,1.0,,1.0,,3.0,,1.0,1.0,1.0,1.0,2.0,,,,,,,,2.0,5.0,1.0,3.0,,,,0.75,0.75,0.5,1.0,,1.0,,1.0,1.0,,1.0,1.0,1.0,,,1.0,65.45454545454545,21.666666666666668,22.333333333333332,18.333333333333332,22.333333333333332,,0.5,,,,,0.5,,,0.5,0.4923,0.6,0.5,0.5,5.1,22.9,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,3.0,,3.0,,,1.0,,,,,,1.0,1.0,,1.0,,1.5,1.5,,,,,,,,,0.5,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,0.5,,,,,,,,,,,,,,,,1610612741,2013,2012-13,True
101126-1888-201959-202710-2736,1610612741,"Nate Robinson, Richard Hamilton, Taj Gibson, Jimmy Butler, Luol Deng","Robinson, Hamilton, Gibson, Butler, Deng",101126-1888-201959-202710-2736,CHI,92.0,1,2.0,3.0,3.0,3.0,,6.0,2.0,,1.0,,,,,2.0,3.0,,1.0,5.0,2.0,,,,1.0,,,,,,,,1.0,,1.0,,,,,,1.0,,1.0,1.0,1.0,5.0,,,0.6666666666666666,0.6666666666666666,0.8333333333333334,,0.3333333333333333,0.5,,,,,,1.0,,,,,,93.91304347826086,14.333333333333334,16.333333333333332,14.333333333333334,16.333333333333332,0.6666666666666666,0.3333333333333333,,,,,,,,0.6666666666666666,0.43473333333333336,,0.3333333333333333,0.3333333333333333,4.533333333333333,,,1.0,,,1.0,,,,,,,,,4.0,,,,,,,,,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2013,2012-13,True
101126-201149-201158-201161-2430,1610612741,"Nate Robinson, Joakim Noah, Marco Belinelli, Daequan Cook, Carlos Boozer","Robinson, Noah, Belinelli, Cook, Boozer",101126-201149-201158-201161-2430,CHI,41.0,1,1.0,2.0,2.0,2.0,,4.0,,,,,1.0,,,,1.0,,2.0,2.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,1.0,2.0,1.0,2.0,,,,,0.5,,,,,,,,,1.0,,,,,,140.4878048780488,6.5,14.0,6.5,14.0,,,1.0,,,,,,,,0.4292,,0.5,0.5,16.6,,2.0,,,,,,,,,,1.0,,2.0,,1.0,,2.0,2.0,,,0.5,,,,,,,,,,,0.4292,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2013,2012-13,True
101126-201149-201158-201959-202710,1610612741,"Nate Robinson, Joakim Noah, Marco Belinelli, Taj Gibson, Jimmy Butler","Robinson, Noah, Belinelli, Gibson, Butler",101126-201149-201158-201959-202710,CHI,3078.0,7,51.0,-17.0,94.0,93.0,15.0,187.0,27.0,9.0,10.0,3.0,20.0,8.0,14.0,24.0,57.0,22.0,28.0,91.0,108.0,10.0,26.0,14.0,4.0,13.0,18.0,2.0,41.0,8.0,9.0,25.0,32.0,17.0,49.0,8.0,8.0,3.0,16.0,13.0,29.0,2.0,25.0,34.0,12.0,81.0,0.5416666666666666,0.5416666666666666,0.42105263157894735,0.3987341772151899,0.478494623655914,0.27848101265822783,0.07017543859649122,0.14814814814814814,,0.5,0.7142857142857143,0.28125,0.47058823529411764,0.7142857142857143,0.3469387755102041,0.25,0.6,0.6666666666666666,0.7777777777777778,87.48538011695906,16.138297872340427,16.78494623655914,14.77659574468085,16.129032258064516,0.34177215189873417,0.12658227848101267,0.25316455696202533,0.15,0.15,0.6666666666666666,0.10126582278481013,0.17721518987341772,0.6923076923076923,0.620253164556962,0.49001455696202534,0.4992625,0.13793103448275862,0.18461538461538463,8.775438596491227,24.5,51.0,15.0,5.0,13.0,6.0,1.0,6.0,7.0,3.0,7.0,27.0,13.0,45.0,22.0,4.0,2.0,45.0,51.0,0.25925925925925924,0.325,0.43137254901960786,0.4166666666666667,0.5555555555555556,0.6521739130434783,0.6,0.6,0.07692307692307693,0.325,0.38461538461538464,0.15,0.175,0.4826275,0.4945054945054945,0.5425531914893617,2.0,,19.0,6.0,6.0,10.0,4.0,2.0,40.0,2.0,2.0,5.0,3.0,10.0,4.0,15.0,,2.0,5.0,2.0,9.0,5.0,2.0,5.0,1.0,0.22727272727272727,0.3076923076923077,0.22727272727272727,0.3,0.23076923076923078,0.3333333333333333,0.7142857142857143,0.5,0.6,0.14285714285714285,0.14285714285714285,1.0,0.2857142857142857,0.14285714285714285,0.10989010989010989,4.0,,,0.3125,0.6428571428571429,0.25,6.0,1.0,6.0,4.0,0.6666666666666666,,2.0,5.0,0.3333333333333333,3.0,2.0,3.0,,0.375,0.375,1.0,0.3333333333333333,3.0,0.3333333333333333,,,,,,,2.0,2.0,2.0,3.0,1.0,,,,6.0,0.6666666666666666,1.0,0.3333333333333333,0.15384615384615385,,,,,1.0,1.0,3.0,1.0,0.022222222222222223,,,,,,,,,,,1610612741,2013,2012-13,True
101126-201149-201158-202710-2430,1610612741,"Nate Robinson, Joakim Noah, Marco Belinelli, Jimmy Butler, Carlos Boozer","Robinson, Noah, Belinelli, Butler, Boozer",101126-201149-201158-202710-2430,CHI,8898.0,9,148.0,60.0,260.0,265.0,22.0,525.0,83.0,13.0,34.0,30.0,67.0,16.0,36.0,103.0,184.0,52.0,41.0,313.0,253.0,19.0,122.0,36.0,12.0,61.0,80.0,17.0,179.0,7.0,20.0,64.0,99.0,27.0,126.0,15.0,14.0,1.0,29.0,21.0,57.0,1.0,62.0,59.0,21.0,286.0,0.5922330097087378,0.6161616161616161,0.5597826086956522,0.576271186440678,0.5961538461538461,0.22033898305084745,0.06521739130434782,0.08433734939759036,0.11764705882352941,0.5172413793103449,0.6213592233009708,0.25,0.23333333333333334,0.6375838926174496,0.24545454545454545,0.2222222222222222,0.2727272727272727,0.6451612903225806,0.675,84.96291301416048,15.688461538461539,18.184905660377357,15.103846153846154,17.237735849056605,0.3516949152542373,0.1440677966101695,0.2838983050847458,0.44776119402985076,0.45454545454545453,0.5666666666666667,0.06779661016949153,0.15254237288135594,0.5652173913043478,0.5720338983050848,0.5109256355932204,0.533725,0.09090909090909091,0.105,9.027173913043478,24.694230769230767,38.0,57.0,8.0,10.0,16.0,2.0,4.0,6.0,4.0,12.0,21.0,10.0,56.0,84.0,27.0,19.0,56.0,38.0,0.5714285714285714,0.7258064516129032,0.7368421052631579,0.21052631578947367,0.6867469879518072,0.75,0.47058823529411764,0.5333333333333333,0.08695652173913043,0.3225806451612903,0.8,0.12903225806451613,0.1935483870967742,0.5143370967741936,0.17891373801916932,0.14615384615384616,9.0,0.014925373134328358,11.0,7.0,7.0,4.0,5.0,4.0,41.0,17.0,4.0,22.0,10.0,27.0,7.0,57.0,8.0,17.0,19.0,14.0,38.0,31.0,8.0,14.0,0.8636363636363636,0.4230769230769231,0.7,0.4230769230769231,0.5263157894736842,0.5,0.52,0.6739130434782609,0.6571428571428571,0.6666666666666666,0.4722222222222222,0.4722222222222222,0.8235294117647058,0.6666666666666666,0.4722222222222222,0.08626198083067092,4.0,3.0,4.0,0.16666666666666666,0.53125,0.38461538461538464,12.0,5.0,12.0,6.0,0.5,9.0,6.0,7.0,0.375,5.0,3.0,5.0,,0.3125,0.3125,1.0,0.75,7.0,0.5384615384615384,1.0,1.0,0.25,0.5,1.0,,2.0,4.0,5.0,2.0,,3.0,,,4.0,0.8,0.7272727272727273,0.42857142857142855,0.08695652173913043,,,2.0,0.03773584905660377,1.0,2.0,5.0,5.0,0.01020408163265306,1.0,2.0,1.0,,,,,,,,1610612741,2013,2012-13,True
101126-201149-201158-2430-2550,1610612741,"Nate Robinson, Joakim Noah, Marco Belinelli, Carlos Boozer, Kirk Hinrich","Robinson, Noah, Belinelli, Boozer, Hinrich",101126-201149-201158-2430-2550,CHI,50.0,1,1.0,-2.0,1.0,2.0,,3.0,1.0,,,,,,,,1.0,,,,2.0,,,,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,,2.0,,,,,,,,,,1.0,1.0,,,1.0,,,1.0,,,,,,86.39999999999999,30.0,10.0,30.0,10.0,1.0,,,,,,,,,1.0,0.4937,,,,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2013,2012-13,True
101126-201149-201158-2430-2736,1610612741,"Nate Robinson, Joakim Noah, Marco Belinelli, Carlos Boozer, Luol Deng","Robinson, Noah, Belinelli, Boozer, Deng",101126-201149-201158-2430-2736,CHI,297.0,2,5.0,9.0,9.0,8.0,1.0,17.0,,,3.0,1.0,1.0,1.0,2.0,3.0,4.0,3.0,6.0,15.0,6.0,1.0,2.0,2.0,,1.0,2.0,,5.0,,1.0,3.0,3.0,1.0,4.0,,,,,,,,4.0,6.0,3.0,13.0,0.3333333333333333,0.3333333333333333,0.75,0.6428571428571429,0.75,0.42857142857142855,,,,,1.0,1.0,,1.0,0.3333333333333333,1.0,,1.0,1.0,82.42424242424242,17.0,18.0,16.88888888888889,18.0,,0.42857142857142855,0.14285714285714285,1.0,1.0,,0.14285714285714285,0.2857142857142857,,0.42857142857142855,0.4700428571428571,0.4874,0.3,0.42857142857142855,10.3,24.7,2.0,,,,2.0,,,1.0,,,,1.0,5.0,4.0,,,5.0,2.0,,1.5,1.25,,,,0.6666666666666666,0.6666666666666666,,,,,1.0,0.49455,0.3333333333333333,0.2222222222222222,,,2.0,,,,,,2.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,,1.0,1.0,1.0,,,,,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,1.0,,,,0.5,0.5,1.0,1.0,0.5,0.13333333333333333,,,,,,,,,,,,,1.0,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,0.3333333333333333,,,,,,,,,,,1610612741,2013,2012-13,True
101126-201149-201161-201959-202710,1610612741,"Nate Robinson, Joakim Noah, Daequan Cook, Taj Gibson, Jimmy Butler","Robinson, Noah, Cook, Gibson, Butler",101126-201149-201161-201959-202710,CHI,284.0,2,5.0,1.0,9.0,8.0,3.0,17.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,5.0,6.0,1.0,10.0,9.0,1.0,6.0,3.0,,3.0,4.0,1.0,9.0,2.0,1.0,1.0,2.0,3.0,5.0,,,,,2.0,3.0,,2.0,1.0,1.0,7.0,1.0,1.0,0.6,0.4090909090909091,0.45454545454545453,0.5454545454545454,,,,,1.0,0.5,0.5,0.6666666666666666,0.5,,1.0,1.0,,86.19718309859155,16.77777777777778,16.625,14.777777777777779,15.875,0.2727272727272727,0.09090909090909091,0.09090909090909091,1.0,1.0,1.0,0.2727272727272727,0.2727272727272727,0.5,0.8181818181818182,0.5256727272727273,,0.09090909090909091,0.2,6.74,24.28333333333333,9.0,2.0,2.0,3.0,,,3.0,3.0,1.0,3.0,5.0,6.0,10.0,,,,10.0,9.0,0.6,0.4090909090909091,0.45454545454545453,,0.6666666666666666,0.6666666666666666,,,,0.2727272727272727,0.6666666666666666,0.2727272727272727,0.2727272727272727,0.5256727272727273,1.0,1.0,,,1.0,,,,1.0,,5.0,,,1.0,1.0,3.0,1.0,3.0,,,1.0,,2.0,1.0,,,1.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,1.0,0.5,0.75,0.5,1.0,1.0,,,,,,0.3,1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,1.0,1.0,,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,,,,,,,1.0,,,,,,,,,,,1.0,0.5,,,,,,,,1.0,,,,,,,,,,,,1610612741,2013,2012-13,True
