EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefRebounds,OffRebounds,Rebounds,ShootingFouls,Fouls,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,ShotQualityAvg,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Arc3FGA,FG3A,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsPutbacks,NonHeaveArc3FGA,AtRimAssists,DefTwoPtRebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,Loose Ball Fouls,FoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,PenaltyShotQualityAvg,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,FtPoints,PenaltyFtPoints,FTDefRebounds,FTA,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,DefFTReboundPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGA,FG3M,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,ThreePtAssists,Corner3Assists,LostBallSteals,TwoPtShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,NonHeaveArc3FGM,Arc3Assists,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,SecondChanceFg3Pct,DefCorner3ReboundPct,BlocksRecoveredPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,NonHeaveArc3Accuracy,ShortMidRangeAssists,ShortMidRangePctAssisted,Fg2aBlocked,FTOffRebounds,FG2APctBlocked,AtRimPctBlocked,OffFTReboundPct,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,PenaltyTurnovers,LostBallTurnovers,BlockingFouls,BlockingFoulsDrawn,BlockedShortMidRange,OffThreePtRebounds,Loose Ball Fouls Drawn,DefensiveGoaltends,OffThreePtReboundPct,OffArc3ReboundPct,SecondChanceAtRimPctAssisted,Blocked3s,BlockedArc3,Technical Free Throw Trips,PtsUnassisted3s,SecondChanceCorner3FGA,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,SecondChanceCorner3Frequency,SelfOReb,Offensive Fouls,SelfORebPct,SecondChanceFtPoints,SecondChanceTurnovers,Offensive Fouls Drawn,Travels,OffCorner3ReboundPct,PenaltyArc3FGM,LongMidRangePctBlocked,PenaltyArc3Accuracy,HeaveAttempts,LostBallOutOfBoundsTurnovers,Charge Fouls,Charge Fouls Drawn,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,Clear Path Fouls,3SecondViolations,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,StepOutOfBoundsTurnovers,BlockedLongMidRange,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Defensive 3 Seconds Violations,3pt And 1 Free Throw Trips,OffensiveGoaltends,BlockedCorner3,Arc3PctBlocked,HeaveMakes,team_id,year,season,team_vs
202324-202330-202344-203504-204060,1610612762,"Derrick Favors, Gordon Hayward, Trevor Booker, Trey Burke, Joe Ingles","Favors, Hayward, Booker, Burke, Ingles",202324-202330-202344-203504-204060,UTA,2264.0,23,38.0,5.0,67.0,73.0,8.0,140.0,5.0,13.0,6.0,12.0,23.0,43.0,80.0,75.0,3.0,6.0,6.0,22.0,24.0,11.0,18.0,,43.0,8.0,10.0,31.0,10.0,41.0,7.0,21.0,74.0,0.4782608695652174,0.5238095238095238,0.5348837209302325,0.5,0.5932203389830508,0.375,0.625,0.375,0.4,0.7142857142857143,0.7631578947368421,0.37037037037037035,,0.75,89.04593639575971,15.447761194029852,16.835616438356166,14.253731343283581,15.698630136986301,0.22033898305084745,0.38461538461538464,0.45454545454545453,0.2033898305084746,0.5,0.5,,0.4943779661016949,0.5847333333333333,0.075,8.353488372093024,22.0,20.0,12.0,18.0,3.0,3.0,2.0,3.0,14.0,16.0,8.0,11.0,23.0,4.0,14.0,8.0,19.0,6.0,4.0,4.0,2.0,11.0,1.0,10.0,23.0,22.0,0.7272727272727273,0.59375,0.6388888888888888,0.2711864406779661,0.36363636363636365,0.7916666666666666,0.6666666666666666,0.7777777777777778,0.8333333333333334,0.7777777777777778,0.3050847457627119,0.6666666666666666,0.7058823529411765,0.6666666666666666,0.23728813559322035,0.375,1.0,0.1875,0.6666666666666666,0.576271186440678,0.48505,0.2875,24.675,0.3283582089552239,10.0,4.0,2.0,10.0,2.0,2.0,1.0,,2.0,,1.0,4.0,8.0,1.0,5.0,21.0,7.0,,2.0,3.0,4.0,0.875,0.5,0.2,0.5,0.03389830508474576,,,,0.0625,,0.25,0.04838709677419355,0.06521739130434782,8.0,,1.0,,2.0,8.0,7.0,,2.0,1.0,2.0,2.0,,0.6666666666666666,1.0,0.5714285714285714,0.5714285714285714,0.875,0.125,,,0.5714285714285714,3.0,0.6,3.0,,0.06976744186046512,0.05555555555555555,,1.0,7.0,4.0,2.0,,1.0,1.0,2.0,,,0.2857142857142857,0.4,,,,,3.0,1.0,0.15384615384615385,0.5,0.125,2.0,2.0,0.08333333333333333,,1.0,,,,1.0,,0.25,,1.0,,,,,,,,,,1.0,,,,,,,,,,,1610612762,2015,2014-15,True
202324-202330-202344-203546-203957,1610612762,"Derrick Favors, Gordon Hayward, Trevor Booker, Ian Clark, Dante Exum","Favors, Hayward, Booker, Clark, Exum",202324-202330-202344-203546-203957,UTA,87.0,1,1.0,2.0,3.0,3.0,,6.0,,,1.0,2.0,2.0,3.0,4.0,2.0,,,,,4.0,,,,,,1.0,1.0,,1.0,,,4.0,,,0.6666666666666666,,0.6666666666666666,,0.6666666666666666,,,1.0,1.0,,,1.0,99.3103448275862,12.333333333333334,16.666666666666668,12.333333333333334,10.0,,,,0.6666666666666666,0.5,1.0,,0.40463333333333334,,,12.833333333333334,,,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,0.3333333333333333,1.0,1.0,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2015,2014-15,True
202324-202330-202344-203546-204060,1610612762,"Derrick Favors, Gordon Hayward, Trevor Booker, Ian Clark, Joe Ingles","Favors, Hayward, Booker, Clark, Ingles",202324-202330-202344-203546-204060,UTA,17.0,1,,2.0,2.0,1.0,,3.0,,1.0,,,,1.0,2.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,0.5,,,,,,,,254.11764705882354,7.5,2.0,7.5,2.0,1.0,,,,,,,0.3654,,,4.9,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2015,2014-15,True
202324-202330-202344-203918-203955,1610612762,"Derrick Favors, Gordon Hayward, Trevor Booker, Rodney Hood, Bryce Cotton","Favors, Hayward, Booker, Hood, Cotton",202324-202330-202344-203918-203955,UTA,42.0,1,1.0,,1.0,1.0,,2.0,,,,,1.0,1.0,2.0,2.0,,,,2.0,,1.0,1.0,,2.0,,,,,,,,2.0,1.0,1.0,1.0,,1.0,,1.0,,,,,,,,68.57142857142857,13.0,29.0,13.0,29.0,,,,,,,,0.7706,,,0.1,1.0,,1.0,1.0,,,1.0,1.0,,,1.0,1.0,2.0,,,1.0,,,,,,,,,2.0,1.0,1.0,1.0,1.0,,,,,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,0.7706,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2015,2014-15,True
202324-202330-202344-203918-203957,1610612762,"Derrick Favors, Gordon Hayward, Trevor Booker, Rodney Hood, Dante Exum","Favors, Hayward, Booker, Hood, Exum",202324-202330-202344-203918-203957,UTA,788.0,11,13.0,-4.0,25.0,28.0,4.0,53.0,,2.0,2.0,4.0,7.0,16.0,22.0,26.0,2.0,2.0,4.0,8.0,6.0,4.0,5.0,1.0,11.0,2.0,2.0,11.0,4.0,15.0,6.0,10.0,18.0,0.5714285714285714,0.8,0.4375,1.0,0.38636363636363635,1.0,0.44,1.0,0.2222222222222222,0.6666666666666666,0.8181818181818182,0.2857142857142857,,,96.8527918781726,16.32,13.571428571428571,15.76,13.571428571428571,0.09090909090909091,,,0.18181818181818182,0.5,0.5,0.5,0.528625,0.5958,0.18181818181818182,6.81875,7.0,4.0,5.0,10.0,2.0,2.0,1.0,4.0,4.0,6.0,1.0,5.0,2.0,4.0,4.0,3.0,7.0,1.0,1.0,2.0,2.0,4.0,1.0,6.0,2.0,7.0,0.2,0.16666666666666666,0.16666666666666666,0.2727272727272727,0.5,0.875,0.4,1.0,0.6666666666666666,1.0,0.45454545454545453,0.5,0.625,0.6,0.18181818181818182,1.0,1.0,0.6666666666666666,0.25,0.7272727272727273,0.6009583333333334,0.09090909090909091,25.45,0.28,5.0,,2.0,6.0,,,1.0,1.0,2.0,,,1.0,1.0,,1.0,3.0,1.0,1.0,,3.0,1.0,1.0,0.16666666666666666,,0.16666666666666666,0.09090909090909091,0.5,0.5,1.0,,,0.16666666666666666,0.12,0.15789473684210525,,,,,,,,,,,,,,1.0,,,,,,,,,,,2.0,,0.125,0.2,,,2.0,3.0,,,,,2.0,,,0.4,0.25,,,,,,,,,,1.0,1.0,0.08333333333333333,,2.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1610612762,2015,2014-15,True
202324-202330-202344-203957-204060,1610612762,"Derrick Favors, Gordon Hayward, Trevor Booker, Dante Exum, Joe Ingles","Favors, Hayward, Booker, Exum, Ingles",202324-202330-202344-203957-204060,UTA,3180.0,21,53.0,-6.0,99.0,98.0,9.0,197.0,10.0,20.0,9.0,12.0,34.0,61.0,117.0,123.0,3.0,8.0,12.0,42.0,26.0,21.0,27.0,5.0,60.0,9.0,8.0,30.0,11.0,41.0,10.0,22.0,105.0,0.6176470588235294,0.6363636363636364,0.5573770491803278,0.375,0.5609756097560976,0.6,0.6117021276595744,0.6,0.3333333333333333,0.5333333333333333,0.6842105263157895,0.2894736842105263,0.3333333333333333,0.45454545454545453,89.20754716981132,16.22222222222222,16.06122448979592,15.535353535353535,15.326530612244898,0.24390243902439024,0.5,0.625,0.14634146341463414,0.75,0.75,0.5555555555555556,0.49606951219512196,0.5167111111111111,0.10256410256410256,7.244262295081967,28.0,34.0,15.0,29.0,2.0,6.0,1.0,5.0,15.0,21.0,7.0,16.0,31.0,2.0,15.0,11.0,18.0,6.0,5.0,11.0,8.0,16.0,1.0,27.0,31.0,28.0,0.4375,0.5,0.5961538461538461,0.25609756097560976,0.6875,0.782608695652174,0.42857142857142855,0.6666666666666666,0.9166666666666666,0.5,0.35365853658536583,0.5172413793103449,0.6,0.7333333333333333,0.18292682926829268,0.6,0.3333333333333333,0.25,0.2,0.6097560975609756,0.44576000000000005,0.26495726495726496,24.66190476190476,0.2828282828282828,25.0,11.0,4.0,30.0,6.0,6.0,1.0,4.0,6.0,1.0,1.0,3.0,8.0,2.0,4.0,18.0,6.0,3.0,1.0,10.0,3.0,0.75,0.38095238095238093,0.5,0.38095238095238093,0.07317073170731707,0.6666666666666666,0.6666666666666666,0.75,0.05,1.0,0.15,0.11363636363636363,0.14925373134328357,4.0,2.0,2.0,2.0,2.0,4.0,3.0,4.0,3.0,2.0,3.0,,1.0,0.75,,0.26666666666666666,0.26666666666666666,0.75,0.2,1.0,1.0,0.26666666666666666,5.0,0.5,8.0,,0.13114754098360656,0.13793103448275862,,2.0,5.0,5.0,3.0,2.0,1.0,1.0,2.0,,,0.18181818181818182,0.2222222222222222,0.5,,,2.0,6.0,,0.2,0.2,,,,,,1.0,,1.0,,1.0,,0.3333333333333333,,1.0,,,,,,,,,,,,,,,,,,,,,1610612762,2015,2014-15,True
202324-202330-202379-202692-203504,1610612762,"Derrick Favors, Gordon Hayward, Jeremy Evans, Alec Burks, Trey Burke","Favors, Hayward, Evans, Burks, Burke",202324-202330-202379-202692-203504,UTA,12.0,1,,2.0,1.0,,,1.0,1.0,1.0,,,1.0,1.0,2.0,,,,,,2.0,,,,,,,,,,,,2.0,,,1.0,,1.0,,1.0,,,,,,,,120.0,11.0,,11.0,,1.0,1.0,1.0,,,,,0.2484,,,13.0,1.0,,,,,,,,,,1.0,1.0,2.0,,,,,,,,,,,,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,0.2484,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2015,2014-15,True
202324-202330-202379-202692-203957,1610612762,"Derrick Favors, Gordon Hayward, Jeremy Evans, Alec Burks, Dante Exum","Favors, Hayward, Evans, Burks, Exum",202324-202330-202379-202692-203957,UTA,128.0,1,2.0,-2.0,5.0,4.0,1.0,9.0,,1.0,2.0,2.0,3.0,4.0,6.0,8.0,,,,2.0,4.0,1.0,1.0,1.0,2.0,1.0,,1.0,1.0,2.0,3.0,3.0,6.0,0.3333333333333333,0.3333333333333333,0.75,,0.6,,0.6,,1.0,,,0.5,,,101.25,16.8,11.0,16.8,11.0,0.2,,,0.4,1.0,1.0,0.5,0.38910999999999996,,,11.625,,4.0,1.0,1.0,,,,,1.0,1.0,,,,,1.0,,,,,,,1.0,,,,,,,,0.2,,,,,,,0.2,1.0,1.0,,0.2,,,,,0.4,,,24.4,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2015,2014-15,True
202324-202330-202379-203504-203957,1610612762,"Derrick Favors, Gordon Hayward, Jeremy Evans, Trey Burke, Dante Exum","Favors, Hayward, Evans, Burke, Exum",202324-202330-202379-203504-203957,UTA,19.0,1,,2.0,1.0,1.0,,2.0,,,1.0,1.0,1.0,1.0,2.0,,,,,2.0,,1.0,1.0,1.0,2.0,,,1.0,,1.0,,,2.0,1.0,1.0,1.0,,1.0,,1.0,,,,1.0,,,,151.57894736842107,8.0,11.0,8.0,11.0,,,,1.0,1.0,1.0,1.0,0.3937,,,21.9,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2015,2014-15,True
202324-202330-202379-203504-204060,1610612762,"Derrick Favors, Gordon Hayward, Jeremy Evans, Trey Burke, Joe Ingles","Favors, Hayward, Evans, Burke, Ingles",202324-202330-202379-203504-204060,UTA,76.0,1,1.0,6.0,4.0,3.0,,7.0,,,1.0,1.0,2.0,2.0,6.0,,,,,2.0,2.0,1.0,1.0,,2.0,,,3.0,,3.0,,,6.0,0.5,0.5,1.0,,1.0,,1.0,,,,1.0,,,,132.63157894736844,7.75,15.0,7.75,15.0,,,,0.5,1.0,1.0,,0.60945,,,8.15,,,1.0,1.0,,,,,,,,,,,,1.0,3.0,,,,,,,1.0,,,,,,,,1.0,,1.0,1.0,1.0,0.5,1.0,1.0,1.0,,,,,,0.5,,,,,2.0,,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2015,2014-15,True
202324-202330-202379-203918-203955,1610612762,"Derrick Favors, Gordon Hayward, Jeremy Evans, Rodney Hood, Bryce Cotton","Favors, Hayward, Evans, Hood, Cotton",202324-202330-202379-203918-203955,UTA,97.0,1,2.0,-1.0,4.0,4.0,1.0,8.0,,,1.0,1.0,2.0,2.0,4.0,5.0,1.0,1.0,2.0,4.0,,2.0,2.0,1.0,4.0,,,2.0,,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,118.76288659793815,11.25,13.0,8.0,13.0,,,,0.5,1.0,1.0,1.0,0.47775,0.534,0.5,9.9,,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,1.0,,,1.0,,2.0,,,,,,,,,0.5,1.0,,1.0,,,0.5,1.0,1.0,1.0,,1.0,1.0,,,0.5,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2015,2014-15,True
202324-202330-202379-203918-203957,1610612762,"Derrick Favors, Gordon Hayward, Jeremy Evans, Rodney Hood, Dante Exum","Favors, Hayward, Evans, Hood, Exum",202324-202330-202379-203918-203957,UTA,54.0,1,1.0,,1.0,1.0,,2.0,,,1.0,1.0,1.0,1.0,2.0,2.0,,,,2.0,,1.0,1.0,1.0,2.0,,,,,,,,2.0,1.0,1.0,1.0,,1.0,,0.5,,,,,,,,53.33333333333333,33.0,21.0,33.0,21.0,,,,1.0,1.0,1.0,1.0,0.412,,,18.9,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2015,2014-15,True
202324-202330-202379-203955-204060,1610612762,"Derrick Favors, Gordon Hayward, Jeremy Evans, Bryce Cotton, Joe Ingles","Favors, Hayward, Evans, Cotton, Ingles",202324-202330-202379-203955-204060,UTA,191.0,1,3.0,-7.0,6.0,6.0,,12.0,,4.0,,,,4.0,,7.0,,,,,,,,,,,1.0,4.0,,4.0,1.0,2.0,,,,,,,,,,,1.0,0.75,,,,90.47120418848168,19.166666666666668,12.666666666666666,19.166666666666668,12.333333333333334,0.8,,,,,,,0.38854,,,7.225,,,,,,,,,1.0,1.0,,,,,1.0,,2.0,,,1.0,1.0,1.0,,2.0,,,,,,0.2,1.0,0.6666666666666666,,1.0,0.5,,,,,,0.2,,,,,0.2,,,25.9,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2015,2014-15,True
202324-202330-202379-203957-204060,1610612762,"Derrick Favors, Gordon Hayward, Jeremy Evans, Dante Exum, Joe Ingles","Favors, Hayward, Evans, Exum, Ingles",202324-202330-202379-203957-204060,UTA,223.0,3,4.0,-5.0,6.0,7.0,1.0,13.0,1.0,1.0,,,2.0,2.0,5.0,10.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,,2.0,,,2.0,1.0,3.0,,,3.0,0.5,0.5,1.0,1.0,0.5,1.0,0.4166666666666667,1.0,,,1.0,,,,83.94618834080717,18.5,16.0,16.666666666666668,14.857142857142858,0.25,1.0,1.0,,,,,0.5551125,0.6255,0.4,6.65,,,1.0,1.0,1.0,1.0,,,1.0,2.0,,,,,1.0,1.0,2.0,1.0,,2.0,2.0,2.0,,2.0,,,,,,0.5,1.0,1.0,,1.0,1.0,,0.25,1.0,1.0,1.0,0.25,1.0,1.0,,,0.75,,,23.55,,1.0,,,4.0,,,,,1.0,,,,,,,,,,1.0,2.0,,,,,,0.25,,,,,,,0.3333333333333333,0.5,,,,,,,,,2.0,1.0,2.0,2.0,,,1.0,,,,,,,,,,,1.0,,,1.0,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2015,2014-15,True
202324-202330-202407-202683-203504,1610612762,"Derrick Favors, Gordon Hayward, Elijah Millsap, Enes Kanter, Trey Burke","Favors, Hayward, Millsap, Kanter, Burke",202324-202330-202407-202683-203504,UTA,850.0,6,14.0,10.0,26.0,24.0,2.0,50.0,,3.0,2.0,4.0,8.0,18.0,30.0,20.0,,1.0,,8.0,8.0,4.0,6.0,,14.0,2.0,1.0,11.0,3.0,14.0,5.0,9.0,30.0,0.5,0.5,0.4444444444444444,,0.5384615384615384,,0.5555555555555556,,0.2,0.5,0.5,0.21428571428571427,0.5,0.5,84.70588235294117,16.423076923076923,17.625,16.0,15.291666666666666,0.11538461538461539,,,0.15384615384615385,0.5,0.5,,0.5413596153846154,,,6.699999999999999,1.0,3.0,6.0,11.0,,1.0,,1.0,5.0,8.0,,2.0,,,5.0,4.0,8.0,2.0,,2.0,1.0,2.0,,6.0,,1.0,,,,0.3076923076923077,1.0,0.5,0.2,0.3333333333333333,0.5,0.75,0.4230769230769231,0.5454545454545454,0.6,0.6666666666666666,0.19230769230769232,1.0,,0.5,,0.7307692307692307,0.46345,,24.1125,0.038461538461538464,2.0,,2.0,2.0,,,1.0,1.0,3.0,,,,4.0,,,6.0,2.0,1.0,2.0,1.0,,0.5,0.5,,0.5,0.11538461538461539,0.3333333333333333,0.3333333333333333,1.0,,,,0.037037037037037035,0.05263157894736842,3.0,,,,,3.0,1.0,,3.0,,3.0,2.0,,,0.6666666666666666,0.6,0.6,0.3333333333333333,,,,0.6,,,1.0,,0.05555555555555555,0.09090909090909091,,,,,1.0,1.0,,3.0,1.0,,,0.25,,,,,,6.0,,,,,,,,,1.0,1.0,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2015,2014-15,True
202324-202330-202407-202683-203546,1610612762,"Derrick Favors, Gordon Hayward, Elijah Millsap, Enes Kanter, Ian Clark","Favors, Hayward, Millsap, Kanter, Clark",202324-202330-202407-202683-203546,UTA,209.0,3,3.0,-4.0,6.0,7.0,1.0,13.0,,1.0,1.0,1.0,3.0,5.0,6.0,10.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,,2.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,4.0,0.3333333333333333,0.5,0.6,1.0,0.5,1.0,0.5,1.0,0.5,1.0,1.0,0.3333333333333333,,1.0,89.56937799043062,21.166666666666668,11.714285714285714,20.833333333333332,11.714285714285714,0.16666666666666666,,,0.16666666666666666,1.0,1.0,,0.47152499999999997,0.5117,0.3333333333333333,6.9,1.0,5.0,2.0,3.0,1.0,1.0,,,,1.0,1.0,1.0,2.0,2.0,,1.0,,,,1.0,1.0,1.0,,1.0,2.0,1.0,1.0,1.0,1.0,0.16666666666666666,1.0,,1.0,,,,0.5,0.6666666666666666,0.6666666666666666,0.5,,1.0,1.0,,,0.6666666666666666,0.3579,0.3333333333333333,22.6,0.16666666666666666,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.2,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2015,2014-15,True
