EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,Arc3FGA,PenaltyArc3FGA,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,NonHeaveArc3FGA,FoulsDrawn,BlockingFoulsDrawn,FTA,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,TsPct,PenaltyTsPct,FG3APct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGA,FG2M,FG2A,PenaltyFG2M,PenaltyFG2A,PtsUnassisted2s,OffThreePtRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,ThreePtShootingFoulsDrawn,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,LiveBallTurnoverPct,OffThreePtReboundPct,OffFGReboundPct,OffCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,Corner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,ShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,Avg2ptShotDistance,LongMidRangeFGA,Fg2aBlocked,DefTwoPtRebounds,FTDefRebounds,DefRebounds,BlockingFouls,Loose Ball Fouls,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,NonShootingPenaltyNonTakeFouls,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,LongMidRangeFrequency,TwoPtShootingFoulsDrawnPct,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,FG3M,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG3M,PtsAssisted2s,PtsUnassisted3s,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,Steals,LostBallSteals,DeadBallTurnovers,LostBallTurnovers,Offensive Fouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Accuracy,UnblockedCorner3Accuracy,SecondChanceAtRimFrequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,Arc3FGM,PenaltyArc3FGM,PtsAssisted3s,NonHeaveArc3FGM,Fg3aBlocked,ThreePtAssists,Corner3Assists,SelfOReb,Assisted3sPct,FG3APctBlocked,Arc3PctBlocked,SelfORebPct,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,LongMidRangeAssists,2pt And 1 Free Throw Trips,DefLongMidRangeReboundPct,LongMidRangePctAssisted,BadPassSteals,RecoveredBlocks,BlocksRecoveredPct,Travels,LostBallOutOfBoundsTurnovers,Offensive Fouls Drawn,OffShortMidRangeReboundPct,BlockedLongMidRange,Blocked3s,BlockedCorner3,Clear Path Fouls,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,Arc3Assists,SecondChanceFg3Pct,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceFtPoints,OffArc3ReboundPct,ShortMidRangePctBlocked,FTOffRebounds,Loose Ball Fouls Drawn,OffFTReboundPct,SecondChanceAtRimFGM,PtsPutbacks,BadPassOutOfBoundsTurnovers,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,StepOutOfBoundsTurnovers,HeaveAttempts,Charge Fouls Drawn,Technical Free Throw Trips,LongMidRangePctBlocked,Charge Fouls,Defensive 3 Seconds Violations,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3pt And 1 Free Throw Trips,3SecondViolations,DefensiveGoaltends,BlockedArc3,OffensiveGoaltends,Corner3PctBlocked,team_id,year,season,team_vs
101162-1718-201196-202322-2403,1610612764,"Marcin Gortat, Paul Pierce, Ramon Sessions, John Wall, Nene","Gortat, Pierce, Sessions, Wall, Nene",101162-1718-201196-202322-2403,WAS,264.0,3,4.0,-1.0,9.0,10.0,4.0,3.0,19.0,,,,1.0,5.0,6.0,,,2.0,,3.0,,2.0,,5.0,2.0,4.0,,0.3125,0.5,,103.63636363636363,13.88888888888889,13.9,13.88888888888889,13.9,,,0.2857142857142857,0.48695714285714287,0.53715,0.4,,0.4444444444444444,,2.0,2.0,1.0,1.0,,2.0,7.0,1.0,2.0,,,1.0,6.0,,,2.0,,2.0,,,,0.2857142857142857,0.5,0.2857142857142857,0.5,,,0.2,,0.2857142857142857,1.0,1.0,,0.5,1.0,0.125,,9.37142857142857,2.0,1.0,3.0,,5.0,,,1.0,,,,,,0.14285714285714285,,,1.0,0.8333333333333334,,,0.2857142857142857,0.125,,,3.0,,,,,,,,,,4.0,,2.0,2.0,2.0,,4.0,1.0,2.0,1.0,,2.0,,,1.0,1.0,,,,,,,0.2,0.6666666666666666,,,1.0,,1.0,0.42857142857142855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1610612764,2015,2014-15,False
101162-1718-201196-202322-2446,1610612764,"Marcin Gortat, Paul Pierce, Ramon Sessions, John Wall, Rasual Butler","Gortat, Pierce, Sessions, Wall, Butler",101162-1718-201196-202322-2446,WAS,106.0,2,2.0,-2.0,3.0,4.0,,1.0,7.0,1.0,,1.0,,,2.0,,,,1.0,,,,,,,,,,,1.0,95.09433962264151,15.333333333333334,15.0,15.333333333333334,15.0,1.0,,1.0,0.38025,,,26.4,,,,,,,,,,,,,,,3.0,2.0,1.0,2.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,1.0,,3.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2015,2014-15,False
101162-1718-201196-203078-2400,1610612764,"Marcin Gortat, Paul Pierce, Ramon Sessions, Bradley Beal, Drew Gooden","Gortat, Pierce, Sessions, Beal, Gooden",101162-1718-201196-203078-2400,WAS,1182.0,3,20.0,22.0,40.0,38.0,9.0,6.0,78.0,7.0,,9.0,10.0,59.0,37.0,2.0,5.0,17.0,7.0,9.0,,13.0,2.0,53.0,17.0,9.0,2.0,0.8194444444444444,0.85,0.3,95.0253807106599,14.95,15.368421052631579,14.25,15.289473684210526,0.23333333333333334,,0.6,0.5165116666666667,0.5231642857142857,0.288135593220339,24.88888888888889,0.225,3.0,8.0,9.0,2.0,3.0,2.0,14.0,21.0,3.0,5.0,8.0,1.0,4.0,20.0,6.0,3.0,8.0,,1.0,3.0,4.0,,0.6666666666666666,0.6,0.8166666666666667,0.8571428571428571,0.75,0.5,0.4444444444444444,,0.3,0.8888888888888888,0.8888888888888888,0.06666666666666667,0.42857142857142855,0.6666666666666666,0.14705882352941177,,7.990476190476191,6.0,,11.0,,16.0,,,5.0,3.0,2.0,1.0,3.0,,,,,0.6875,0.7619047619047619,0.8333333333333334,0.4,0.2,0.2,2.0,2.0,6.0,4.0,2.0,2.0,2.0,7.0,2.0,3.0,6.0,2.0,20.0,,10.0,17.0,7.0,1.0,41.0,3.0,5.0,2.0,1.0,2.0,3.0,1.0,0.7142857142857143,0.7142857142857143,0.7777777777777778,1.0,0.7777777777777778,0.6666666666666666,0.6666666666666666,0.75,0.42857142857142855,1.0,1.0,,1.0,1.0,0.875,0.2,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.6666666666666666,1.0,1.0,0.6666666666666666,0.2857142857142857,1.0,0.6915,0.1016949152542373,5.0,,21.0,5.0,,7.0,2.0,,1.0,,,,1.0,0.7142857142857143,0.7142857142857143,,0.7142857142857143,2.0,1.0,0.8,0.5,1.0,2.0,0.6666666666666666,,,,0.5,,,,,,,,,5.0,,1.0,,,,2.0,0.5,,,,,1.0,,1.0,0.5,1.0,,,,,,,,,1.0,,,,,,,,,,1610612764,2015,2014-15,False
101162-1718-201196-203078-2403,1610612764,"Marcin Gortat, Paul Pierce, Ramon Sessions, Bradley Beal, Nene","Gortat, Pierce, Sessions, Beal, Nene",101162-1718-201196-203078-2403,WAS,1027.0,1,17.0,1.0,32.0,32.0,7.0,3.0,64.0,5.0,1.0,5.0,1.0,36.0,35.0,1.0,,10.0,5.0,5.0,,2.0,,32.0,10.0,7.0,,0.5625,0.625,0.15625,89.73709834469328,17.375,14.71875,15.6875,14.21875,0.15625,0.125,0.53125,0.524715625,0.57973125,0.2777777777777778,25.080000000000002,0.21875,3.0,9.0,12.0,4.0,5.0,,13.0,27.0,5.0,7.0,4.0,1.0,4.0,20.0,1.0,1.0,5.0,1.0,1.0,2.0,4.0,,0.48148148148148145,0.7142857142857143,0.546875,0.625,0.2,0.5,0.26666666666666666,,0.375,0.75,0.75,,0.625,0.8,0.0625,,8.925925925925926,8.0,,12.0,1.0,16.0,,,2.0,1.0,,1.0,1.0,,,,1.0,0.8571428571428571,0.8823529411764706,0.5,1.0,0.25,0.07407407407407407,,2.0,7.0,2.0,,,,3.0,2.0,3.0,4.0,,22.0,,11.0,14.0,9.0,2.0,31.0,3.0,3.0,,,4.0,,1.0,0.8461538461538461,0.8461538461538461,0.6,,0.6,0.6666666666666666,0.5,0.5,0.23076923076923078,1.0,,0.16666666666666666,1.0,,1.0,0.21875,0.2857142857142857,0.2857142857142857,1.0,0.25,0.25,,,,,,0.47941666666666666,0.1111111111111111,3.0,,9.0,3.0,,3.0,,1.0,1.0,,,0.06666666666666667,,0.6,0.6,,0.6,,2.0,1.0,,,1.0,1.0,,,,0.5,,,,,,1.0,,1.0,3.0,,1.0,0.25,,,,0.5,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1610612764,2015,2014-15,False
101162-1718-201196-203490-2400,1610612764,"Marcin Gortat, Paul Pierce, Ramon Sessions, Otto Porter Jr., Drew Gooden","Gortat, Pierce, Sessions, Porter Jr., Gooden",101162-1718-201196-203490-2400,WAS,79.0,1,1.0,-1.0,1.0,1.0,,,2.0,,,,,2.0,3.0,,,,,,,,,2.0,,,,1.0,,,36.45569620253165,28.0,51.0,28.0,38.0,,,,0.3152,,,,,,,,,,,1.0,1.0,,,2.0,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,22.5,1.0,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2015,2014-15,False
101162-1718-201196-203490-2743,1610612764,"Marcin Gortat, Paul Pierce, Ramon Sessions, Otto Porter Jr., Kris Humphries","Gortat, Pierce, Sessions, Porter Jr., Humphries",101162-1718-201196-203490-2743,WAS,28.0,1,,,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,102.85714285714286,21.0,7.0,21.0,7.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2015,2014-15,False
101162-1718-201971-202322-203078,1610612764,"Marcin Gortat, Paul Pierce, DeJuan Blair, John Wall, Bradley Beal","Gortat, Pierce, Blair, Wall, Beal",101162-1718-201971-202322-203078,WAS,101.0,2,2.0,-5.0,3.0,4.0,3.0,2.0,7.0,,,1.0,,3.0,8.0,1.0,,3.0,,,,,,3.0,3.0,3.0,,0.75,0.75,0.5,99.8019801980198,14.0,14.75,14.0,14.75,,,0.5,0.51785,0.51785,1.0,23.0,1.0,,,,,,1.0,,1.0,,1.0,,,,,1.0,1.0,1.0,,1.0,1.0,2.0,,,,0.75,0.75,1.0,,,,,,,0.5,,,,,4.8,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,,,,1.0,,,,1.0,,,3.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,0.5,,,,,,1.0,1.0,,0.5,1.0,,,,,3.0,,,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2015,2014-15,False
101162-1718-201971-202322-2446,1610612764,"Marcin Gortat, Paul Pierce, DeJuan Blair, John Wall, Rasual Butler","Gortat, Pierce, Blair, Wall, Butler",101162-1718-201971-202322-2446,WAS,108.0,1,2.0,4.0,4.0,3.0,4.0,3.0,7.0,,,,2.0,6.0,2.0,,2.0,6.0,,1.0,,2.0,,6.0,6.0,4.0,,0.75,0.75,,93.33333333333333,20.0,9.333333333333334,20.0,9.333333333333334,,,,0.38866666666666666,0.38866666666666666,1.0,,1.0,,,,,,,2.0,3.0,2.0,3.0,,,,1.0,,,,,,,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,,,,,,,,,,,0.25,,10.799999999999999,1.0,,,,1.0,,,1.0,,,,,,,,,,1.0,,,0.3333333333333333,0.25,,1.0,2.0,1.0,,,,,,,,,4.0,,2.0,2.0,,1.0,4.0,,1.0,1.0,,,,,1.0,1.0,,,,,,,,1.0,,,1.0,,,0.6666666666666666,0.5,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2015,2014-15,False
101162-1718-202066-202322-202338,1610612764,"Marcin Gortat, Paul Pierce, Garrett Temple, John Wall, Kevin Seraphin","Gortat, Pierce, Temple, Wall, Seraphin",101162-1718-202066-202322-202338,WAS,451.0,2,8.0,-2.0,14.0,13.0,10.0,,27.0,1.0,,2.0,2.0,20.0,22.0,1.0,,14.0,1.0,1.0,,2.0,,16.0,14.0,10.0,,0.625,0.6363636363636364,0.13333333333333333,86.20842572062084,12.642857142857142,21.076923076923077,11.928571428571429,20.0,0.06666666666666667,,0.6666666666666666,0.5920233333333333,0.6162136363636364,0.7,25.15,0.7142857142857143,3.0,6.0,8.0,5.0,6.0,1.0,9.0,13.0,7.0,10.0,4.0,,3.0,6.0,,,1.0,,1.0,1.0,5.0,,0.6923076923076923,0.7,0.6,0.6363636363636364,,,0.5,,0.5333333333333333,0.75,0.8571428571428571,0.06666666666666667,0.5454545454545454,0.8333333333333334,0.0625,,3.9538461538461536,1.0,1.0,3.0,,3.0,,,1.0,,,,,,0.07692307692307693,0.125,,0.42857142857142855,0.42857142857142855,0.3333333333333333,,0.06666666666666667,0.07142857142857142,1.0,3.0,4.0,,,,1.0,,2.0,2.0,4.0,,14.0,,7.0,7.0,5.0,2.0,14.0,3.0,,,,1.0,,1.0,0.7777777777777778,0.875,,,,1.0,0.6666666666666666,0.6666666666666666,0.75,,1.0,,,,0.8333333333333334,0.26666666666666666,0.75,0.75,0.6666666666666666,,,,,0.3333333333333333,0.09090909090909091,,0.4994,0.2,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,1.0,,1.0,,,,0.3333333333333333,,,,,,,,,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,1610612764,2015,2014-15,False
101162-1718-202066-202322-203490,1610612764,"Marcin Gortat, Paul Pierce, Garrett Temple, John Wall, Otto Porter Jr.","Gortat, Pierce, Temple, Wall, Porter Jr.",101162-1718-202066-202322-203490,WAS,13.0,1,,-3.0,1.0,,1.0,,1.0,,,,,,3.0,,,,,,,,,,,1.0,,,,,110.76923076923076,13.0,,13.0,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2015,2014-15,False
101162-1718-202066-202322-2400,1610612764,"Marcin Gortat, Paul Pierce, Garrett Temple, John Wall, Drew Gooden","Gortat, Pierce, Temple, Wall, Gooden",101162-1718-202066-202322-2400,WAS,2749.0,9,46.0,2.0,92.0,93.0,23.0,28.0,185.0,11.0,4.0,18.0,21.0,96.0,94.0,5.0,7.0,24.0,11.0,19.0,4.0,27.0,1.0,88.0,24.0,23.0,1.0,0.5714285714285714,0.6,0.2535211267605634,96.90796653328482,13.923913043478262,15.78494623655914,13.434782608695652,15.150537634408602,0.15492957746478872,0.25,0.6056338028169014,0.5338767605633803,0.51973125,0.25,25.01111111111111,0.25,8.0,17.0,25.0,3.0,5.0,7.0,30.0,53.0,7.0,11.0,20.0,3.0,8.0,44.0,11.0,9.0,15.0,,4.0,7.0,15.0,,0.5660377358490566,0.6363636363636364,0.528169014084507,0.53125,0.7333333333333333,0.25,0.22857142857142856,0.25,0.352112676056338,0.68,0.8095238095238095,0.09859154929577464,0.3125,0.6,0.1566265060240964,,8.09811320754717,17.0,4.0,18.0,1.0,36.0,2.0,,13.0,4.0,2.0,1.0,4.0,1.0,0.07547169811320754,0.16,1.0,0.6923076923076923,0.7777777777777778,0.6666666666666666,0.8333333333333334,0.23943661971830985,0.2,4.0,5.0,11.0,8.0,3.0,1.0,1.0,5.0,1.0,5.0,8.0,1.0,40.0,3.0,20.0,24.0,10.0,4.0,52.0,5.0,17.0,8.0,7.0,4.0,2.0,1.0,0.6666666666666666,0.6896551724137931,0.2777777777777778,0.2,0.2777777777777778,0.2,0.5,0.5,0.21739130434782608,0.8947368421052632,0.125,0.2222222222222222,0.9375,0.6666666666666666,0.5882352941176471,0.15492957746478872,0.45454545454545453,0.45454545454545453,0.8,0.47058823529411764,0.47058823529411764,0.42857142857142855,0.42857142857142855,0.5,0.0625,1.0,0.5778416666666667,0.08333333333333333,2.0,,12.0,2.0,1.0,4.0,2.0,1.0,0.8,0.05555555555555555,0.09090909090909091,0.03333333333333333,0.6666666666666666,0.18181818181818182,0.2,,0.18181818181818182,6.0,1.0,0.6363636363636364,0.75,1.0,2.0,0.5,,,,0.3333333333333333,1.0,,,,1.0,2.0,2.0,3.0,2.0,0.6666666666666666,1.0,0.25,0.5,1.0,,0.25,,,,,1.0,2.0,2.0,0.25,,1.0,0.125,,,,,,1.0,,1.0,1.0,1.0,,,,,,,1610612764,2015,2014-15,False
101162-1718-202066-202322-2403,1610612764,"Marcin Gortat, Paul Pierce, Garrett Temple, John Wall, Nene","Gortat, Pierce, Temple, Wall, Nene",101162-1718-202066-202322-2403,WAS,14502.0,20,242.0,42.0,478.0,472.0,96.0,52.0,950.0,67.0,13.0,85.0,80.0,478.0,436.0,16.0,15.0,97.0,67.0,117.0,6.0,109.0,8.0,422.0,97.0,96.0,7.0,0.5196936542669585,0.5,0.20681265206812652,94.33181630119984,14.648535564853557,15.889830508474576,13.805439330543933,15.139830508474576,0.1630170316301703,0.1511627906976744,0.5231143552311436,0.5134817518248175,0.5192127906976743,0.20292887029288703,25.31764705882353,0.200836820083682,56.0,81.0,130.0,21.0,35.0,18.0,157.0,326.0,35.0,70.0,114.0,14.0,62.0,249.0,40.0,31.0,87.0,4.0,12.0,32.0,86.0,3.0,0.4815950920245399,0.5,0.48418491484184917,0.47674418604651164,0.45977011494252873,0.25,0.26785714285714285,0.45454545454545453,0.31630170316301703,0.6230769230769231,0.675,0.043795620437956206,0.4069767441860465,0.6,0.1091314031180401,0.03488372093023256,8.983435582822086,117.0,18.0,123.0,9.0,187.0,1.0,8.0,46.0,22.0,15.0,6.0,22.0,2.0,0.05521472392638037,0.07692307692307693,0.9,0.7192982456140351,0.7385892116182573,0.625,0.7142857142857143,0.2846715328467153,0.12672176308539945,20.0,30.0,79.0,46.0,7.0,1.0,3.0,28.0,17.0,40.0,56.0,4.0,200.0,,100.0,128.0,62.0,15.0,284.0,46.0,55.0,50.0,21.0,47.0,9.0,12.0,0.6369426751592356,0.6578947368421053,0.32941176470588235,0.25,0.32941176470588235,0.425,0.4423076923076923,0.4827586206896552,0.27380952380952384,0.7857142857142857,0.30612244897959184,0.24285714285714285,0.7962962962962963,0.75,0.7654320987654321,0.1922141119221411,0.379746835443038,0.4225352112676056,0.5,0.39316239316239315,0.39316239316239315,0.3888888888888889,0.3888888888888889,0.38461538461538464,0.03488372093023256,0.3333333333333333,0.5094547619047619,0.11715481171548117,21.0,3.0,84.0,21.0,,28.0,7.0,10.0,1.0,,,0.04854368932038835,1.0,0.31343283582089554,0.31343283582089554,0.23076923076923078,0.31343283582089554,23.0,9.0,0.8135593220338984,0.5,29.0,16.0,0.7272727272727273,8.0,1.0,15.0,0.2857142857142857,1.0,,,,4.0,9.0,4.0,12.0,21.0,0.3333333333333333,1.0,0.17307692307692307,0.4444444444444444,1.0,10.0,0.2,0.10126582278481013,2.0,7.0,0.125,10.0,10.0,18.0,0.5,0.2,3.0,0.057692307692307696,1.0,,3.0,5.0,,2.0,,,,,2.0,1.0,,,,,1610612764,2015,2014-15,False
101162-1718-202066-202322-2446,1610612764,"Marcin Gortat, Paul Pierce, Garrett Temple, John Wall, Rasual Butler","Gortat, Pierce, Temple, Wall, Butler",101162-1718-202066-202322-2446,WAS,166.0,2,3.0,-4.0,7.0,6.0,2.0,6.0,13.0,1.0,1.0,2.0,1.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,1.0,1.0,2.0,1.0,0.25,0.25,0.4,112.7710843373494,11.571428571428571,14.166666666666666,11.428571428571429,11.5,0.2,1.0,1.0,0.6141099999999999,0.36795,0.3333333333333333,24.95,0.2857142857142857,1.0,1.0,3.0,,,1.0,1.0,3.0,,,2.0,,1.0,3.0,2.0,2.0,2.0,,,,1.0,,0.3333333333333333,,0.2,,1.0,,0.25,,0.6,0.3333333333333333,0.3333333333333333,0.2,,,,,0.7000000000000001,,,1.0,,2.0,,,,1.0,,1.0,1.0,,,,,0.3333333333333333,0.4,0.5,,,,1.0,,,,,,,,1.0,1.0,2.0,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,0.5,0.5,0.5,,,1.0,,,,,,,,,,1.0,,,0.6681,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,1610612764,2015,2014-15,False
101162-1718-202066-202322-2743,1610612764,"Marcin Gortat, Paul Pierce, Garrett Temple, John Wall, Kris Humphries","Gortat, Pierce, Temple, Wall, Humphries",101162-1718-202066-202322-2743,WAS,1624.0,10,27.0,-12.0,52.0,56.0,15.0,18.0,108.0,8.0,3.0,9.0,7.0,44.0,56.0,3.0,1.0,14.0,8.0,11.0,2.0,11.0,1.0,37.0,14.0,15.0,,0.4,0.4375,0.18,95.76354679802955,15.75,14.375,14.288461538461538,13.607142857142858,0.16,0.2,0.5,0.47354,0.52249,0.3181818181818182,25.88888888888889,0.28846153846153844,10.0,7.0,16.0,3.0,7.0,1.0,14.0,41.0,5.0,12.0,12.0,3.0,12.0,32.0,5.0,3.0,9.0,2.0,1.0,3.0,10.0,,0.34146341463414637,0.4166666666666667,0.37,0.43333333333333335,0.5555555555555556,0.5,0.36363636363636365,1.0,0.32,0.4375,0.4375,0.02,0.4666666666666667,0.42857142857142855,0.09259259259259259,,9.346341463414634,15.0,2.0,10.0,1.0,20.0,,,5.0,2.0,2.0,,2.0,2.0,0.04878048780487805,,1.0,0.625,0.76,0.6,0.3333333333333333,0.3,0.1111111111111111,4.0,2.0,10.0,5.0,,,,3.0,2.0,5.0,7.0,1.0,16.0,,8.0,11.0,4.0,,25.0,9.0,9.0,3.0,,4.0,2.0,,0.5714285714285714,0.6153846153846154,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4,0.25,0.35,0.3333333333333333,1.0,0.3333333333333333,0.3,1.0,1.0,0.5714285714285714,0.2,0.2,0.25,,0.3333333333333333,0.3333333333333333,,,0.5,,,0.5557142857142857,0.1590909090909091,3.0,1.0,9.0,3.0,,3.0,,,1.0,,,,,0.375,0.375,0.3333333333333333,0.375,4.0,1.0,0.75,0.8,3.0,1.0,0.5,,1.0,1.0,0.375,,,,,,3.0,,3.0,3.0,,1.0,0.375,,,3.0,0.4,0.2,,1.0,,2.0,2.0,3.0,0.5,,,,,,,,,,,,,,,,1.0,,,,1610612764,2015,2014-15,False
101162-1718-202066-203078-2743,1610612764,"Marcin Gortat, Paul Pierce, Garrett Temple, Bradley Beal, Kris Humphries","Gortat, Pierce, Temple, Beal, Humphries",101162-1718-202066-203078-2743,WAS,119.0,1,2.0,-3.0,5.0,4.0,5.0,,9.0,,,1.0,2.0,2.0,5.0,1.0,2.0,2.0,,1.0,,2.0,,2.0,2.0,5.0,,0.25,0.25,0.3333333333333333,108.90756302521008,12.0,14.75,11.4,14.75,,,0.6666666666666666,0.5639666666666666,0.5639666666666666,1.0,23.8,1.0,1.0,,1.0,,1.0,1.0,,2.0,,2.0,,,,1.0,,,,,,,2.0,,,,,,,,,,0.3333333333333333,,,0.3333333333333333,0.3333333333333333,,0.25,,6.4,,1.0,,,1.0,,1.0,1.0,,,,,,0.5,,,,0.5,,,,0.3333333333333333,,,1.0,,,,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,,1.0,,,0.3333333333333333,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2015,2014-15,False
