EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGA,SecondChanceArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3A,PtsUnassisted2s,NonHeaveArc3FGA,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,FirstChancePoints,Fg2Pct,EfgPct,TsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Arc3Frequency,SecondChanceArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,AtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PenaltyTurnovers,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,DefArc3ReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,PenaltyDefPoss,SecondChanceAtRimFGA,LongMidRangeFGM,Corner3FGA,PenaltyCorner3FGA,SecondChanceFG2A,PenaltyFG3A,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,FTDefRebounds,BadPassTurnovers,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,DefFTReboundPct,OffCorner3ReboundPct,AtRimPctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,SecondChanceAtRimFrequency,PenaltyCorner3Frequency,StepOutOfBoundsTurnovers,Travels,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,DefShortMidRangeReboundPct,BlocksRecoveredPct,Fg2aBlocked,Loose Ball Fouls,FG2APctBlocked,ShortMidRangePctBlocked,Loose Ball Fouls Drawn,SecondChanceAtRimFGM,Arc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG2M,SecondChancePoints,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,SelfOReb,Steals,BadPassSteals,LostBallSteals,LostBallOutOfBoundsTurnovers,Offensive Fouls Drawn,BlockedShortMidRange,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffLongMidRangeReboundPct,SelfORebPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimAccuracy,PenaltyArc3Frequency,NonHeaveArc3Accuracy,SecondChancePointsPct,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyArc3FGM,SecondChanceFG3M,PenaltyFG3M,PtsPutbacks,Corner3Assists,3SecondViolations,SecondChanceFg3Pct,PenaltyFg3Pct,AtRimPctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,SecondChanceFtPoints,OffShortMidRangeReboundPct,HeaveAttempts,SecondChanceArc3FGM,PtsUnassisted3s,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,LongMidRangePctBlocked,Defensive 3 Seconds Violations,Technical Free Throw Trips,ShortMidRangeAssists,DefensiveGoaltends,ShortMidRangePctAssisted,FTOffRebounds,BlockedLongMidRange,OffFTReboundPct,OffensiveGoaltends,SecondChanceAtRimPctAssisted,Blocked3s,BlockedCorner3,Clear Path Fouls,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Corner3PctBlocked,BlockedArc3,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
101128-101179-1508-1897-722,1610612758,"Francisco Garcia, Ronnie Price, Maurice Taylor, Metta World Peace, Corliss Williamson","Garcia, Price, Taylor, World Peace, Williamson",101128-101179-1508-1897-722,SAC,189.0,1,3.0,-5.0,6.0,6.0,1.0,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,8.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,5.0,2.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,0.3333333333333333,0.25,0.375,0.25,0.5,0.6666666666666666,0.5,1.0,1.0,0.75,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,91.42857142857143,19.166666666666668,12.333333333333334,14.5,11.666666666666666,0.25,0.25,1.0,1.0,0.25,0.25,1.0,0.5,0.4503625,0.58515,0.25,0.3333333333333333,8.0,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2007,2006-07,True
101128-101179-1508-200763-2078,1610612758,"Francisco Garcia, Ronnie Price, Maurice Taylor, Quincy Douby, Jason Hart","Garcia, Price, Taylor, Douby, Hart",101128-101179-1508-200763-2078,SAC,184.0,1,3.0,-2.0,6.0,6.0,,12.0,1.0,,1.0,1.0,,,1.0,3.0,,1.0,3.0,5.0,,2.0,,,,1.0,2.0,3.0,,3.0,,,1.0,,1.0,,,1.0,1.0,1.0,2.0,,,3.0,0.3333333333333333,0.3333333333333333,0.375,,,1.0,,1.0,,1.0,,,,1.0,1.0,,93.91304347826086,11.666666666666666,19.0,11.666666666666666,19.0,0.3333333333333333,0.3333333333333333,,,0.3333333333333333,,,0.3333333333333333,0.45153333333333334,,,,10.866666666666667,,5.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,3.0,5.0,1.0,0.3333333333333333,0.3333333333333333,0.375,1.0,1.0,1.0,0.3333333333333333,1.0,0.45153333333333334,1.0,0.8333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2007,2006-07,True
101128-101179-1508-200763-2422,1610612758,"Francisco Garcia, Ronnie Price, Maurice Taylor, Quincy Douby, John Salmons","Garcia, Price, Taylor, Douby, Salmons",101128-101179-1508-200763-2422,SAC,160.0,1,3.0,-2.0,7.0,7.0,1.0,14.0,3.0,1.0,1.0,1.0,,,4.0,5.0,1.0,,8.0,10.0,,2.0,,1.0,,1.0,,2.0,1.0,3.0,1.0,,,,1.0,,1.0,2.0,,,,,,8.0,0.8,0.6666666666666666,0.6666666666666666,0.16666666666666666,1.0,,,1.0,1.0,1.0,0.5,,,,,,126.0,14.714285714285714,8.142857142857142,14.285714285714286,8.142857142857142,0.5,0.16666666666666666,1.0,1.0,0.16666666666666666,,,0.6666666666666666,0.534025,,,,4.58,22.8,7.0,2.0,2.0,3.0,4.0,5.0,,8.0,1.0,,8.0,7.0,,0.8,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.5,0.6666666666666666,0.534025,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,3.0,3.0,2.0,1.0,6.0,1.0,1.0,1.0,0.75,0.75,1.0,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,1.0,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2007,2006-07,True
101128-101179-1508-2422-722,1610612758,"Francisco Garcia, Ronnie Price, Maurice Taylor, John Salmons, Corliss Williamson","Garcia, Price, Taylor, Salmons, Williamson",101128-101179-1508-2422-722,SAC,472.0,1,8.0,-8.0,13.0,13.0,3.0,26.0,,,1.0,3.0,3.0,1.0,1.0,4.0,4.0,4.0,6.0,14.0,1.0,2.0,3.0,3.0,,,5.0,6.0,3.0,9.0,2.0,,4.0,1.0,6.0,2.0,2.0,2.0,,4.0,6.0,,2.0,6.0,0.25,0.125,0.2727272727272727,0.5,0.3333333333333333,0.625,,,0.75,0.625,0.5,,0.6666666666666666,0.6,0.5,,79.3220338983051,20.76923076923077,15.538461538461538,16.53846153846154,14.846153846153847,,0.125,,,0.375,0.375,0.5,0.5,0.43839375,,0.2,0.3333333333333333,16.075,25.725,7.0,,,,,,4.0,4.0,5.0,1.0,4.0,7.0,1.0,,,0.6666666666666666,,,,,,0.5646,0.6666666666666666,0.5384615384615384,4.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,0.5,1.0,,0.3333333333333333,0.3333333333333333,,0.125,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2007,2006-07,True
101128-101179-1710-1802-2422,1610612758,"Francisco Garcia, Ronnie Price, Mike Bibby, Brad Miller, John Salmons","Garcia, Price, Bibby, Miller, Salmons",101128-101179-1710-1802-2422,SAC,6.0,1,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,1.0,,240.0,,6.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2007,2006-07,True
101128-101179-1710-1802-949,1610612758,"Francisco Garcia, Ronnie Price, Mike Bibby, Brad Miller, Shareef Abdur-Rahim","Garcia, Price, Bibby, Miller, Abdur-Rahim",101128-101179-1710-1802-949,SAC,97.0,1,2.0,-3.0,3.0,4.0,,7.0,1.0,,1.0,,,,1.0,2.0,,,2.0,5.0,,,,,,1.0,1.0,2.0,,2.0,1.0,,,1.0,1.0,,,2.0,,,,,,2.0,0.5,0.5,0.5,,1.0,0.5,,1.0,,0.6666666666666666,,,,,1.0,,103.91752577319588,14.0,13.75,14.0,13.75,0.5,0.5,,,,,,0.5,0.5334,,,,5.4,,,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,3.0,,,,,,,2.0,1.0,1.0,1.0,,2.0,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,1.0,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2007,2006-07,True
101128-101179-1710-1897-2422,1610612758,"Francisco Garcia, Ronnie Price, Mike Bibby, Metta World Peace, John Salmons","Garcia, Price, Bibby, World Peace, Salmons",101128-101179-1710-1897-2422,SAC,2.0,1,,2.0,1.0,,,1.0,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,2.0,,,1.0,,,,,,,,,,,,,,720.0,2.0,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,2.0,2.0,,1.0,2.0,1.0,1.0,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2007,2006-07,True
101128-101179-1710-1897-2755,1610612758,"Francisco Garcia, Ronnie Price, Mike Bibby, Metta World Peace, Kevin Martin","Garcia, Price, Bibby, World Peace, Martin",101128-101179-1710-1897-2755,SAC,64.0,2,1.0,-6.0,4.0,6.0,,10.0,,,,,,,,,,1.0,1.0,7.0,,,,,,2.0,1.0,3.0,,3.0,2.0,,,,2.0,,,,,2.0,4.0,,,1.0,,,0.25,,1.0,0.5,,1.0,,0.75,,,,,1.0,,225.0,4.75,7.5,4.75,7.5,,,,,,,,,,,,,,,4.0,,,,,,1.0,1.0,2.0,2.0,1.0,4.0,2.0,,,0.25,1.0,,,,,,1.0,1.0,6.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2007,2006-07,True
101128-101179-1710-1897-722,1610612758,"Francisco Garcia, Ronnie Price, Mike Bibby, Metta World Peace, Corliss Williamson","Garcia, Price, Bibby, World Peace, Williamson",101128-101179-1710-1897-722,SAC,439.0,2,7.0,-1.0,13.0,14.0,1.0,27.0,3.0,,,5.0,3.0,,4.0,8.0,3.0,,11.0,12.0,,4.0,3.0,,1.0,1.0,2.0,4.0,1.0,5.0,,1.0,3.0,,3.0,,1.0,4.0,,3.0,,,,9.0,0.5,0.5,0.5,0.2727272727272727,,1.0,0.25,0.3333333333333333,,0.6,0.16666666666666666,,,,,,88.56492027334852,16.615384615384617,15.928571428571429,16.153846153846153,14.928571428571429,0.2727272727272727,,,,0.45454545454545453,0.2727272727272727,,0.5454545454545454,0.4870909090909091,0.5303,,,12.3375,25.133333333333336,1.0,2.0,,,,,,,,,,1.0,,,,,0.5,0.6666666666666666,0.6666666666666666,,,0.4482,,0.07692307692307693,4.0,1.0,2.0,,,1.0,1.0,4.0,2.0,3.0,1.0,1.0,7.0,1.0,,,0.5,0.5,1.0,,0.5,0.4,0.4,0.5,,1.0,,,,1.0,,1.0,1.0,1.0,1.0,,3.0,,,,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,0.18181818181818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2007,2006-07,True
101128-101179-1710-1903-2755,1610612758,"Francisco Garcia, Ronnie Price, Mike Bibby, Kenny Thomas, Kevin Martin","Garcia, Price, Bibby, Thomas, Martin",101128-101179-1710-1903-2755,SAC,26.0,1,,2.0,2.0,1.0,,3.0,1.0,,,,,,1.0,1.0,,,2.0,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,166.15384615384616,8.0,10.0,8.0,10.0,1.0,,,,,,,1.0,0.5916,,,,,,2.0,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,,2.0,2.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0.5916,1.0,1.0,1.0,,,,,,,2.0,1.0,1.0,1.0,,2.0,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2007,2006-07,True
