EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,Points,OpponentPoints,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,Fouls,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,Minutes,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,PtsAssisted2s,PtsUnassisted2s,TwoPtAssists,LongMidRangeAssists,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,ShootingFouls,Offensive Fouls,Defensive 3 Seconds Violations,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Avg2ptShotDistance,PenaltyAtRimFGM,PenaltyAtRimFGA,FtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,Fg2aBlocked,AtRimAssists,FTA,NonShootingFoulsDrawn,PenaltyFg2Pct,FG2APctBlocked,AtRimPctBlocked,AtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceOffPoss,SecondChanceAtRimFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFG2A,Corner3Assists,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,SelfOReb,PenaltyTurnovers,TwoPtShootingFoulsDrawn,Blocked3s,BlockedCorner3,Blocks,RecoveredBlocks,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Travels,SecondChanceTurnovers,OffShortMidRangeReboundPct,SecondChanceAtRimFGM,SecondChanceFG2M,SecondChanceFtPoints,SecondChancePoints,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,ShortMidRangeAssists,BadPassSteals,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,2pt And 1 Free Throw Trips,Technical Free Throw Trips,Blocked2s,BlockedAtRim,BlockedShortMidRange,DefensiveGoaltends,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,ShortMidRangePctBlocked,ShortMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChancePointsPct,SecondChanceArc3FGA,SecondChanceFG3A,Loose Ball Fouls,BlockedLongMidRange,OffCorner3ReboundPct,SecondChanceArc3Frequency,StepOutOfBoundsTurnovers,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,FTOffRebounds,OffFTReboundPct,SecondChanceCorner3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedArc3,3SecondViolations,LongMidRangePctBlocked,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,team_id,year,season,team_vs
1747-1885-1917-224-2446,1610612748,"Rafer Alston, Lamar Odom, Wang Zhi-zhi, Eddie Jones, Rasual Butler","Alston, Odom, Zhi-zhi, Jones, Butler",1747-1885-1917-224-2446,MIA,29.0,1,1.0,2,2,2.0,2.0,4,1.0,2.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,3.0,2.0,1.0,1.0,0.5,0.5,0.5,0.75,0.75,0.75,0.75,1.0,198.6206896551724,5.0,9.5,5.0,9.5,1.0,0.5,0.5,1.0,1.0,0.5,1.0,0.5,0.37815,0.37815,1.0,24.65,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2004,2003-04,False
1747-1885-2124-224-2406,1610612748,"Rafer Alston, Lamar Odom, Malik Allen, Eddie Jones, Caron Butler","Alston, Odom, Allen, Jones, Butler",1747-1885-2124-224-2406,MIA,733.0,4,1.0,19,21,,12.0,40,2.0,4.0,,,2.0,4.0,16.0,15.0,,,,6.0,4.0,2.0,2.0,5.0,2.0,12.0,3.0,16.0,,,,1.0,0.5,,0.5,0.5333333333333333,,0.5333333333333333,,0.26666666666666666,78.58117326057298,16.736842105263158,19.761904761904763,16.736842105263158,19.761904761904763,0.26666666666666666,0.5,0.5,1.0,,,0.4,0.5,0.4265366666666666,,,25.125,,12.0,1.0,2.0,1.0,1.0,3.0,8.0,5.0,11.0,6.0,4.0,3.0,3.0,4.0,5.0,1.0,10.0,10.0,2.0,2.0,3.0,3.0,1.0,4.0,2.0,1.0,1.0,0.6,0.6,0.45454545454545453,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.13333333333333333,0.5,0.5,0.06666666666666667,1.0,1.0,0.5333333333333333,0.375,0.375,1.0,14.536363636363637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2004,2003-04,False
1747-1885-2124-224-2446,1610612748,"Rafer Alston, Lamar Odom, Malik Allen, Eddie Jones, Rasual Butler","Alston, Odom, Allen, Jones, Butler",1747-1885-2124-224-2446,MIA,176.0,1,1.0,5,6,5.0,6.0,11,1.0,2.0,1.0,2.0,1.0,2.0,6.0,5.0,1.0,2.0,6.0,3.0,2.0,1.0,1.0,2.0,1.0,5.0,2.0,6.0,6.0,5.0,1.0,1.0,0.5,0.5,0.5,0.625,0.625,0.6,0.6,0.5,90.0,13.4,18.166666666666668,13.4,18.166666666666668,0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.5,0.543825,0.543825,1.0,24.7,1.0,3.0,1.0,2.0,,,,,1.0,2.0,2.0,,1.0,,,2.0,1.0,3.0,3.0,,,,,,,1.0,,,1.0,1.0,0.5,,1.0,1.0,,1.0,1.0,1.0,,,,0.5,0.5,1.0,,,,,,,,,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.5,0.5,0.5,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2004,2003-04,False
1747-1885-2124-224-2548,1610612748,"Rafer Alston, Lamar Odom, Malik Allen, Eddie Jones, Dwyane Wade","Alston, Odom, Allen, Jones, Wade",1747-1885-2124-224-2548,MIA,231.0,2,,8,7,6.0,6.0,15,,2.0,,2.0,1.0,3.0,7.0,7.0,1.0,3.0,5.0,3.0,2.0,,1.0,1.0,,3.0,3.0,7.0,5.0,6.0,2.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.1875,0.21428571428571427,0.35,0.3125,0.375,93.5064935064935,14.0,17.0,12.25,13.142857142857142,0.25,,,,0.2857142857142857,,0.5,,0.4168625,0.41978571428571426,0.7142857142857143,24.366666666666664,0.75,4.0,,1.0,,2.0,,2.0,,5.0,,,,,1.0,1.0,,2.0,5.0,,,,,1.0,1.0,,1.0,,,,,,,0.3333333333333333,1.0,0.5,,,1.0,,1.0,0.125,,,0.25,,,0.25,,,,12.42,,1.0,4.0,,4.0,2.0,1.0,,4.0,,,0.2,1.0,,0.14285714285714285,,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.4,0.5,0.42857142857142855,1.0,0.5,0.5,0.16666666666666666,1.0,0.125,1.0,1.0,1.0,0.3333333333333333,0.14285714285714285,1.0,0.3348,0.2,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2004,2003-04,False
1747-1885-2124-224-2617,1610612748,"Rafer Alston, Lamar Odom, Malik Allen, Eddie Jones, Udonis Haslem","Alston, Odom, Allen, Jones, Haslem",1747-1885-2124-224-2617,MIA,24.0,1,-1.0,1,1,1.0,1.0,2,,,,,,,,1.0,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,120.0,16.0,8.0,15.0,8.0,,,,,,,,,0.4202,0.4202,,,1.0,,,,,1.0,,,,1.0,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,5.2,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2004,2003-04,False
1747-1885-2124-2406-2548,1610612748,"Rafer Alston, Lamar Odom, Malik Allen, Caron Butler, Dwyane Wade","Alston, Odom, Allen, Butler, Wade",1747-1885-2124-2406-2548,MIA,1925.0,6,7.0,50,52,10.0,9.0,102,4.0,9.0,1.0,4.0,5.0,10.0,60.0,53.0,1.0,4.0,18.0,12.0,8.0,4.0,4.0,15.0,3.0,34.0,13.0,55.0,18.0,10.0,1.0,0.8,0.5,0.25,0.5555555555555556,0.5612244897959183,0.7083333333333334,0.5784313725490197,0.75,0.20408163265306123,76.30129870129869,18.82,18.923076923076923,17.2,17.76923076923077,0.1836734693877551,0.4444444444444444,0.4444444444444444,0.75,0.3333333333333333,0.25,0.46938775510204084,0.5,0.4425372340425532,0.48714500000000005,0.3,29.639999999999997,0.2,32.0,10.0,13.0,4.0,12.0,6.0,14.0,20.0,39.0,22.0,18.0,11.0,4.0,2.0,17.0,3.0,22.0,29.0,2.0,1.0,3.0,1.0,4.0,7.0,7.0,1.0,,0.55,0.5789473684210527,0.5128205128205128,0.42857142857142855,1.0,0.8095238095238095,0.4,0.7307692307692307,0.8333333333333334,0.75,0.8571428571428571,0.5,0.3333333333333333,0.2653061224489796,0.7692307692307693,0.7692307692307693,0.24489795918367346,0.3333333333333333,0.4444444444444444,0.2857142857142857,0.42857142857142855,0.42857142857142855,0.6666666666666666,9.838461538461539,5.0,6.0,5.0,7.0,8.0,1.0,3.0,5.0,6.0,,0.875,0.07692307692307693,,0.5,0.5,0.8333333333333334,5.0,3.0,1.0,1.0,,,5.0,1.0,3.0,4.0,7.0,1.0,,3.0,,,2.0,2.0,0.21052631578947367,1.0,0.3181818181818182,,0.125,1.0,0.05263157894736842,1.0,0.02040816326530612,1.0,1.0,1.0,0.6,,,0.44195,0.058823529411764705,0.07317073170731707,1.0,1.0,0.375,2.0,2.0,1.0,5.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.4,0.4,0.5,0.25,0.5,0.6666666666666666,0.08333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2004,2003-04,False
1747-1885-2124-2446-2548,1610612748,"Rafer Alston, Lamar Odom, Malik Allen, Rasual Butler, Dwyane Wade","Alston, Odom, Allen, Butler, Wade",1747-1885-2124-2446-2548,MIA,244.0,2,1.0,7,6,5.0,5.0,13,,1.0,,,,1.0,6.0,5.0,,,6.0,,1.0,,,2.0,,4.0,2.0,4.0,6.0,5.0,,,,,,0.3,0.5,0.3,0.5,0.1,76.72131147540983,16.428571428571427,21.5,15.428571428571429,21.166666666666668,0.1,,,,,,0.5,,0.44669499999999995,0.4271833333333333,1.0,24.0,0.7142857142857143,4.0,1.0,4.0,,3.0,2.0,2.0,3.0,9.0,4.0,2.0,2.0,1.0,1.0,3.0,,4.0,7.0,,,,,,,2.0,,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,,,1.0,0.5,0.8,1.0,1.0,,0.5,,0.4,0.25,0.3333333333333333,0.3,,,0.2,1.0,1.0,0.5,8.266666666666667,1.0,3.0,,3.0,6.0,,3.0,1.0,,,0.5,0.3333333333333333,0.25,1.0,0.5,0.3333333333333333,2.0,1.0,,,,,3.0,,,3.0,3.0,,,,,,,,0.6,,0.5,0.5,,,,,,,,,0.3333333333333333,,,0.4744333333333333,,,,,0.6666666666666666,,1.0,,2.0,,,,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2004,2003-04,False
1747-1885-224-2406-2548,1610612748,"Rafer Alston, Lamar Odom, Eddie Jones, Caron Butler, Dwyane Wade","Alston, Odom, Jones, Butler, Wade",1747-1885-224-2406-2548,MIA,54.0,1,-1.0,4,5,4.0,5.0,9,,,,,,,4.0,5.0,,,4.0,,,,,1.0,,2.0,1.0,4.0,4.0,4.0,,,,,,1.0,1.0,0.6666666666666666,0.6666666666666666,,240.0,5.0,6.8,5.0,6.8,,,,,,,1.0,,0.579,0.579,1.0,,1.0,1.0,1.0,1.0,,,,,1.0,1.0,2.0,,1.0,,,,,,,2.0,1.0,,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,1.0,1.0,2.0,1.0,1.0,2.0,,1.0,4.0,2.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2004,2003-04,False
1747-1885-224-2406-258,1610612748,"Rafer Alston, Lamar Odom, Eddie Jones, Caron Butler, Brian Grant","Alston, Odom, Jones, Butler, Grant",1747-1885-224-2406-258,MIA,2074.0,10,-2.0,66,65,17.0,39.0,131,1.0,11.0,,4.0,2.0,14.0,58.0,60.0,,5.0,11.0,6.0,11.0,1.0,2.0,14.0,1.0,30.0,22.0,55.0,11.0,17.0,10.0,1.0,0.14285714285714285,,0.14285714285714285,0.36507936507936506,0.21428571428571427,0.4084507042253521,0.3235294117647059,0.2222222222222222,90.9546769527483,15.893939393939394,15.76923076923077,14.757575757575758,15.138461538461538,0.1746031746031746,0.09090909090909091,0.09090909090909091,1.0,0.2857142857142857,,0.5079365079365079,0.09090909090909091,0.47170396825396826,0.402575,0.1896551724137931,24.485714285714288,0.25757575757575757,35.0,6.0,18.0,8.0,13.0,6.0,18.0,20.0,49.0,24.0,16.0,12.0,4.0,7.0,15.0,2.0,24.0,37.0,6.0,4.0,3.0,2.0,3.0,6.0,3.0,2.0,1.0,0.6,0.631578947368421,0.40816326530612246,0.5,1.0,0.625,1.0,0.7096774193548387,0.3333333333333333,0.42857142857142855,0.7857142857142857,1.0,,0.2857142857142857,0.3333333333333333,0.4,0.20634920634920634,0.6153846153846154,0.6666666666666666,0.2857142857142857,0.3333333333333333,0.3333333333333333,0.6666666666666666,8.86530612244898,,2.0,12.0,3.0,9.0,5.0,4.0,4.0,16.0,1.0,0.3333333333333333,0.08163265306122448,0.16666666666666666,0.6666666666666666,0.14285714285714285,,12.0,3.0,1.0,3.0,,1.0,7.0,1.0,3.0,10.0,13.0,,,7.0,,,3.0,2.0,0.3448275862068966,0.25,0.3170731707317073,0.4166666666666667,0.25,0.2,,0.6666666666666666,0.047619047619047616,0.3333333333333333,0.3333333333333333,1.0,0.3,0.07142857142857142,,0.43599375,0.1,0.125,,1.0,0.4,1.0,1.0,1.0,3.0,,2.0,,4.0,2.0,1.0,,1.0,,,3.0,1.0,1.0,,0.14285714285714285,0.1,0.13636363636363635,0.07692307692307693,0.5,0.3333333333333333,0.05172413793103448,3.0,3.0,1.0,1.0,0.5,0.3,,,,,,,,,,,,,,,,,,,,1610612748,2004,2003-04,False
1747-1885-224-2406-2617,1610612748,"Rafer Alston, Lamar Odom, Eddie Jones, Caron Butler, Udonis Haslem","Alston, Odom, Jones, Butler, Haslem",1747-1885-224-2406-2617,MIA,1156.0,7,2.0,35,37,12.0,19.0,72,1.0,7.0,,2.0,2.0,9.0,27.0,25.0,,3.0,9.0,6.0,6.0,1.0,2.0,5.0,1.0,12.0,9.0,25.0,9.0,12.0,2.0,1.0,0.2222222222222222,,0.25,0.38461538461538464,0.3333333333333333,0.43548387096774194,0.4090909090909091,0.34615384615384615,89.6885813148789,15.914285714285715,16.18918918918919,15.028571428571428,15.891891891891891,0.2692307692307692,0.14285714285714285,0.14285714285714285,1.0,0.2222222222222222,,0.7307692307692307,0.16666666666666666,0.512884,0.49874999999999997,0.3333333333333333,25.977777777777778,0.34285714285714286,19.0,2.0,10.0,4.0,5.0,1.0,2.0,7.0,17.0,6.0,8.0,3.0,1.0,6.0,10.0,,16.0,22.0,4.0,1.0,2.0,,8.0,10.0,1.0,5.0,,0.42857142857142855,0.42857142857142855,0.4117647058823529,0.2,,0.7142857142857143,0.8571428571428571,0.7619047619047619,0.5,0.75,0.8333333333333334,1.0,0.5,0.38461538461538464,0.2,0.25,0.19230769230769232,0.8,0.8,0.07692307692307693,0.5,0.5,1.0,5.2176470588235295,1.0,3.0,7.0,3.0,6.0,3.0,2.0,1.0,10.0,1.0,0.5,0.11764705882352941,0.2,0.5,0.3333333333333333,0.3333333333333333,4.0,1.0,1.0,2.0,,1.0,1.0,1.0,1.0,5.0,6.0,3.0,2.0,4.0,,,4.0,3.0,0.5,0.16666666666666666,0.375,0.625,,0.2,0.21428571428571427,0.75,0.07692307692307693,0.5,0.5,1.0,1.0,0.1111111111111111,,0.5627,0.13333333333333333,0.19047619047619047,1.0,2.0,,,,2.0,2.0,,,1.0,1.0,3.0,,,2.0,,,4.0,2.0,1.0,1.0,,,0.5,,0.25,,0.07407407407407407,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,1610612748,2004,2003-04,False
