EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,DeadBallTurnovers,Turnovers,Fouls,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,FtPoints,ShortMidRangeAssists,OffThreePtRebounds,LiveBallTurnovers,BadPassTurnovers,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,ShortMidRangePctBlocked,LiveBallTurnoverPct,OffThreePtReboundPct,OffArc3ReboundPct,ShortMidRangePctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyOffPoss,Steals,BadPassSteals,PenaltyTurnovers,ShootingFouls,PenaltyOffPossExcludingTakeFouls,PenaltyOffPossPct,PenaltyAtRimFGA,LongMidRangeFGM,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,LongMidRangeAssists,FTDefRebounds,LostBallSteals,LostBallTurnovers,StepOutOfBoundsTurnovers,Technical Free Throw Trips,PenaltyPointsExcludingTakeFouls,PenaltyFg3Pct,PenaltyEfgPct,PenaltyTsPct,DefFTReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyAtRimFrequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyFG2M,PenaltyFg2Pct,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Corner3Assists,OffShortMidRangeReboundPct,DefCorner3ReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Offensive Fouls,DefensiveGoaltends,PenaltyAtRimFGM,PenaltyAtRimAccuracy,SecondChanceFtPoints,2pt And 1 Free Throw Trips,Loose Ball Fouls,SecondChanceCorner3FGA,PenaltyFtPoints,HeaveAttempts,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,BlockedShortMidRange,SecondChanceCorner3Frequency,SelfOReb,BlockedLongMidRange,LongMidRangePctBlocked,OffCorner3ReboundPct,SelfORebPct,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Fg3aBlocked,Defensive 3 Seconds Violations,FG3APctBlocked,Corner3PctBlocked,3SecondViolations,Arc3PctBlocked,SecondChanceAtRimPctAssisted,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedArc3,FTOffRebounds,OffFTReboundPct,OffensiveGoaltends,Clear Path Fouls,BlockedCorner3,team_id,year,season,team_vs
1747-1885-1917-2124-224,1610612748,"Rafer Alston, Lamar Odom, Wang Zhi-zhi, Malik Allen, Eddie Jones","Alston, Odom, Zhi-zhi, Allen, Jones",1747-1885-1917-2124-224,MIA,379.0,3,6.0,10.0,12.0,12.0,12.0,3.0,24.0,2.0,4.0,1.0,1.0,2.0,2.0,4.0,3.0,4.0,2.0,2.0,4.0,10.0,3.0,4.0,17.0,7.0,1.0,1.0,2.0,2.0,8.0,2.0,6.0,3.0,6.0,2.0,4.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,3.0,1.0,8.0,9.0,3.0,12.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,9.0,1.0,0.25,0.3333333333333333,0.3333333333333333,0.75,1.0,0.75,0.4,1.0,0.6071428571428571,1.3333333333333333,0.6071428571428571,1.3333333333333333,0.2857142857142857,0.2,0.5,0.8888888888888888,0.5,1.0,0.9,0.42857142857142855,1.0,0.25,0.6666666666666666,1.0,1.0,1.0,91.18733509234829,0.5,16.416666666666668,15.166666666666666,14.583333333333334,15.0,0.2857142857142857,0.5,1.0,0.5,0.14285714285714285,1.0,1.0,0.2857142857142857,0.2857142857142857,0.75,0.75,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,1.0,0.5,0.5714285714285714,0.75,0.5090107142857143,0.5757333333333333,0.47058823529411764,9.870000000000001,24.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2004,2003-04,False
1747-1885-1917-2124-2406,1610612748,"Rafer Alston, Lamar Odom, Wang Zhi-zhi, Malik Allen, Caron Butler","Alston, Odom, Zhi-zhi, Allen, Butler",1747-1885-1917-2124-2406,MIA,367.0,2,6.0,-1.0,10.0,9.0,,2.0,19.0,,1.0,,,1.0,4.0,3.0,1.0,2.0,,,1.0,8.0,1.0,2.0,8.0,9.0,,3.0,,,,2.0,,,3.0,,2.0,1.0,2.0,1.0,,1.0,,,2.0,2.0,,4.0,4.0,3.0,7.0,,1.0,1.0,,,,,8.0,,1.0,1.0,,0.5,,0.5,0.125,,0.25,,0.3333333333333333,,0.2,0.25,1.0,0.8,0.2857142857142857,,0.8,0.375,1.0,0.3333333333333333,1.0,,0.75,,74.55040871934605,,21.5,16.88888888888889,17.1,15.444444444444445,0.1,,,,0.4,0.25,0.3333333333333333,0.3,0.2,0.5,0.5,,,,,,,0.3,0.5,0.43441,0.385,,10.975,24.55,3.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,0.25,1.0,1.0,1.0,1.0,0.09090909090909091,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2004,2003-04,False
1747-1885-1917-2124-2548,1610612748,"Rafer Alston, Lamar Odom, Wang Zhi-zhi, Malik Allen, Dwyane Wade","Alston, Odom, Zhi-zhi, Allen, Wade",1747-1885-1917-2124-2548,MIA,291.0,2,5.0,-1.0,8.0,9.0,4.0,2.0,17.0,3.0,3.0,2.0,2.0,,,,,2.0,,,3.0,3.0,,2.0,7.0,8.0,2.0,2.0,,,4.0,,6.0,,,2.0,2.0,,,,,,,,,,,4.0,4.0,1.0,5.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,,,,,,,,1.0,1.0,0.6,1.0,0.5833333333333334,1.0,0.4,,,0.6666666666666666,,,0.6666666666666666,0.5,,,1.0,,0.5,,84.12371134020619,1.0,14.75,19.22222222222222,13.75,18.666666666666668,0.6,1.0,1.0,,,,,,0.4,,,,1.0,1.0,,,,1.0,,0.6027,,0.5714285714285714,,24.45,1.0,,1.0,2.0,2.0,2.0,1.0,,,0.6666666666666666,0.5,0.5,,0.16666666666666666,0.25,2.0,1.0,1.0,2.0,1.0,2.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2004,2003-04,False
1747-1885-1917-224-2406,1610612748,"Rafer Alston, Lamar Odom, Wang Zhi-zhi, Eddie Jones, Caron Butler","Alston, Odom, Zhi-zhi, Jones, Butler",1747-1885-1917-224-2406,MIA,368.0,4,6.0,2.0,12.0,12.0,7.0,,24.0,1.0,2.0,,,,,1.0,2.0,3.0,,,2.0,3.0,2.0,3.0,10.0,8.0,,,,,,4.0,,6.0,,,3.0,2.0,,2.0,2.0,4.0,2.0,1.0,10.0,,,4.0,5.0,,5.0,2.0,5.0,3.0,1.0,1.0,1.0,1.0,10.0,,1.0,1.0,1.0,0.6666666666666666,,0.6666666666666666,0.6666666666666666,,0.8333333333333334,,0.7142857142857143,,0.5,,,0.8,,,0.6666666666666666,,,,0.5,1.0,1.0,,93.91304347826086,1.0,15.833333333333334,14.833333333333334,15.833333333333334,14.75,0.3333333333333333,0.5,0.5,1.0,,,,0.16666666666666666,0.5,0.6666666666666666,0.6666666666666666,1.0,,,,,,0.8333333333333334,0.6666666666666666,0.5919083333333334,,,7.633333333333333,24.666666666666668,,,,3.0,2.0,3.0,1.0,,,0.6,,,,0.14285714285714285,0.25,5.0,1.0,,2.0,1.0,5.0,0.4166666666666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,0.75,0.5,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.614125,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2004,2003-04,False
1747-1885-1917-224-2617,1610612748,"Rafer Alston, Lamar Odom, Wang Zhi-zhi, Eddie Jones, Udonis Haslem","Alston, Odom, Zhi-zhi, Jones, Haslem",1747-1885-1917-224-2617,MIA,22.0,1,,-1.0,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,130.9090909090909,,12.0,10.0,12.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2004,2003-04,False
1747-1885-1917-2406-2548,1610612748,"Rafer Alston, Lamar Odom, Wang Zhi-zhi, Caron Butler, Dwyane Wade","Alston, Odom, Zhi-zhi, Butler, Wade",1747-1885-1917-2406-2548,MIA,48.0,1,1.0,2.0,1.0,2.0,,,3.0,,,,,1.0,1.0,,,,,,1.0,1.0,,,2.0,,,,,,,2.0,,,,,,,,1.0,,1.0,,,2.0,,,1.0,1.0,,1.0,,,,,,,,2.0,,1.0,1.0,,,,,1.0,,1.0,,1.0,,,,,1.0,,,1.0,,,,,,1.0,,90.0,,11.0,18.5,11.0,18.5,,,,,1.0,1.0,1.0,,,,,,,,,,,,,0.3437,,,4.5,,,1.0,,,,,,,,,,,1.0,,,1.0,,,,,1.0,1.0,,,,,1.0,,,2.0,,,,,,,2.0,,1.0,1.0,,,,,,,,0.3437,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2004,2003-04,False
1747-1885-1917-2406-2617,1610612748,"Rafer Alston, Lamar Odom, Wang Zhi-zhi, Caron Butler, Udonis Haslem","Alston, Odom, Zhi-zhi, Butler, Haslem",1747-1885-1917-2406-2617,MIA,356.0,3,6.0,-3.0,10.0,12.0,5.0,1.0,22.0,,2.0,,1.0,1.0,2.0,1.0,,2.0,,,1.0,5.0,1.0,3.0,7.0,10.0,,1.0,,,,,2.0,3.0,,,2.0,,1.0,,1.0,1.0,,,3.0,1.0,1.0,3.0,5.0,1.0,6.0,2.0,3.0,4.0,,,,,7.0,,,,1.0,0.3333333333333333,,0.3333333333333333,0.2,,0.3125,,0.3888888888888889,,0.375,0.2,,0.5,0.25,0.5,0.5,0.2,,,,,0.75,,88.98876404494382,,19.5,13.416666666666666,19.3,10.583333333333334,0.25,,,,0.25,0.5,1.0,0.125,0.25,,,,1.0,,,,,0.625,,0.4238125,0.5627,,5.92,26.733333333333334,2.0,,,1.0,1.0,2.0,1.0,,0.5,0.3333333333333333,,,,0.1111111111111111,0.16666666666666666,4.0,,,1.0,3.0,4.0,0.4,1.0,,,1.0,1.0,1.0,2.0,3.0,,1.0,,,,,3.0,0.5,0.5,0.5,1.0,,,,0.3333333333333333,0.3333333333333333,,0.4903,0.42857142857142855,,,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.125,1.0,1.0,1.0,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2004,2003-04,False
1747-1885-1917-2446-2548,1610612748,"Rafer Alston, Lamar Odom, Wang Zhi-zhi, Rasual Butler, Dwyane Wade","Alston, Odom, Zhi-zhi, Butler, Wade",1747-1885-1917-2446-2548,MIA,150.0,1,2.0,3.0,5.0,4.0,,,9.0,1.0,1.0,,,,1.0,,1.0,1.0,,,1.0,2.0,1.0,1.0,5.0,2.0,,,,,,,2.0,3.0,,,1.0,1.0,,,1.0,1.0,1.0,,3.0,,1.0,1.0,2.0,,2.0,1.0,2.0,2.0,,,,,5.0,,,,1.0,1.0,,1.0,0.5,,0.8333333333333334,,0.8333333333333334,,0.3333333333333333,,,1.0,,1.0,1.0,,,,,,1.0,1.0,86.4,,18.2,14.75,18.2,14.75,0.3333333333333333,1.0,1.0,,0.3333333333333333,,,,0.3333333333333333,1.0,1.0,1.0,,,,,,0.6666666666666666,1.0,0.39221666666666666,,,6.0,26.3,,,,1.0,1.0,,,,,0.5,,,,,,1.0,1.0,,,1.0,1.0,0.2,,,1.0,1.0,,1.0,1.0,3.0,,,1.0,,,,3.0,1.0,1.5,1.5,,,,,,1.0,1.0,0.31425,0.6,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2004,2003-04,False
1747-1885-1917-2446-955,1610612748,"Rafer Alston, Lamar Odom, Wang Zhi-zhi, Rasual Butler, Samaki Walker","Alston, Odom, Zhi-zhi, Butler, Walker",1747-1885-1917-2446-955,MIA,219.0,1,4.0,3.0,5.0,6.0,,2.0,11.0,1.0,1.0,,,1.0,1.0,,1.0,4.0,,1.0,2.0,2.0,1.0,4.0,7.0,4.0,1.0,1.0,,1.0,2.0,,4.0,3.0,,2.0,4.0,1.0,,,1.0,1.0,1.0,,3.0,,,1.0,1.0,2.0,3.0,,1.0,1.0,,,,,5.0,,,,1.0,0.25,,0.25,1.0,1.0,0.5833333333333334,0.5,0.5833333333333334,0.5,0.6666666666666666,,,1.0,,,0.5,0.6666666666666666,,,,,1.0,,72.32876712328768,,17.6,21.833333333333332,16.4,21.666666666666668,0.16666666666666666,1.0,1.0,,0.16666666666666666,1.0,1.0,,0.6666666666666666,0.25,0.25,1.0,,,0.5,,,0.8333333333333334,0.25,0.5498,,0.2857142857142857,3.55,24.775,,,2.0,1.0,,,,,,1.0,0.6666666666666666,0.6666666666666666,,,,5.0,,,1.0,,5.0,1.0,1.0,,1.0,4.0,2.0,1.0,4.0,7.0,,,,1.0,,,7.0,0.25,0.5833333333333334,0.5833333333333334,,,,,0.16666666666666666,0.6666666666666666,0.25,0.5498,1.0,2.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2004,2003-04,False
1747-1885-1917-2548-2617,1610612748,"Rafer Alston, Lamar Odom, Wang Zhi-zhi, Dwyane Wade, Udonis Haslem","Alston, Odom, Zhi-zhi, Wade, Haslem",1747-1885-1917-2548-2617,MIA,132.0,1,2.0,9.0,4.0,3.0,,1.0,7.0,2.0,3.0,,,1.0,1.0,,,1.0,,1.0,3.0,4.0,,1.0,9.0,,,,,1.0,2.0,2.0,4.0,,,,1.0,,,1.0,,1.0,,1.0,2.0,1.0,1.0,2.0,3.0,2.0,5.0,,,,,,,,7.0,,0.3333333333333333,0.3333333333333333,,,,,0.75,,0.6,,0.75,0.5,0.2,,,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,76.36363636363636,,15.75,23.0,12.5,23.0,0.6,0.6666666666666666,0.6666666666666666,0.5,0.2,1.0,1.0,,0.2,,,,,,1.0,,,0.8,,0.62539,0.48405,0.2222222222222222,2.075,24.4,3.0,,1.0,,,3.0,2.0,,,,1.0,1.0,,0.3333333333333333,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2004,2003-04,False
