EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,PenaltyAtRimFrequency,PenaltyCorner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGM,PenaltyAtRimFGM,Arc3FGM,Arc3FGA,FG3M,SecondChanceFtPoints,SecondChancePoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,AtRimAssists,OffThreePtRebounds,OffRebounds,LostBallTurnovers,ShootingFouls,Fouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceTsPct,OffThreePtReboundPct,OffFGReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimAccuracy,NonHeaveArc3Accuracy,SecondChancePointsPct,PenaltyArc3FGA,PenaltyArc3Frequency,DefCorner3ReboundPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGM,PenaltyCorner3FGM,SecondChanceFG2M,SecondChanceFG2A,PenaltyFG3M,PenaltyFtPoints,PtsPutbacks,Fg2aBlocked,Corner3Assists,OffTwoPtRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,Travels,Offensive Fouls,2pt And 1 Free Throw Trips,Technical Free Throw Trips,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,FG2APctBlocked,ShortMidRangePctBlocked,OffTwoPtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyCorner3Accuracy,SecondChanceShotQualityAvg,Steals,BadPassSteals,PenaltyArc3FGM,PenaltyArc3Accuracy,LostBallSteals,StepOutOfBoundsTurnovers,BlockedAtRim,BlockedLongMidRange,AtRimPctBlocked,OffShortMidRangeReboundPct,OffArc3ReboundPct,ShortMidRangeAssists,ShortMidRangePctAssisted,SecondChanceCorner3FGA,SecondChanceFG3A,SecondChanceCorner3Frequency,SecondChanceArc3FGA,SecondChanceArc3Frequency,Defensive 3 Seconds Violations,FTOffRebounds,OffFTReboundPct,SecondChanceCorner3FGM,SecondChanceFG3M,SecondChanceTurnovers,DefensiveGoaltends,SecondChanceFg3Pct,LongMidRangePctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3SecondViolations,PtsUnassisted3s,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Loose Ball Fouls,Blocked3s,BlockedArc3,SecondChanceAtRimPctAssisted,HeaveAttempts,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,BlockedCorner3,Corner3PctBlocked,Clear Path Fouls,OffensiveGoaltends,HeaveMakes,team_id,year,season,team_vs
120-133-136-1714-1884,1610612740,"Steven Smith, David Wesley, P.J. Brown, Robert Traylor, Baron Davis","Smith, Wesley, Brown, Traylor, Davis",120-133-136-1714-1884,NOH,307.0,4,5.0,-1.0,9.0,12.0,8.0,3.0,21.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,1.0,1.0,5.0,6.0,2.0,4.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,6.0,6.0,2.0,2.0,1.0,1.0,3.0,3.0,4.0,1.0,1.0,5.0,4.0,8.0,0.5,0.5,0.5,0.5,0.4,0.4,0.35714285714285715,0.3333333333333333,0.2,0.6666666666666666,1.0,0.75,1.0,0.8333333333333334,1.0,0.5,1.0,98.50162866449512,18.666666666666668,11.583333333333334,18.666666666666668,10.666666666666666,0.2,0.2,1.0,1.0,0.4,0.5,0.5,1.0,0.2,0.2,0.2,0.4,0.48846,0.48846,0.16666666666666666,0.2,0.8,11.825,23.0,0.8888888888888888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2004,2003-04,True
120-133-136-1714-353,1610612740,"Steven Smith, David Wesley, P.J. Brown, Robert Traylor, Darrell Armstrong","Smith, Wesley, Brown, Traylor, Armstrong",120-133-136-1714-353,NOH,182.0,2,3.0,-3.0,8.0,6.0,3.0,2.0,14.0,1.0,1.0,,,,2.0,1.0,,1.0,3.0,3.0,1.0,6.0,9.0,1.0,2.0,,2.0,2.0,,1.0,2.0,,5.0,1.0,1.0,,2.0,3.0,2.0,1.0,1.0,,3.0,1.0,2.0,1.0,,5.0,2.0,3.0,1.0,1.0,0.3333333333333333,0.5,0.4166666666666667,0.5,0.42857142857142855,0.5,0.5,0.6666666666666666,,1.0,0.5,0.6666666666666666,,,0.5,110.76923076923077,13.5,12.333333333333334,13.25,11.833333333333334,0.16666666666666666,,,,0.3333333333333333,,,,0.16666666666666666,0.5,,0.6666666666666666,0.4594416666666667,0.46115,0.14285714285714285,0.25,0.3333333333333333,12.166666666666666,24.53333333333333,0.375,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.5,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.5,1.0,1.0,0.5,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2004,2003-04,True
120-133-136-1742-1884,1610612740,"Steven Smith, David Wesley, P.J. Brown, Shammond Williams, Baron Davis","Smith, Wesley, Brown, Williams, Davis",120-133-136-1742-1884,NOH,13.0,1,,-1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,110.76923076923076,,13.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2004,2003-04,True
120-133-136-1742-2048,1610612740,"Steven Smith, David Wesley, P.J. Brown, Shammond Williams, Jamaal Magloire","Smith, Wesley, Brown, Williams, Magloire",120-133-136-1742-2048,NOH,14.0,1,,-2.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,1.0,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,205.71428571428572,3.0,11.0,3.0,11.0,,,,,,,,,,,,1.0,0.28725,0.28725,,,,,24.6,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2004,2003-04,True
120-133-136-1742-2561,1610612740,"Steven Smith, David Wesley, P.J. Brown, Shammond Williams, David West","Smith, Wesley, Brown, Williams, West",120-133-136-1742-2561,NOH,78.0,1,1.0,2.0,2.0,2.0,,,4.0,,,,,1.0,1.0,,,1.0,1.0,1.0,,2.0,,,,,,2.0,,1.0,1.0,1.0,2.0,1.0,1.0,,2.0,2.0,,,,,,,,,,2.0,,,1.0,1.0,1.0,,0.5,,0.5,,0.5,,,1.0,0.5,0.6666666666666666,,1.0,,73.84615384615384,9.5,29.5,9.5,23.0,,,,,0.5,1.0,1.0,1.0,,,,0.5,0.498975,,,,,22.0,23.9,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2004,2003-04,True
120-133-136-1742-278,1610612740,"Steven Smith, David Wesley, P.J. Brown, Shammond Williams, Stacey Augmon","Smith, Wesley, Brown, Williams, Augmon",120-133-136-1742-278,NOH,1.0,1,,-2.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1440.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2004,2003-04,True
120-133-136-1884-2048,1610612740,"Steven Smith, David Wesley, P.J. Brown, Baron Davis, Jamaal Magloire","Smith, Wesley, Brown, Davis, Magloire",120-133-136-1884-2048,NOH,1350.0,10,22.0,2.0,40.0,42.0,24.0,28.0,82.0,10.0,5.0,1.0,6.0,5.0,9.0,1.0,1.0,12.0,25.0,7.0,10.0,43.0,41.0,7.0,13.0,4.0,23.0,14.0,10.0,7.0,10.0,3.0,23.0,5.0,10.0,,15.0,19.0,2.0,1.0,5.0,,7.0,4.0,12.0,5.0,1.0,38.0,23.0,24.0,0.5833333333333334,0.7,0.48,0.5384615384615384,0.515625,0.5,0.5675675675675675,0.5476190476190477,0.21875,0.2857142857142857,,0.7692307692307693,0.7142857142857143,0.75,0.75,1.0,0.5,87.46666666666667,16.85,16.095238095238095,16.325,14.833333333333334,0.3125,0.1875,0.16666666666666666,0.2,0.28125,0.5555555555555556,0.5555555555555556,0.6,0.03125,0.29411764705882354,0.058823529411764705,0.53125,0.4829703125,0.4828117647058824,0.1388888888888889,0.1724137931034483,0.5348837209302325,8.676,24.814285714285713,0.6,3.0,6.0,3.0,2.0,6.0,3.0,1.0,5.0,9.0,6.0,2.0,3.0,2.0,4.0,,4.0,1.0,7.0,16.0,3.0,1.0,0.42857142857142855,0.42857142857142855,0.625,,0.23529411764705882,,0.3333333333333333,0.6,0.6,0.6666666666666666,0.1875,0.3333333333333333,0.3333333333333333,1.0,0.6,0.3333333333333333,0.11627906976744186,3.0,0.17647058823529413,1.0,2.0,3.0,1.0,1.0,2.0,4.0,1.0,6.0,4.0,1.0,1.0,4.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.5,0.5,0.04,0.16666666666666666,0.3076923076923077,0.75,0.25,0.0625,1.0,1.0,1.0,1.0,0.75,0.6666666666666666,1.0,0.513375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2004,2003-04,True
120-133-136-1884-2561,1610612740,"Steven Smith, David Wesley, P.J. Brown, Baron Davis, David West","Smith, Wesley, Brown, Davis, West",120-133-136-1884-2561,NOH,59.0,1,1.0,,3.0,2.0,3.0,2.0,5.0,,,,,,,,,,,,3.0,3.0,3.0,,,,3.0,,,,,,,,,,,,1.0,1.0,,,1.0,1.0,4.0,,2.0,3.0,3.0,3.0,,,,,,,0.75,0.75,,1.0,,,,,,,,122.03389830508475,9.333333333333334,15.5,9.333333333333334,15.5,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2004,2003-04,True
120-133-136-1884-353,1610612740,"Steven Smith, David Wesley, P.J. Brown, Baron Davis, Darrell Armstrong","Smith, Wesley, Brown, Davis, Armstrong",120-133-136-1884-353,NOH,112.0,7,2.0,-6.0,5.0,7.0,5.0,7.0,12.0,1.0,1.0,,,,2.0,,,,3.0,1.0,1.0,4.0,10.0,,3.0,1.0,4.0,,,,1.0,,3.0,1.0,,1.0,2.0,3.0,,,,,,,2.0,,1.0,3.0,4.0,5.0,,,,,0.375,0.375,0.4,0.4,0.25,,1.0,,0.5,0.5,,,1.0,154.28571428571428,8.6,9.857142857142858,8.6,9.714285714285714,0.25,,,,0.5,,,,,0.25,,0.5,0.4708375,0.4708375,,,1.0,13.566666666666668,24.2,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,,,1.0,,,5.0,5.0,1.0,1.0,1.0,0.5,,0.3333333333333333,,,,,,0.25,1.0,1.0,1.0,,1.0,0.25,1.0,0.25,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,1.0,,,,,0.3333333333333333,,0.5,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2004,2003-04,True
120-133-136-1884-399,1610612740,"Steven Smith, David Wesley, P.J. Brown, Baron Davis, Sean Rooks","Smith, Wesley, Brown, Davis, Rooks",120-133-136-1884-399,NOH,61.0,1,1.0,4.0,2.0,2.0,2.0,2.0,4.0,1.0,1.0,,,,,,,1.0,1.0,,2.0,4.0,,1.0,1.0,,4.0,2.0,,1.0,1.0,,2.0,,1.0,,1.0,1.0,,,,,,,2.0,1.0,,4.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,0.5,,1.0,,94.42622950819673,12.0,18.5,12.0,15.5,1.0,,,,,,,,,1.0,,1.0,0.505,0.505,0.5,0.5,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2004,2003-04,True
