EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,FtPoints,Points,PenaltyFtPoints,PenaltyPoints,DefThreePtRebounds,DefRebounds,Rebounds,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,TsPct,PenaltyTsPct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,PenaltyOffPossPct,AtRimFGA,PenaltyAtRimFGA,LongMidRangeFGA,Arc3FGA,FG2A,FG3A,OpponentPoints,PenaltyFG2A,NonHeaveArc3FGA,Fg2aBlocked,Fg3aBlocked,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FG3APct,FG3APctBlocked,FG2APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,AtRimFrequency,LongMidRangeFrequency,Arc3Frequency,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,SecondChanceOffPoss,AtRimFGM,SecondChanceAtRimFGA,FG2M,SecondChanceFG2A,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,OffRebounds,Steals,BadPassSteals,Technical Free Throw Trips,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,AtRimPctBlocked,DefTwoPtReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,SecondChanceAtRimFrequency,SecondChanceShotQualityAvg,LongMidRangeFGM,Arc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,PenaltyFG2M,PenaltyFG3M,PenaltyFG3A,PtsUnassisted3s,NonHeaveArc3FGM,LongMidRangeAssists,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,DefShortMidRangeReboundPct,BlocksRecoveredPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,OffThreePtRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Loose Ball Fouls,NonShootingPenaltyNonTakeFouls,OffThreePtReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,SelfORebPct,SecondChanceAtRimFGM,ShortMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,SecondChanceFG2M,SecondChancePoints,PtsUnassisted2s,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffAtRimReboundPct,OffCorner3ReboundPct,ShortMidRangeFrequency,Corner3Frequency,SecondChanceAtRimAccuracy,PenaltyCorner3Frequency,SecondChancePointsPct,Clear Path Fouls,DefCorner3ReboundPct,PenaltyAtRimFGM,FTDefRebounds,2pt And 1 Free Throw Trips,DefFTReboundPct,PenaltyAtRimAccuracy,Offensive Fouls,PtsPutbacks,PtsAssisted3s,ThreePtAssists,Arc3Assists,LostBallSteals,BlockedAtRim,Assisted3sPct,Arc3PctAssisted,ShortMidRangeFGM,Corner3FGM,Corner3Assists,ShortMidRangeAssists,Travels,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,HeaveAttempts,BlockedLongMidRange,DefensiveGoaltends,SecondChanceFtPoints,HeaveMakes,FTOffRebounds,3SecondViolations,OffFTReboundPct,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,NonShootingFoulsDrawn,SecondChanceFg3Pct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceCorner3FGA,StepOutOfBoundsTurnovers,Defensive 3 Seconds Violations,SecondChanceCorner3Frequency,PenaltyCorner3FGM,PenaltyCorner3Accuracy,team_id,year,season,team_vs
1531-185-2422-243-2584,1610612755,"Marc Jackson, Chris Webber, John Salmons, Aaron McKie, Willie Green","Jackson, Webber, Salmons, McKie, Green",1531-185-2422-243-2584,PHI,38.0,1,1.0,2.0,1.0,2,1.0,2.0,3,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,113.6842105263158,19.0,9.5,19.0,9.5,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2005,2004-05,False
1531-185-243-2594-947,1610612755,"Marc Jackson, Chris Webber, Aaron McKie, Kyle Korver, Allen Iverson","Jackson, Webber, McKie, Korver, Iverson",1531-185-243-2594-947,PHI,141.0,1,2.0,-8.0,7.0,5,4.0,4.0,12,2.0,2.0,2.0,2.0,,,,2.0,1.0,2.0,2.0,4.0,0.16666666666666666,0.3333333333333333,,,,122.5531914893617,11.857142857142858,11.6,11.857142857142858,11.0,0.16666666666666666,0.2,1.0,0.5714285714285714,2.0,2.0,2.0,1.0,4.0,1.0,10.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,1.0,0.25,0.5,1.0,1.0,0.4,0.4,0.2,1.0,0.6,0.48061,0.58565,8.15,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2005,2004-05,False
1531-185-243-2738-947,1610612755,"Marc Jackson, Chris Webber, Aaron McKie, Andre Iguodala, Allen Iverson","Jackson, Webber, McKie, Iguodala, Iverson",1531-185-243-2738-947,PHI,203.0,1,3.0,-2.0,7.0,7,,,14,3.0,5.0,,,,2.0,3.0,3.0,1.0,5.0,,,0.2857142857142857,,,1.0,,99.3103448275862,17.285714285714285,11.714285714285714,16.857142857142858,11.714285714285714,0.14285714285714285,0.14285714285714285,,,3.0,,3.0,,6.0,,7.0,,,1.0,,1.0,1.0,1.0,,,,,,0.16666666666666666,,,1.0,0.5,0.5,,,0.5,0.52345,,8.833333333333334,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,1.0,0.2,0.2,0.3333333333333333,1.0,0.3333333333333333,0.5,1.0,1.0,0.5488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2005,2004-05,False
1531-185-2584-2738-947,1610612755,"Marc Jackson, Chris Webber, Willie Green, Andre Iguodala, Allen Iverson","Jackson, Webber, Green, Iguodala, Iverson",1531-185-2584-2738-947,PHI,184.0,2,3.0,1.0,5.0,4,3.0,,9,1.0,6.0,1.0,6.0,1.0,2.0,2.0,3.0,1.0,6.0,6.0,3.0,0.6,1.0,1.0,0.6666666666666666,1.0,70.43478260869564,15.0,27.25,15.0,24.0,0.2,0.25,1.0,0.6,,,3.0,1.0,3.0,1.0,5.0,1.0,1.0,,,,,,,,,0.25,,,,,,,0.75,0.25,,0.25,0.4464375,0.529125,16.566666666666666,24.7,,,,1.0,,2.0,1.0,1.0,,2.0,,1.0,,,,1.0,1.0,1.0,0.3333333333333333,0.625,,0.5,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.25,0.5,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2005,2004-05,False
1531-185-2594-2738-947,1610612755,"Marc Jackson, Chris Webber, Kyle Korver, Andre Iguodala, Allen Iverson","Jackson, Webber, Korver, Iguodala, Iverson",1531-185-2594-2738-947,PHI,297.0,2,5.0,-4.0,10.0,9,,7.0,19,3.0,5.0,,,,2.0,3.0,4.0,2.0,5.0,,,0.3125,,,0.5,,92.12121212121212,14.4,17.0,14.0,15.777777777777779,0.25,0.3333333333333333,,,1.0,,3.0,2.0,4.0,2.0,9.0,,2.0,,,2.0,1.0,3.0,,,5.0,0.3333333333333333,,,,,0.6666666666666666,0.16666666666666666,0.5,0.3333333333333333,,0.5,0.484375,,12.925,25.35,1.0,,1.0,1.0,1.0,2.0,1.0,1.0,,2.0,,2.0,1.0,,,,1.0,1.0,0.25,0.16666666666666666,,0.6666666666666666,,0.2,,,,,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.5,,0.3333333333333333,0.3333333333333333,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2005,2004-05,False
1531-2223-243-2594-947,1610612755,"Marc Jackson, Samuel Dalembert, Aaron McKie, Kyle Korver, Allen Iverson","Jackson, Dalembert, McKie, Korver, Iverson",1531-2223-243-2594-947,PHI,451.0,2,8.0,-12.0,15.0,15,4.0,4.0,30,,8.0,,2.0,1.0,4.0,9.0,,,4.0,2.0,4.0,0.25,0.3333333333333333,0.5,0.6666666666666666,1.0,95.78713968957871,14.133333333333333,15.933333333333334,13.133333333333333,15.8,,,0.25,0.26666666666666666,7.0,,6.0,,14.0,2.0,20.0,2.0,,4.0,,,,2.0,,1.0,3.0,0.125,,0.2857142857142857,0.3333333333333333,,,0.4375,0.375,,,0.5625,0.486628125,0.4109333333333333,7.857142857142857,24.6,5.0,2.0,2.0,4.0,4.0,6.0,3.0,3.0,1.0,6.0,4.0,3.0,5.0,,,,0.75,0.75,0.2857142857142857,0.25,0.2857142857142857,0.75,0.4,0.4166666666666667,0.25,1.0,0.2857142857142857,0.4,0.5,0.5,0.4990333333333334,2.0,,,,,1.0,,1.0,,,2.0,,,,,,,,0.5,0.3333333333333333,,,0.3333333333333333,0.5,1.0,,,,,,1.0,,1.0,2.0,,,1.0,0.5,,,,1.0,1.0,2.0,1.0,2.0,4.0,2.0,1.0,1.0,0.5,0.5,0.5,0.6,0.5,0.0625,0.125,0.5,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2005,2004-05,False
1531-2223-243-2738-947,1610612755,"Marc Jackson, Samuel Dalembert, Aaron McKie, Andre Iguodala, Allen Iverson","Jackson, Dalembert, McKie, Iguodala, Iverson",1531-2223-243-2738-947,PHI,400.0,2,7.0,-1.0,11.0,14,,3.0,25,1.0,9.0,,,1.0,5.0,5.0,2.0,1.0,9.0,,,0.4090909090909091,,1.0,1.0,,90.0,14.090909090909092,17.5,14.090909090909092,17.5,0.09090909090909091,0.09090909090909091,,,3.0,,5.0,,10.0,,10.0,,,,,1.0,1.0,1.0,,1.0,3.0,,,,,,1.0,0.3,0.5,,,0.3,0.45849,,10.940000000000001,,,2.0,,4.0,,4.0,2.0,2.0,2.0,4.0,,4.0,,3.0,3.0,,0.5,0.5,0.4,0.4,,1.0,,,,1.0,0.6666666666666666,0.6666666666666666,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,0.4,0.4,,,,,,,,,,,,1.0,,,,,,,2.0,,,,,4.0,,,,,,,,0.2,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2005,2004-05,False
1531-2223-2584-2594-2738,1610612755,"Marc Jackson, Samuel Dalembert, Willie Green, Kyle Korver, Andre Iguodala","Jackson, Dalembert, Green, Korver, Iguodala",1531-2223-2584-2594-2738,PHI,158.0,1,3.0,3.0,6.0,5,6.0,5.0,11,4.0,10.0,4.0,10.0,1.0,2.0,2.0,4.0,3.0,10.0,10.0,6.0,0.8333333333333334,0.8333333333333334,1.0,1.0,,100.25316455696202,14.333333333333334,14.4,14.333333333333334,14.4,0.5,0.6,1.0,1.0,3.0,3.0,1.0,1.0,4.0,1.0,7.0,4.0,1.0,1.0,,,,,,1.0,1.0,0.2,,0.25,,,,0.6,0.2,0.2,0.6,0.8,0.51125,0.51125,4.675,27.1,,2.0,,3.0,,2.0,1.0,1.0,1.0,2.0,,,,,,,0.3333333333333333,0.3333333333333333,0.75,0.6,0.3333333333333333,,,,,,0.6666666666666666,1.0,0.5,,,1.0,,,1.0,,3.0,,1.0,,,,,,,,,,,0.75,0.6,,,1.0,1.0,,,,0.2,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,1.0,2.0,1.0,2.0,1.0,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2005,2004-05,False
1531-2223-2594-915-947,1610612755,"Marc Jackson, Samuel Dalembert, Kyle Korver, Rodney Rogers, Allen Iverson","Jackson, Dalembert, Korver, Rogers, Iverson",1531-2223-2594-915-947,PHI,171.0,1,3.0,-1.0,6.0,4,1.0,,10,,3.0,,,,2.0,2.0,,,3.0,,1.0,0.3,,,1.0,,84.21052631578947,16.0,18.75,16.0,18.75,,,,0.16666666666666666,2.0,,1.0,2.0,3.0,2.0,4.0,1.0,2.0,2.0,,,,1.0,,1.0,2.0,0.4,,0.6666666666666666,,,,0.4,0.2,0.4,,0.8,0.48243,0.2669,6.066666666666666,25.75,,,,,,,,,,,,1.0,,,,,,,,0.3,1.0,1.0,,,,,,,,,,,1.0,,,1.0,,,,3.0,1.0,,,,,,0.5,,0.5,,,1.0,,,,,0.5,0.5,,,0.5,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2005,2004-05,False
1531-2223-2738-915-947,1610612755,"Marc Jackson, Samuel Dalembert, Andre Iguodala, Rodney Rogers, Allen Iverson","Jackson, Dalembert, Iguodala, Rogers, Iverson",1531-2223-2738-915-947,PHI,193.0,1,3.0,1.0,5.0,6,,,11,,9.0,,,1.0,2.0,6.0,,,5.0,,,0.5,,1.0,1.0,,82.07253886010362,17.4,17.666666666666668,15.6,17.666666666666668,,,,,7.0,,,2.0,7.0,2.0,8.0,,2.0,3.0,,,,,,2.0,2.0,0.2222222222222222,,0.42857142857142855,,,,0.7777777777777778,,0.2222222222222222,,1.0,0.5375333333333333,,,25.45,2.0,3.0,4.0,3.0,4.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,4.0,,,,0.3333333333333333,1.0,0.42857142857142855,0.5,0.42857142857142855,1.0,1.0,0.8,,1.0,0.42857142857142855,0.75,0.3333333333333333,1.0,0.558925,,1.0,,,1.0,,,,3.0,1.0,,,,,,0.5,,0.5,,,,,,,,0.5,0.5,,,0.5,,1.0,,,,,,,,,0.5,2.0,,,,2.0,4.0,4.0,,,0.5,0.5,0.5,1.0,,,,0.5,,0.4444444444444444,,1.0,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2005,2004-05,False
