EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,Fouls,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsUnassisted3s,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,PenaltyFg3Pct,PenaltyEfgPct,PenaltyTsPct,PenaltyArc3Frequency,PenaltyArc3Accuracy,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,PenaltyFtPoints,NonShootingFoulsDrawn,DefArc3ReboundPct,ShortMidRangeFGM,ShortMidRangeFGA,AtRimAssists,BadPassTurnovers,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,DefAtRimReboundPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,Fg2aBlocked,OffTwoPtRebounds,SelfOReb,Steals,BadPassSteals,PenaltyTurnovers,ShootingFouls,Offensive Fouls,3SecondViolations,NonShootingPenaltyNonTakeFouls,PenaltyFg2Pct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,OffTwoPtReboundPct,OffAtRimReboundPct,SelfORebPct,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,Corner3FGA,FTDefRebounds,BadPassOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,DefFTReboundPct,Corner3Frequency,ThreePtShootingFoulsDrawnPct,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGA,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,OffShortMidRangeReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceArc3Frequency,OffCorner3ReboundPct,OffLongMidRangeReboundPct,SecondChanceAtRimFGM,PtsPutbacks,SecondChanceAtRimAccuracy,LostBallOutOfBoundsTurnovers,Travels,Loose Ball Fouls,Corner3Assists,LostBallSteals,BlockedShortMidRange,Corner3PctAssisted,PenaltyCorner3FGA,ShortMidRangeAssists,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,PenaltyCorner3Frequency,PenaltyCorner3FGM,PenaltyCorner3Accuracy,ShortMidRangePctBlocked,HeaveAttempts,LongMidRangePctBlocked,FTOffRebounds,OffFTReboundPct,Technical Free Throw Trips,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,BlockedLongMidRange,Defensive 3 Seconds Violations,Arc3PctBlocked,DefensiveGoaltends,SecondChanceCorner3PctAssisted,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,OffensiveGoaltends,Blocked3s,BlockedArc3,StepOutOfBoundsTurnovers,Clear Path Fouls,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
1000-120-1720-2039-2548,1610612748,"Shandon Anderson, Steven Smith, Michael Doleac, Keyon Dooling, Dwyane Wade","Anderson, Smith, Doleac, Dooling, Wade",1000-120-1720-2039-2548,MIA,273.0,2,5.0,3.0,9.0,8.0,1.0,17.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,4.0,1.0,2.0,2.0,11.0,8.0,2.0,4.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,3.0,4.0,1.0,5.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,11.0,0.3333333333333333,0.3333333333333333,1.0,0.5,0.5,0.75,0.75,0.7857142857142857,0.3333333333333333,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,89.67032967032968,11.444444444444445,21.25,10.222222222222221,21.25,0.3333333333333333,0.5,0.5,0.3333333333333333,1.0,1.0,0.5,0.3333333333333333,0.5,0.5,1.0,0.6666666666666666,0.5,0.5168,0.14285714285714285,0.2,8.75,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2005,2004-05,True
1000-120-1720-2039-2617,1610612748,"Shandon Anderson, Steven Smith, Michael Doleac, Keyon Dooling, Udonis Haslem","Anderson, Smith, Doleac, Dooling, Haslem",1000-120-1720-2039-2617,MIA,45.0,1,1.0,3.0,2.0,2.0,,4.0,,,,,1.0,1.0,,,1.0,1.0,,3.0,,,,,1.0,1.0,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,3.0,,,,1.0,1.0,,1.5,1.5,1.0,,1.0,,,1.0,,,,1.0,,128.0,2.0,20.5,2.0,20.5,,,,,,,,1.0,1.0,1.0,,1.0,1.0,0.58665,,,,24.3,2.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,1.0,1.5,1.5,1.0,1.0,0.58665,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2005,2004-05,True
1000-120-1800-224-297,1610612748,"Shandon Anderson, Steven Smith, Damon Jones, Eddie Jones, Alonzo Mourning","Anderson, Smith, Jones, Jones, Mourning",1000-120-1800-224-297,MIA,14.0,1,,-1.0,,2.0,,2.0,,,,,,,,,,,1.0,1.0,2.0,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,2.0,,1.0,,,,,,,,0.5,,,,0.5,,0.5,,,,,,205.71428571428572,,7.0,,6.5,,,,,,,,,,,,,,,,,,,,2.0,,,,,1.0,,1.0,,,,0.5,,,,1.0,,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2005,2004-05,True
1000-120-2039-224-406,1610612748,"Shandon Anderson, Steven Smith, Keyon Dooling, Eddie Jones, Shaquille O'Neal","Anderson, Smith, Dooling, Jones, O'Neal",1000-120-2039-224-406,MIA,325.0,2,5.0,1.0,10.0,11.0,,21.0,3.0,3.0,,2.0,,1.0,4.0,7.0,,1.0,2.0,10.0,9.0,4.0,4.0,,1.0,,2.0,,2.0,,,4.0,,,5.0,5.0,,5.0,1.0,,,1.0,,,5.0,3.0,10.0,0.5,0.5,,,,0.5714285714285714,0.5,0.5,0.125,1.0,1.0,,,1.0,,,1.0,1.0,,93.04615384615384,15.1,15.818181818181818,15.1,15.818181818181818,0.375,1.0,1.0,0.25,,,,0.125,,,,0.5,,0.50855625,0.3,0.3333333333333333,7.028571428571429,25.0,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.25,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2005,2004-05,True
1000-120-2039-2446-297,1610612748,"Shandon Anderson, Steven Smith, Keyon Dooling, Rasual Butler, Alonzo Mourning","Anderson, Smith, Dooling, Butler, Mourning",1000-120-2039-2446-297,MIA,393.0,2,7.0,4.0,13.0,12.0,1.0,25.0,1.0,4.0,2.0,5.0,,1.0,3.0,9.0,,1.0,3.0,9.0,5.0,6.0,,,1.0,,3.0,,3.0,,2.0,6.0,,3.0,4.0,7.0,2.0,9.0,1.0,2.0,,3.0,,3.0,4.0,1.0,7.0,1.0,1.0,,,,0.3333333333333333,0.3,0.375,0.1,0.3333333333333333,1.0,1.0,,1.0,0.2857142857142857,,,1.0,,91.6030534351145,14.076923076923077,17.5,13.923076923076923,17.5,0.4,0.25,0.5,0.5,0.4,0.4,1.0,0.1,,,,0.5,,0.49272499999999997,0.09090909090909091,0.1,10.899999999999999,25.3,3.0,8.0,,,,,4.0,,4.0,3.0,,0.3333333333333333,0.5,,,0.6411666666666667,0.4444444444444444,0.23076923076923078,2.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,3.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.2222222222222222,0.5,0.3333333333333333,0.6666666666666666,0.2,1.0,1.0,0.3333333333333333,0.5583,0.2222222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2005,2004-05,True
1000-120-2039-2446-363,1610612748,"Shandon Anderson, Steven Smith, Keyon Dooling, Rasual Butler, Christian Laettner","Anderson, Smith, Dooling, Butler, Laettner",1000-120-2039-2446-363,MIA,752.0,1,13.0,-3.0,23.0,24.0,,47.0,1.0,2.0,3.0,7.0,,1.0,7.0,15.0,,2.0,6.0,20.0,23.0,4.0,10.0,,1.0,,2.0,,2.0,,2.0,4.0,,,10.0,12.0,,12.0,,4.0,,4.0,,1.0,7.0,2.0,20.0,0.2857142857142857,0.2857142857142857,,,,0.4666666666666667,0.4117647058823529,0.5,0.11764705882352941,,0.9090909090909091,,,0.8333333333333334,,,1.0,0.8571428571428571,,90.0,15.695652173913043,16.291666666666668,15.695652173913043,16.083333333333332,0.11764705882352941,0.5,0.5,0.4117647058823529,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.058823529411764705,,,,0.23529411764705882,,0.43272647058823527,0.15,0.11764705882352941,12.586666666666668,24.8,3.0,3.0,,,,,4.0,,4.0,3.0,,0.5,0.6666666666666666,,,0.4909,0.2,0.13043478260869565,2.0,,,3.0,6.0,,,,,,,,1.0,,,0.35294117647058826,0.5,0.5,,,1.0,,,,1.0,2.0,,,,,,,1.0,,,,0.5,,,,,,,,0.5,,,,1.0,2.0,3.0,1.0,1.0,0.058823529411764705,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2005,2004-05,True
1000-120-2039-2548-2617,1610612748,"Shandon Anderson, Steven Smith, Keyon Dooling, Dwyane Wade, Udonis Haslem","Anderson, Smith, Dooling, Wade, Haslem",1000-120-2039-2548-2617,MIA,309.0,2,5.0,2.0,6.0,8.0,3.0,14.0,1.0,1.0,2.0,2.0,,3.0,4.0,6.0,1.0,4.0,,11.0,9.0,,8.0,,3.0,,,,,,,,2.0,2.0,2.0,4.0,4.0,8.0,,,,,,4.0,,,6.0,,,,0.25,0.25,0.6666666666666666,0.55,0.55,0.4,,1.0,1.0,0.6666666666666666,1.0,0.8,0.6666666666666666,1.0,,1.0,65.24271844660194,26.166666666666668,19.0,19.166666666666668,19.0,0.1,1.0,1.0,0.2,1.0,1.0,,0.3,,,,0.5,,0.48875,,,11.983333333333334,24.5,,2.0,,,,,,3.0,,,,,,,,,,,,,1.0,1.0,3.0,,,,,,,,,,,0.3,0.3333333333333333,0.3333333333333333,,,,2.0,,5.0,,,,2.0,1.0,,,,3.0,,,,,0.625,,,1.0,,0.2,,,,0.4647666666666667,0.45454545454545453,1.0,,,,,0.1,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,0.625,1.0,1.0,1.0,0.25,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2005,2004-05,True
1000-120-2039-2548-406,1610612748,"Shandon Anderson, Steven Smith, Keyon Dooling, Dwyane Wade, Shaquille O'Neal","Anderson, Smith, Dooling, Wade, O'Neal",1000-120-2039-2548-406,MIA,149.0,1,2.0,7.0,5.0,4.0,,9.0,3.0,3.0,,,1.0,1.0,3.0,3.0,1.0,1.0,1.0,10.0,3.0,6.0,,3.0,1.0,1.0,3.0,1.0,4.0,1.0,,9.0,,,2.0,2.0,,2.0,,,,,,,3.0,2.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.125,1.0,0.25,,0.6666666666666666,,,0.6666666666666666,,,0.5,,,86.97986577181207,12.0,22.25,12.0,20.25,0.75,1.0,1.0,,,,,0.25,1.0,1.0,1.0,1.0,1.0,0.6672875,0.4,0.5,,24.2,,,,,,,,,,,,,,,,,,,,,,,,3.0,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2005,2004-05,True
1000-120-2039-2617-406,1610612748,"Shandon Anderson, Steven Smith, Keyon Dooling, Udonis Haslem, Shaquille O'Neal","Anderson, Smith, Dooling, Haslem, O'Neal",1000-120-2039-2617-406,MIA,122.0,1,2.0,3.0,4.0,3.0,1.0,7.0,,,,,1.0,1.0,,1.0,1.0,2.0,,3.0,,,,3.0,1.0,1.0,,1.0,1.0,1.0,,3.0,1.0,2.0,,2.0,1.0,3.0,,1.0,,1.0,,2.0,,,3.0,,,1.0,0.5,0.5,,0.5,0.5,0.6666666666666666,,,1.0,1.0,1.0,0.5,,,,,82.62295081967214,12.75,23.666666666666668,12.0,23.666666666666668,,,,,,,,0.3333333333333333,1.0,1.0,1.0,0.6666666666666666,1.0,0.4799333333333333,,,11.6,24.55,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,0.3333333333333333,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2005,2004-05,True
1000-120-224-2617-297,1610612748,"Shandon Anderson, Steven Smith, Eddie Jones, Udonis Haslem, Alonzo Mourning","Anderson, Smith, Jones, Haslem, Mourning",1000-120-224-2617-297,MIA,3.0,1,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2005,2004-05,True
