EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,FTDefRebounds,DefRebounds,Rebounds,DeadBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,DefFTReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,FG3M,FG3A,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PtsAssisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,OffRebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,SecondChanceTurnovers,Offensive Fouls,Technical Free Throw Trips,Blocked2s,BlockedLongMidRange,Blocks,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg3ptShotDistance,ShortMidRangeFGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFG3M,PenaltyFG3M,PenaltyFG3A,SelfOReb,BlockedAtRim,RecoveredBlocks,SecondChanceFg3Pct,PenaltyFg3Pct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,NonShootingPenaltyNonTakeFouls,PenaltyArc3FGA,Loose Ball Fouls,DefShortMidRangeReboundPct,PenaltyArc3Frequency,PenaltyArc3FGM,HeaveAttempts,Fg3aBlocked,ShortMidRangeAssists,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,3SecondViolations,Defensive 3 Seconds Violations,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,ShortMidRangePctAssisted,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawn,BlockedShortMidRange,ThreePtShootingFoulsDrawnPct,StepOutOfBoundsTurnovers,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,FTOffRebounds,OffFTReboundPct,PtsUnassisted3s,DefensiveGoaltends,Blocked3s,BlockedArc3,OffensiveGoaltends,Corner3PctBlocked,3pt And 1 Free Throw Trips,Clear Path Fouls,team_id,year,season,team_vs
1507-1739-2032-2038-2742,1610612757,"Derek Anderson, Ruben Patterson, Darius Miles, Joel Przybilla, Sebastian Telfair","Anderson, Patterson, Miles, Przybilla, Telfair",1507-1739-2032-2038-2742,POR,131.0,1,2.0,1.0,5.0,3.0,5.0,2.0,8.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,5.0,4.0,2.0,3.0,1.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,5.0,5.0,5.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.625,0.625,1.0,87.93893129770993,15.8,17.333333333333332,15.8,17.333333333333332,0.3333333333333333,1.0,1.0,0.6666666666666666,0.5,0.5,0.3333333333333333,1.0,0.3333333333333333,0.4931666666666667,0.4931666666666667,0.3333333333333333,0.3333333333333333,1.0,13.133333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2005,2004-05,True
1507-1739-2032-2038-689,1610612757,"Derek Anderson, Ruben Patterson, Darius Miles, Joel Przybilla, Theo Ratliff","Anderson, Patterson, Miles, Przybilla, Ratliff",1507-1739-2032-2038-689,POR,22.0,1,,2.0,1.0,,1.0,,1.0,,,,,,,,,2.0,2.0,,,,2.0,2.0,,,,,,,,,,,2.0,,1.0,,2.0,2.0,1.0,,,,,1.0,1.0,,65.45454545454545,22.0,,22.0,,,,,,,,,,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2005,2004-05,True
1507-1739-2032-2038-757,1610612757,"Derek Anderson, Ruben Patterson, Darius Miles, Joel Przybilla, Damon Stoudamire","Anderson, Patterson, Miles, Przybilla, Stoudamire",1507-1739-2032-2038-757,POR,1096.0,7,18.0,4.0,34.0,33.0,4.0,7.0,67.0,7.0,11.0,2.0,2.0,2.0,6.0,9.0,20.0,11.0,38.0,34.0,2.0,3.0,,4.0,2.0,,11.0,17.0,3.0,,8.0,1.0,1.0,7.0,13.0,,6.0,,32.0,4.0,4.0,0.45,0.6666666666666666,0.5,0.6666666666666666,0.5606060606060606,0.6666666666666666,,88.02919708029198,17.441176470588236,15.242424242424242,16.676470588235293,14.636363636363637,0.4074074074074074,0.6363636363636364,0.7777777777777778,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,0.48896666666666666,0.46646666666666664,0.18181818181818182,0.23076923076923078,0.10526315789473684,7.265000000000001,0.11764705882352941,5.0,2.0,4.0,3.0,2.0,4.0,1.0,3.0,1.0,3.0,7.0,2.0,4.0,1.0,2.0,6.0,16.0,9.0,2.0,3.0,1.0,4.0,8.0,3.0,11.0,1.0,2.0,6.0,2.0,25.0,2.0,4.0,4.0,7.0,6.0,3.0,2.0,1.0,5.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.8888888888888888,1.0,1.0,0.42857142857142855,0.42857142857142855,0.5,0.4,0.5,0.25925925925925924,0.2,0.18181818181818182,0.6666666666666666,0.625,0.7,0.4,1.0,0.5,0.7857142857142857,0.42857142857142855,0.6666666666666666,0.3333333333333333,0.25,0.5,0.5,0.7142857142857143,0.6666666666666666,1.0,1.0,0.8571428571428571,0.1111111111111111,1.0,0.14814814814814814,0.5,0.5,1.0,0.1111111111111111,0.3333333333333333,0.3333333333333333,1.0,0.8,0.5,0.5,0.2,0.3333333333333333,0.5356166666666666,0.15789473684210525,23.985714285714288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2005,2004-05,True
1507-1739-2032-2038-89,1610612757,"Derek Anderson, Ruben Patterson, Darius Miles, Joel Przybilla, Nick Van Exel","Anderson, Patterson, Miles, Przybilla, Van Exel",1507-1739-2032-2038-89,POR,298.0,4,5.0,6.0,10.0,9.0,8.0,7.0,19.0,2.0,3.0,2.0,3.0,3.0,4.0,6.0,9.0,,15.0,9.0,5.0,8.0,,13.0,6.0,,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,10.0,13.0,8.0,0.6666666666666666,0.625,0.75,0.7222222222222222,0.75,0.7222222222222222,,91.81208053691275,15.6,15.777777777777779,14.0,15.666666666666666,0.3,0.6666666666666666,0.6666666666666666,0.4,0.75,0.75,0.3333333333333333,0.6666666666666666,0.4,0.46487999999999996,0.46712222222222227,,,0.8666666666666667,10.777777777777779,0.8,2.0,1.0,1.0,2.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,,5.0,6.0,3.0,2.0,,,,3.0,1.0,4.0,,1.0,1.0,2.0,9.0,,2.0,,1.0,2.0,1.0,1.0,,1.0,1.0,,,,,1.0,,1.0,0.5,0.6,1.0,1.0,1.0,1.0,1.25,1.25,0.1,,,,0.5,0.3333333333333333,0.6666666666666666,,,0.25,0.6666666666666666,1.0,1.0,,,,0.5,,,,0.5,0.2,0.6666666666666666,0.1,1.0,1.0,1.0,,,,,0.5,1.0,,,,0.5806,0.3333333333333333,23.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.5,0.5,0.5,1.0,1.0,0.1111111111111111,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2005,2004-05,True
1507-1739-2032-2216-2742,1610612757,"Derek Anderson, Ruben Patterson, Darius Miles, Zach Randolph, Sebastian Telfair","Anderson, Patterson, Miles, Randolph, Telfair",1507-1739-2032-2216-2742,POR,98.0,1,2.0,-2.0,4.0,3.0,4.0,3.0,7.0,1.0,4.0,1.0,4.0,,,1.0,6.0,,2.0,4.0,1.0,6.0,,2.0,2.0,1.0,1.0,4.0,1.0,,1.0,1.0,2.0,3.0,,,,,,2.0,4.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,1.0,102.85714285714286,13.0,15.333333333333334,11.75,15.333333333333334,0.6666666666666666,0.25,0.25,,,,0.6666666666666666,0.25,0.6666666666666666,0.4935833333333333,0.4935833333333333,,,1.0,1.5666666666666667,1.0,2.0,1.0,3.0,2.0,,,,,,,,1.0,3.0,,,2.0,,,2.0,,,,,,,,,,,,,3.0,,,3.0,,,,,,,,1.0,,,,,,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,,,,0.6,,,,0.6,0.6666666666666666,0.5,,,,,,,,,0.3333333333333333,,,,,,,,,,1.0,0.3333333333333333,,,,0.6052666666666667,1.0,,,,,,,,,,1.0,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2005,2004-05,True
1507-1739-2032-2216-689,1610612757,"Derek Anderson, Ruben Patterson, Darius Miles, Zach Randolph, Theo Ratliff","Anderson, Patterson, Miles, Randolph, Ratliff",1507-1739-2032-2216-689,POR,20.0,4,,1.0,3.0,,3.0,,3.0,1.0,1.0,1.0,1.0,,1.0,1.0,2.0,,2.0,1.0,1.0,2.0,,2.0,,,,,,,,,,1.0,,,,,2.0,2.0,3.0,0.5,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,,216.0,6.333333333333333,,6.333333333333333,,0.3333333333333333,1.0,1.0,0.3333333333333333,,,0.3333333333333333,1.0,0.6666666666666666,0.38484999999999997,0.38484999999999997,,,1.0,9.2,1.0,,,,,,1.0,,,,,1.0,,,,,,2.0,,,,,,1.0,,1.0,,,1.0,,2.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,1.0,,,0.3333333333333333,,,,,,,,,,,,,,,23.4,,,,,1.0,,,1.0,,,,,,,,,,,,,0.3333333333333333,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2005,2004-05,True
1507-1739-2032-2216-757,1610612757,"Derek Anderson, Ruben Patterson, Darius Miles, Zach Randolph, Damon Stoudamire","Anderson, Patterson, Miles, Randolph, Stoudamire",1507-1739-2032-2216-757,POR,1111.0,7,19.0,-12.0,41.0,41.0,28.0,32.0,82.0,11.0,16.0,8.0,10.0,,5.0,14.0,31.0,9.0,37.0,49.0,11.0,20.0,5.0,27.0,18.0,1.0,9.0,15.0,2.0,1.0,7.0,6.0,6.0,16.0,12.0,2.0,7.0,,26.0,27.0,28.0,0.45161290322580644,0.55,0.4117647058823529,0.5,0.47435897435897434,0.54,0.5,106.2826282628263,12.878048780487806,14.21951219512195,12.463414634146341,12.512195121951219,0.47058823529411764,0.6875,0.8461538461538461,0.14705882352941177,,,0.45454545454545453,0.8,0.5588235294117647,0.4980705882352941,0.5000181818181818,0.1794871794871795,0.19444444444444445,0.7297297297297297,5.580645161290323,0.6829268292682927,6.0,5.0,6.0,10.0,,1.0,,2.0,,,3.0,5.0,6.0,,1.0,11.0,10.0,,8.0,2.0,,4.0,5.0,,5.0,,,5.0,,10.0,1.0,5.0,2.0,6.0,6.0,4.0,2.0,2.0,5.0,3.0,2.0,,1.0,,,,,0.35714285714285715,0.5,,,,0.8333333333333334,0.8333333333333334,0.9166666666666666,0.08823529411764706,0.12903225806451613,0.1875,0.1,0.7142857142857143,0.5,0.29411764705882354,0.6666666666666666,0.3333333333333333,0.5333333333333333,0.3,0.4,0.2857142857142857,0.2,,1.0,,0.6,0.6666666666666666,,0.45454545454545453,0.29411764705882354,,0.029411764705882353,,,,0.058823529411764705,,,,1.0,0.8333333333333334,,,,0.5504800000000001,0.2972972972972973,24.066666666666666,3.0,,,,,,,2.0,,,,,,,,0.3,0.3333333333333333,,,,,,8.0,2.0,1.0,0.6,0.09090909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2005,2004-05,True
1507-1739-2032-2216-89,1610612757,"Derek Anderson, Ruben Patterson, Darius Miles, Zach Randolph, Nick Van Exel","Anderson, Patterson, Miles, Randolph, Van Exel",1507-1739-2032-2216-89,POR,3001.0,14,50.0,-5.0,88.0,87.0,22.0,21.0,175.0,19.0,28.0,2.0,3.0,7.0,18.0,30.0,61.0,18.0,96.0,101.0,5.0,13.0,2.0,15.0,16.0,1.0,31.0,51.0,9.0,1.0,19.0,4.0,9.0,27.0,20.0,2.0,8.0,2.0,83.0,15.0,22.0,0.4918032786885246,0.38461538461538464,0.4875,0.2826086956521739,0.5340909090909091,0.3125,0.5,83.97200933022326,16.28409090909091,18.022988505747126,15.613636363636363,16.977011494252874,0.35,0.6785714285714286,0.7916666666666666,0.225,0.3888888888888889,0.4117647058823529,0.13043478260869565,0.6666666666666666,0.5875,0.4708177215189874,0.4284159090909091,0.09302325581395349,0.11940298507462686,0.15625,8.077049180327869,0.25,13.0,3.0,6.0,15.0,2.0,5.0,4.0,14.0,1.0,6.0,19.0,3.0,9.0,1.0,7.0,13.0,44.0,18.0,2.0,13.0,4.0,7.0,22.0,6.0,28.0,4.0,2.0,15.0,5.0,62.0,6.0,14.0,7.0,23.0,20.0,6.0,2.0,4.0,10.0,9.0,1.0,,1.0,2.0,4.0,,4.0,0.7333333333333333,0.7586206896551724,1.0,0.3157894736842105,0.3333333333333333,0.3333333333333333,0.3,0.4642857142857143,0.2375,0.11475409836065574,0.14285714285714285,0.13333333333333333,0.5263157894736842,0.6052631578947368,0.4666666666666667,0.7,0.5,0.625,0.47619047619047616,0.625,0.45454545454545453,0.36363636363636365,0.6666666666666666,,0.38461538461538464,0.8333333333333334,0.5714285714285714,1.0,0.7894736842105263,0.1875,0.7142857142857143,0.0625,0.4,0.4,1.0,0.175,0.2857142857142857,0.3076923076923077,1.0,0.6,0.5,0.6666666666666666,0.1,0.3076923076923077,0.4885285714285715,0.13541666666666666,26.21578947368421,4.0,,,,1.0,,1.0,10.0,,4.0,1.0,,0.1,,0.25,0.26666666666666666,0.3076923076923077,,,,0.043478260869565216,,2.0,9.0,4.0,0.6153846153846154,0.391304347826087,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,0.05263157894736842,0.05555555555555555,0.07142857142857142,0.5,0.1111111111111111,,,,,,,,,,,,,,,,,,1610612757,2005,2004-05,True
1507-1739-2032-2216-949,1610612757,"Derek Anderson, Ruben Patterson, Darius Miles, Zach Randolph, Shareef Abdur-Rahim","Anderson, Patterson, Miles, Randolph, Abdur-Rahim",1507-1739-2032-2216-949,POR,34.0,1,1.0,-2.0,3.0,3.0,3.0,3.0,6.0,1.0,1.0,1.0,1.0,,1.0,1.0,2.0,,2.0,4.0,1.0,2.0,,2.0,2.0,,,,,,,,,2.0,,,,,2.0,2.0,3.0,0.5,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,,254.11764705882354,9.333333333333334,2.0,9.333333333333334,2.0,0.3333333333333333,1.0,1.0,0.3333333333333333,,,0.3333333333333333,1.0,0.6666666666666666,0.45821666666666666,0.45821666666666666,,,1.0,9.95,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,26.9,,,,,,,,1.0,,,,,,,,,,,,,,,2.0,1.0,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2005,2004-05,True
1507-1739-2032-2566-2742,1610612757,"Derek Anderson, Ruben Patterson, Darius Miles, Travis Outlaw, Sebastian Telfair","Anderson, Patterson, Miles, Outlaw, Telfair",1507-1739-2032-2566-2742,POR,4.0,1,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2005,2004-05,True
