EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsUnassisted2s,NonHeaveArc3FGA,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,Fouls,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyFtPoints,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefRebounds,Rebounds,ShootingFouls,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,DefThreePtReboundPct,DefFGReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,DefTwoPtRebounds,DefTwoPtReboundPct,DefLongMidRangeReboundPct,LongMidRangeFGM,LongMidRangeFGA,ShortMidRangeAssists,DefShortMidRangeReboundPct,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,OffTwoPtRebounds,FTDefRebounds,OffRebounds,Steals,LostBallSteals,Defensive 3 Seconds Violations,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefFTReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefArc3ReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceShotQualityAvg,SecondChancePointsPct,BadPassTurnovers,Corner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,PtsPutbacks,Fg2aBlocked,OffThreePtRebounds,BadPassSteals,BadPassOutOfBoundsTurnovers,FG2APctBlocked,ShortMidRangePctBlocked,OffThreePtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,Corner3Frequency,SecondChanceArc3Frequency,PenaltyCorner3FGA,PenaltyArc3FGA,PenaltyFG3A,OffArc3ReboundPct,PenaltyCorner3Frequency,PenaltyArc3Frequency,SecondChanceFtPoints,SelfOReb,LostBallOutOfBoundsTurnovers,Blocked2s,BlockedAtRim,Blocks,SelfORebPct,LongMidRangeAssists,BlockedShortMidRange,RecoveredBlocks,BlocksRecoveredPct,LongMidRangePctAssisted,SecondChanceCorner3FGA,Arc3FGM,PenaltyArc3FGM,FG3M,PenaltyFG3M,PtsUnassisted3s,NonHeaveArc3FGM,Loose Ball Fouls,Offensive Fouls,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,AtRimPctBlocked,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceCorner3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,BlockedLongMidRange,Corner3FGM,PenaltyCorner3FGM,PtsAssisted3s,HeaveAttempts,ThreePtAssists,Arc3Assists,Corner3Assists,Travels,SecondChanceTurnovers,Technical Free Throw Trips,Blocked3s,BlockedArc3,Assisted3sPct,LongMidRangePctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3PctAssisted,PenaltyCorner3Accuracy,3SecondViolations,FTOffRebounds,OffFTReboundPct,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,SecondChanceCorner3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3FGM,SecondChanceArc3Accuracy,BlockedCorner3,team_id,year,season,team_vs
109-1904-2058-216-977,1610612747,"Robert Horry, Devean George, Mark Madsen, Brian Shaw, Kobe Bryant","Horry, George, Madsen, Shaw, Bryant",109-1904-2058-216-977,LAL,123.0,2,2.0,-2.0,6.0,5.0,2.0,2.0,11,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,6.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,0.5,128.78048780487805,12.333333333333334,9.8,12.333333333333334,9.8,0.5,1.0,1.0,0.5,0.5,0.425625,0.3132,0.5,0.6666666666666666,0.5,7.5,24.8,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2003,2002-03,True
109-1904-2058-2457-977,1610612747,"Robert Horry, Devean George, Mark Madsen, Jannero Pargo, Kobe Bryant","Horry, George, Madsen, Pargo, Bryant",109-1904-2058-2457-977,LAL,66.0,2,1.0,5.0,4.0,4.0,4.0,4.0,8,,,,3.0,3.0,,5.0,11.0,6.0,3.0,3.0,11.0,2.0,,,,,,,1.0,6.0,2.0,11.0,11.0,4.0,,1.0,1.0,1.0,1.0,1.1,1.1,,,174.54545454545453,8.5,8.0,8.5,7.0,,,,,1.0,0.6275666666666667,0.6275666666666667,0.6666666666666666,0.6666666666666666,1.0,,,1.0,3.0,3.0,3.0,3.0,5.0,4.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2003,2002-03,True
109-1904-2058-965-977,1610612747,"Robert Horry, Devean George, Mark Madsen, Derek Fisher, Kobe Bryant","Horry, George, Madsen, Fisher, Bryant",109-1904-2058-965-977,LAL,66.0,2,1.0,4.0,3.0,2.0,1.0,2.0,5,,,,1.0,2.0,,2.0,4.0,,,,2.0,,,,,,,,,2.0,,4.0,2.0,1.0,,0.5,,0.5,,0.6666666666666666,1.0,,,109.09090909090908,14.333333333333334,11.5,14.333333333333334,11.5,,,,,1.0,0.53295,,,,0.5,,,0.3333333333333333,1.0,2.0,,,2.0,2.0,1.0,1.0,1.0,2.0,,1.0,1.0,,,1.0,1.0,1.0,,1.0,,1.0,0.5,0.5,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2003,2002-03,True
109-1904-2098-216-2457,1610612747,"Robert Horry, Devean George, Slava Medvedenko, Brian Shaw, Jannero Pargo","Horry, George, Medvedenko, Shaw, Pargo",109-1904-2098-216-2457,LAL,20.0,1,,,,1.0,,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0,,20.0,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2003,2002-03,True
109-1904-2098-965-977,1610612747,"Robert Horry, Devean George, Slava Medvedenko, Derek Fisher, Kobe Bryant","Horry, George, Medvedenko, Fisher, Bryant",109-1904-2098-965-977,LAL,111.0,1,2.0,5.0,2.0,3.0,2.0,3.0,5,1.0,1.0,,2.0,2.0,,1.0,5.0,,2.0,2.0,5.0,2.0,,,,,,,,2.0,1.0,5.0,5.0,2.0,,1.0,1.0,1.0,1.0,0.8333333333333334,0.8333333333333334,,,64.86486486486486,26.5,19.333333333333332,26.5,19.333333333333332,0.5,1.0,1.0,,,0.33455,0.33455,0.3333333333333333,0.3333333333333333,1.0,16.4,,1.0,,,,,1.0,2.0,1.0,1.0,,2.0,,1.0,1.0,,,,0.5,0.5,,0.5,,,,,,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2003,2002-03,True
109-1904-216-2457-406,1610612747,"Robert Horry, Devean George, Brian Shaw, Jannero Pargo, Shaquille O'Neal","Horry, George, Shaw, Pargo, O'Neal",109-1904-216-2457-406,LAL,178.0,3,3.0,1.0,5.0,6.0,2.0,5.0,11,1.0,2.0,,2.0,5.0,,2.0,6.0,5.0,,1.0,2.0,,,,,,,,2.0,2.0,1.0,4.0,2.0,2.0,,0.4,,0.4,,0.5,0.5,,,88.98876404494382,13.4,18.5,13.0,18.333333333333332,0.4,0.5,0.5,,0.2,0.44854000000000005,0.3766,0.16666666666666666,0.16666666666666666,0.3333333333333333,12.459999999999999,,0.4,1.0,1.0,,,2.0,4.0,2.0,2.0,1.0,4.0,1.0,3.0,4.0,2.0,,,1.0,1.0,1.0,0.6666666666666666,,0.2,1.0,1.0,1.0,,,1.0,0.5,1.0,,2.0,1.0,,1.0,0.4,,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.5,1.0,1.0,1.0,1.0,0.686,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2003,2002-03,True
109-1904-216-2457-977,1610612747,"Robert Horry, Devean George, Brian Shaw, Jannero Pargo, Kobe Bryant","Horry, George, Shaw, Pargo, Bryant",109-1904-216-2457-977,LAL,23.0,1,,,1.0,1.0,1.0,1.0,2,,,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,1.0,125.21739130434781,4.0,19.0,4.0,19.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2003,2002-03,True
109-1904-216-406-965,1610612747,"Robert Horry, Devean George, Brian Shaw, Shaquille O'Neal, Derek Fisher","Horry, George, Shaw, O'Neal, Fisher",109-1904-216-406-965,LAL,557.0,5,9.0,8.0,16.0,18.0,,2.0,34,1.0,5.0,2.0,7.0,15.0,3.0,2.0,16.0,8.0,,,,6.0,2.0,,1.0,,1.0,,3.0,3.0,2.0,14.0,,,1.0,0.4666666666666667,,0.3888888888888889,,0.42105263157894735,,0.16666666666666666,,87.89946140035907,16.3125,16.444444444444443,16.0,14.777777777777779,0.2777777777777778,0.2,0.25,0.1111111111111111,0.5555555555555556,0.5065472222222223,,0.10526315789473684,0.125,,6.9,24.666666666666668,,6.0,7.0,,,,8.0,4.0,4.0,4.0,8.0,1.0,8.0,11.0,1.0,1.0,,0.5714285714285714,0.6666666666666666,0.5,0.7777777777777778,,0.3888888888888889,0.8571428571428571,0.8571428571428571,0.6666666666666666,,,6.0,0.8571428571428571,1.0,,3.0,,0.75,,0.16666666666666666,,,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,3.0,,,1.0,0.5,0.5,1.0,0.25,0.2727272727272727,,0.5,0.5,1.0,,0.4149,0.125,,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,0.06666666666666667,0.2,0.3333333333333333,1.0,0.25,1.0,1.0,0.05555555555555555,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2003,2002-03,True
109-1904-216-406-977,1610612747,"Robert Horry, Devean George, Brian Shaw, Shaquille O'Neal, Kobe Bryant","Horry, George, Shaw, O'Neal, Bryant",109-1904-216-406-977,LAL,704.0,4,12.0,-19.0,24.0,25.0,7.0,9.0,49,,7.0,4.0,4.0,14.0,5.0,5.0,13.0,32.0,2.0,2.0,8.0,4.0,4.0,3.0,1.0,2.0,4.0,1.0,6.0,6.0,2.0,13.0,8.0,7.0,2.0,0.2857142857142857,1.0,0.21052631578947367,0.5,0.29545454545454547,0.6666666666666666,0.2631578947368421,0.75,100.22727272727273,14.375,14.36,14.208333333333334,13.44,0.3684210526315789,,,0.21052631578947367,0.42105263157894735,0.45348947368421055,0.446275,0.09523809523809523,0.125,0.6153846153846154,9.978571428571428,25.22,0.2916666666666667,2.0,3.0,1.0,1.0,4.0,4.0,2.0,2.0,2.0,4.0,3.0,7.0,9.0,3.0,,1.0,0.5,0.5,0.6,0.5,0.5,0.15789473684210525,0.6666666666666666,0.6666666666666666,1.0,0.25,1.0,3.0,0.42857142857142855,0.6666666666666666,2.0,4.0,,,,0.21052631578947367,0.5,0.5,2.0,,1.0,,2.0,,1.0,1.0,2.0,2.0,,,,,,1.0,0.1,0.14285714285714285,,0.6666666666666666,0.5,,,0.4285,,1.0,1.0,,,,2.0,1.0,2.0,1.0,0.14285714285714285,0.2857142857142857,0.25,,0.14285714285714285,,0.3333333333333333,0.05263157894736842,,1.0,1.0,2.0,0.3333333333333333,0.25,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2003,2002-03,True
109-1904-216-955-977,1610612747,"Robert Horry, Devean George, Brian Shaw, Samaki Walker, Kobe Bryant","Horry, George, Shaw, Walker, Bryant",109-1904-216-955-977,LAL,277.0,2,5.0,-6.0,8.0,8.0,,,16,,3.0,,,5.0,,4.0,4.0,10.0,,,,,,,2.0,,2.0,,2.0,4.0,2.0,2.0,,,,,,,,0.2857142857142857,,,,83.17689530685921,21.0,13.625,19.625,11.875,0.6,,,,,0.37035999999999997,,0.2857142857142857,0.2857142857142857,,11.379999999999999,,,,,,,,,,,,,,3.0,4.0,,,,,,,0.5,,,,,,,,3.0,0.5,,,2.0,,1.0,,0.4,,,1.0,,,,,2.0,1.0,,1.0,,,,,,1.0,,0.2,0.2,0.5,,,,,,0.5,,,,,,1.0,,,1.0,0.2,0.3333333333333333,,,,,0.5,,,,,,,,,2.0,1.0,1.0,1.0,1.0,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2003,2002-03,True
