EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,PlusMinus,OpponentPoints,ShootingFouls,Fouls,OffPoss,DefPoss,PenaltyDefPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,Points,PtsUnassisted2s,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,FirstChancePoints,NonShootingPenaltyNonTakeFouls,Fg2Pct,EfgPct,TsPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Minutes,PenaltyOffPoss,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,FG3M,FG3A,FtPoints,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,DeadBallTurnovers,Turnovers,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,PenaltyTsPct,FG3APct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,AtRimFG3AFrequency,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PtsPutbacks,Fg2aBlocked,ShortMidRangeAssists,OffTwoPtRebounds,OffRebounds,BadPassOutOfBoundsTurnovers,PenaltyTurnovers,PenaltyFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,FG2APctBlocked,ShortMidRangePctBlocked,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,Arc3FGA,PenaltyArc3FGA,NonHeaveArc3FGA,Arc3Frequency,PenaltyArc3Frequency,Arc3FGM,PenaltyArc3FGM,PtsUnassisted3s,NonHeaveArc3FGM,Arc3Assists,AtRimAssists,OffThreePtRebounds,FTDefRebounds,SelfOReb,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,Loose Ball Fouls,Offensive Fouls,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimPctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceFtPoints,Technical Free Throw Trips,BlockedLongMidRange,BlockedShortMidRange,DefensiveGoaltends,3SecondViolations,LongMidRangePctBlocked,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChanceFG3A,FTOffRebounds,Defensive 3 Seconds Violations,SecondChanceFg3Pct,OffFTReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Clear Path Fouls,team_id,year,season,team_vs
1541-1565-164-165-966,1610612761,"Alvin Williams, Michael Stewart, Chris Childs, Hakeem Olajuwon, Jerome Williams","Williams, Stewart, Childs, Olajuwon, Williams",1541-1565-164-165-966,TOR,7.0,1,-1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2002,2001-02,True
1541-1565-1721-2050-213,1610612761,"Alvin Williams, Michael Stewart, Keon Clark, Morris Peterson, Antonio Davis","Williams, Stewart, Clark, Peterson, Davis",1541-1565-1721-2050-213,TOR,20.0,1,,2.0,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,144.0,9.0,11.0,9.0,11.0,1.0,1.0,1.0,0.3697,1.0,1.0,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2002,2001-02,True
1541-164-165-1721-2050,1610612761,"Alvin Williams, Chris Childs, Hakeem Olajuwon, Keon Clark, Morris Peterson","Williams, Childs, Olajuwon, Clark, Peterson",1541-164-165-1721-2050,TOR,203.0,1,4.0,2.0,,,5.0,6.0,1.0,11.0,,,1.0,2.0,6.0,,2.0,,1.0,6.0,,0.5,0.8333333333333334,0.75,78.0295566502463,15.4,21.0,15.4,19.166666666666668,,,,0.4810833333333333,0.25,0.3333333333333333,17.05,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.5,1.0,0.6666666666666666,0.5,1.0,0.6666666666666666,0.5,0.5,1.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,0.16666666666666666,22.4,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2002,2001-02,True
1541-164-165-1721-213,1610612761,"Alvin Williams, Chris Childs, Hakeem Olajuwon, Keon Clark, Antonio Davis","Williams, Childs, Olajuwon, Clark, Davis",1541-164-165-1721-213,TOR,186.0,1,1.0,8.0,1.0,1.0,6.0,5.0,,11.0,1.0,2.0,2.0,6.0,9.0,2.0,2.0,,1.0,5.0,,0.3333333333333333,0.5,0.5625,85.16129032258064,18.0,15.6,15.166666666666666,15.6,0.2857142857142857,0.5,1.0,0.4615,0.125,0.14285714285714285,7.6499999999999995,3.0,6.0,,2.0,1.0,1.0,1.0,1.0,2.0,2.0,9.0,2.0,3.0,1.0,1.0,2.0,1.0,,5.0,,2.0,2.0,5.0,,,1.0,1.0,9.0,6.0,0.5,1.0,1.0,1.0,1.0,0.5625,0.14285714285714285,1.0,,1.0,,,0.2857142857142857,,,,0.14285714285714285,1.0,1.0,1.0,0.42857142857142855,1.0,23.3,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,4.0,2.0,6.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.5,0.6666666666666666,0.16666666666666666,0.5,0.75,0.75,1.0,1.0,1.0,0.2857142857142857,0.5,0.5,1.0,0.3333333333333333,1.0,0.2857142857142857,0.5,0.14285714285714285,1.0,0.46016666666666667,0.4615,0.4444444444444444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2002,2001-02,True
1541-164-165-1721-966,1610612761,"Alvin Williams, Chris Childs, Hakeem Olajuwon, Keon Clark, Jerome Williams","Williams, Childs, Olajuwon, Clark, Williams",1541-164-165-1721-966,TOR,17.0,1,2.0,,,,1.0,,,1.0,,,1.0,1.0,2.0,2.0,,,,2.0,,1.0,1.0,1.0,84.70588235294117,17.0,,17.0,,,,,0.2996,,,14.4,,1.0,1.0,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,1.0,,,,,,,1.0,1.0,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,0.2996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2002,2001-02,True
1541-164-165-2050-966,1610612761,"Alvin Williams, Chris Childs, Hakeem Olajuwon, Morris Peterson, Jerome Williams","Williams, Childs, Olajuwon, Peterson, Williams",1541-164-165-2050-966,TOR,44.0,1,-2.0,2.0,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,65.45454545454545,23.0,21.0,23.0,20.0,,,,0.25455,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,1.0,,29.4,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25455,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2002,2001-02,True
1541-164-165-213-966,1610612761,"Alvin Williams, Chris Childs, Hakeem Olajuwon, Antonio Davis, Jerome Williams","Williams, Childs, Olajuwon, Davis, Williams",1541-164-165-213-966,TOR,1858.0,3,3.0,47.0,5.0,11.0,52.0,53.0,16.0,105.0,2.0,5.0,14.0,27.0,50.0,14.0,4.0,,1.0,48.0,,0.5185185185185185,0.6052631578947368,0.625,81.37782561894511,16.846153846153847,18.528301886792452,16.134615384615383,17.41509433962264,0.13157894736842105,0.4,0.5,0.500325,0.02564102564102564,0.03571428571428571,7.014814814814815,31.0,21.0,4.0,8.0,3.0,4.0,6.0,11.0,4.0,2.0,26.0,14.0,15.0,7.0,5.0,12.0,3.0,2.0,29.0,2.0,12.0,16.0,20.0,5.0,2.0,6.0,15.0,26.0,21.0,0.5,0.5384615384615384,0.8333333333333334,0.5454545454545454,0.5454545454545454,0.8666666666666667,0.2894736842105263,0.5714285714285714,0.5,0.56,0.6,0.3333333333333333,0.21052631578947367,0.5,0.5,0.5,0.10526315789473684,0.75,0.75,1.0,0.6578947368421053,0.52,25.29090909090909,0.40384615384615385,4.0,8.0,14.0,1.0,2.0,3.0,6.0,2.0,2.0,1.0,3.0,2.0,6.0,9.0,4.0,5.0,2.0,3.0,1.0,2.0,4.0,3.0,7.0,0.8,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.8571428571428571,0.3333333333333333,0.1111111111111111,0.2,0.15384615384615385,0.2222222222222222,,0.25,0.8,0.3684210526315789,0.5714285714285714,0.6666666666666666,0.5,0.6666666666666666,0.5,0.42857142857142855,0.5,0.14285714285714285,1.0,0.5646,0.5150714285714286,0.04,7.0,3.0,7.0,0.18421052631578946,0.21428571428571427,3.0,2.0,3.0,3.0,2.0,4.0,2.0,2.0,1.0,3.0,9.0,6.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,0.14285714285714285,0.6,1.0,0.4,0.16666666666666666,0.25,1.0,0.3333333333333333,1.0,0.06666666666666667,0.5,0.5,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.42857142857142855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2002,2001-02,True
1541-164-1721-1983-2050,1610612761,"Alvin Williams, Chris Childs, Keon Clark, Jermaine Jackson, Morris Peterson","Williams, Childs, Clark, Jackson, Peterson",1541-164-1721-1983-2050,TOR,9.0,1,2.0,,,,1.0,,,1.0,,,1.0,1.0,2.0,2.0,,,,2.0,,1.0,1.0,1.0,160.0,8.0,,8.0,,,,,0.5485,,,,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,1.0,,1.0,1.0,,,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,1.0,,1.0,,,,,,,,,1.0,1.0,1.0,,,,1.0,1.0,,,,0.5485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2002,2001-02,True
1541-164-1721-2050-213,1610612761,"Alvin Williams, Chris Childs, Keon Clark, Morris Peterson, Antonio Davis","Williams, Childs, Clark, Peterson, Davis",1541-164-1721-2050-213,TOR,3927.0,4,-26.0,129.0,14.0,34.0,116.0,120.0,15.0,236.0,8.0,26.0,28.0,81.0,103.0,20.0,41.0,3.0,18.0,87.0,2.0,0.345679012345679,0.3592233009708738,0.41735537190082644,86.53934300993124,17.232758620689655,16.066666666666666,16.232758620689655,14.791666666666666,0.2524271844660194,0.3076923076923077,0.36363636363636365,0.472278640776699,0.15254237288135594,0.1875,9.122222222222222,65.0,17.0,10.0,29.0,2.0,6.0,6.0,22.0,29.0,6.0,21.0,36.0,15.0,18.0,5.0,23.0,2.0,9.0,51.0,6.0,30.0,36.0,53.0,9.0,4.0,5.0,13.0,21.0,17.0,0.6428571428571429,0.6428571428571429,0.8333333333333334,0.2727272727272727,0.2727272727272727,0.6176470588235294,0.21359223300970873,0.6122448979591837,0.75,0.631578947368421,0.6956521739130435,0.7142857142857143,0.2815533980582524,0.3448275862068966,0.35714285714285715,0.9,0.05825242718446602,0.3333333333333333,0.3333333333333333,1.0,0.46601941747572817,0.20388349514563106,25.045454545454547,0.14655172413793102,14.0,10.0,26.0,2.0,7.0,3.0,5.0,,,5.0,14.0,16.0,6.0,11.0,1.0,3.0,,9.0,3.0,13.0,17.0,1.0,,0.3333333333333333,0.35714285714285715,0.5454545454545454,0.35714285714285715,0.5357142857142857,0.4411764705882353,0.1111111111111111,0.15384615384615385,0.24528301886792453,0.2463768115942029,0.16666666666666666,0.3157894736842105,0.5384615384615384,0.2524271844660194,0.38461538461538464,0.45454545454545453,0.375,0.5,0.2857142857142857,0.35714285714285715,0.6,,,0.45529166666666665,0.49308214285714286,0.1553398058252427,16.0,3.0,16.0,0.1553398058252427,0.21428571428571427,4.0,1.0,3.0,4.0,3.0,6.0,4.0,,4.0,5.0,8.0,4.0,1.0,4.0,,,4.0,2.0,3.0,10.0,6.0,10.0,4.0,0.15384615384615385,0.6153846153846154,,0.25,0.25,0.16666666666666666,0.5,0.5384615384615384,1.0,0.06666666666666667,0.4,0.6,0.25,0.25,0.75,0.3333333333333333,0.25,6.0,2.0,3.0,1.0,1.0,1.0,0.034482758620689655,1.0,,,,,,,,,,,,,,,,,,,,,1610612761,2002,2001-02,True
1541-164-1721-2050-966,1610612761,"Alvin Williams, Chris Childs, Keon Clark, Morris Peterson, Jerome Williams","Williams, Childs, Clark, Peterson, Williams",1541-164-1721-2050-966,TOR,64.0,1,1.0,,,1.0,2.0,,,2.0,,,,1.0,1.0,,2.0,,,1.0,,,,0.25,45.0,10.5,,10.5,,,,,0.5272,,,,1.0,2.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,0.25,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,0.5272,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2002,2001-02,True
