EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,FTOffRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,Arc3FGA,PenaltyArc3FGA,FG3A,SecondChanceFtPoints,PenaltyFG3A,PtsUnassisted2s,NonHeaveArc3FGA,Fg2aBlocked,ShortMidRangeAssists,DefThreePtRebounds,Steals,BadPassSteals,2pt And 1 Free Throw Trips,FG3APct,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,DefThreePtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Frequency,PenaltyArc3Frequency,Avg3ptShotDistance,Arc3FGM,FG3M,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,OffThreePtRebounds,SelfOReb,LostBallSteals,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,OffThreePtReboundPct,OffArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,PenaltyArc3FGM,PenaltyFG3M,PtsUnassisted3s,PenaltyFg3Pct,ShortMidRangePctBlocked,DefLongMidRangeReboundPct,PenaltyArc3Accuracy,LiveBallTurnovers,BadPassTurnovers,LiveBallTurnoverPct,PtsPutbacks,FTDefRebounds,DefFTReboundPct,BlockedLongMidRange,LostBallTurnovers,Corner3FGA,HeaveAttempts,Corner3Frequency,LostBallOutOfBoundsTurnovers,Corner3FGM,Corner3Assists,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3FGA,SecondChanceFG3A,SecondChanceTurnovers,Offensive Fouls,SecondChanceArc3Frequency,DefCorner3ReboundPct,PenaltyCorner3FGA,PenaltyCorner3Frequency,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,OffCorner3ReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Travels,Defensive 3 Seconds Violations,PenaltyCorner3FGM,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Fg3aBlocked,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedCorner3,DefensiveGoaltends,3SecondViolations,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,OffensiveGoaltends,team_id,year,season,team_vs
1043-120-1477-1495-1498,1610612759,"Amal McCaskill, Steven Smith, Bruce Bowen, Tim Duncan, Antonio Daniels","McCaskill, Smith, Bowen, Duncan, Daniels",1043-120-1477-1495-1498,SAS,245.0,1,4.0,-4.0,6.0,7.0,4.0,4.0,1.0,13.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,5.0,4.0,10.0,14.0,1.0,2.0,2.0,2.0,3.0,3.0,7.0,6.0,3.0,3.0,2.0,1.0,6.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,5.0,1.0,1.0,1.0,8.0,7.0,4.0,2.0,1.0,1.0,0.6,0.5,0.6666666666666666,0.6,0.5,0.6666666666666666,0.6428571428571429,0.5,0.7,1.0,0.3333333333333333,0.5,0.3333333333333333,0.5,1.0,1.0,76.40816326530613,21.0,17.0,18.333333333333332,15.571428571428571,0.4,1.0,1.0,1.0,0.2,0.4,0.5,0.5,1.0,0.5,1.0,1.0,0.3333333333333333,1.0,0.4,0.4904,0.48205,0.45526666666666665,0.16666666666666666,0.16666666666666666,0.2,0.7,9.26,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2002,2001-02,True
1043-120-1477-1495-2225,1610612759,"Amal McCaskill, Steven Smith, Bruce Bowen, Tim Duncan, Tony Parker","McCaskill, Smith, Bowen, Duncan, Parker",1043-120-1477-1495-2225,SAS,212.0,2,4.0,5.0,7.0,7.0,5.0,5.0,3.0,14.0,1.0,3.0,,2.0,,2.0,3.0,1.0,4.0,3.0,10.0,3.0,9.0,4.0,1.0,4.0,4.0,2.0,8.0,2.0,6.0,2.0,1.0,1.0,,,2.0,5.0,,3.0,4.0,5.0,9.0,,,,,,2.0,,3.0,,2.0,,5.0,6.0,5.0,1.0,0.3333333333333333,0.3333333333333333,0.3,0.25,0.25,0.2727272727272727,0.25,0.2222222222222222,0.375,0.4,0.3,,1.0,0.7142857142857143,1.0,0.625,0.3333333333333333,1.0,95.09433962264151,15.285714285714286,15.0,11.285714285714286,15.0,0.2727272727272727,0.3333333333333333,1.0,,0.2727272727272727,0.36363636363636365,0.25,0.3333333333333333,,0.5,,,0.2222222222222222,,0.36363636363636365,0.4884136363636364,0.5146,0.47201666666666664,0.16666666666666666,0.18181818181818182,0.4444444444444444,0.6666666666666666,9.85,0.7142857142857143,1.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.09090909090909091,0.3,0.6666666666666666,0.25,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.09090909090909091,0.1111111111111111,23.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2002,2001-02,True
1043-120-1477-1495-345,1610612759,"Amal McCaskill, Steven Smith, Bruce Bowen, Tim Duncan, Terry Porter","McCaskill, Smith, Bowen, Duncan, Porter",1043-120-1477-1495-345,SAS,488.0,2,8.0,-9.0,15.0,14.0,4.0,4.0,3.0,29.0,2.0,6.0,,1.0,,2.0,2.0,,6.0,2.0,14.0,,7.0,16.0,,3.0,,,4.0,,,2.0,1.0,2.0,1.0,,5.0,2.0,,4.0,4.0,3.0,7.0,1.0,1.0,1.0,,1.0,3.0,,,,,,7.0,,4.0,,0.5,0.5,0.14285714285714285,,,0.20588235294117646,,,0.20588235294117646,,,,0.8,0.18181818181818182,0.6666666666666666,0.23076923076923078,0.2,0.6666666666666666,85.57377049180329,17.933333333333334,15.642857142857142,17.066666666666666,14.214285714285714,0.35294117647058826,0.3333333333333333,0.4,0.5,0.11764705882352941,0.35294117647058826,,,,0.3333333333333333,,,0.4,,0.5294117647058824,0.47354999999999997,0.53565,0.39791,,,,,9.721428571428572,0.26666666666666666,,3.0,1.0,3.0,,1.0,2.0,3.0,1.0,,,3.0,2.0,,0.17647058823529413,0.07142857142857142,0.16666666666666666,,,,0.5,1.0,,,,,0.17647058823529413,0.2,24.266666666666666,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.5,0.5,0.08333333333333333,0.5,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2002,2001-02,True
1043-120-1477-1498-764,1610612759,"Amal McCaskill, Steven Smith, Bruce Bowen, Antonio Daniels, David Robinson","McCaskill, Smith, Bowen, Daniels, Robinson",1043-120-1477-1498-764,SAS,156.0,2,3.0,6.0,8.0,6.0,8.0,6.0,,14.0,,1.0,,,,1.0,2.0,1.0,2.0,2.0,5.0,4.0,11.0,5.0,,,,2.0,5.0,4.0,11.0,2.0,1.0,1.0,,,2.0,,,4.0,4.0,,4.0,,,,,,,,5.0,1.0,1.0,1.0,11.0,11.0,8.0,,0.5,0.5,0.4,,0.4,0.5833333333333334,,0.5833333333333334,0.625,,0.625,,1.0,,0.8,,,1.0,129.23076923076923,10.75,11.666666666666666,10.75,11.166666666666666,0.16666666666666666,,,,0.3333333333333333,0.3333333333333333,0.5,0.5,,,,,0.16666666666666666,,0.3333333333333333,0.4179083333333333,,0.4179083333333333,0.14285714285714285,0.16666666666666666,,1.0,11.36,1.0,1.0,1.0,1.0,1.0,,1.0,2.0,1.0,2.0,1.0,,,,,0.16666666666666666,0.4,1.0,,,,,1.0,,0.5,1.0,1.0,0.16666666666666666,0.16666666666666666,25.3,1.0,1.0,,1.0,,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,1.0,1.0,1.0,3.0,1.0,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2002,2001-02,True
1043-120-1477-2225-990,1610612759,"Amal McCaskill, Steven Smith, Bruce Bowen, Tony Parker, Malik Rose","McCaskill, Smith, Bowen, Parker, Rose",1043-120-1477-2225-990,SAS,26.0,1,,2.0,1.0,1.0,1.0,1.0,,2.0,1.0,1.0,,,1.0,1.0,,,,1.0,1.0,,2.0,,,,,1.0,1.0,,2.0,2.0,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,110.76923076923076,15.0,11.0,15.0,11.0,1.0,1.0,1.0,1.0,,,,,,,,,1.0,1.0,1.0,0.7153,,0.7153,,,,1.0,1.3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2002,2001-02,True
1043-120-1495-1498-1520,1610612759,"Amal McCaskill, Steven Smith, Tim Duncan, Antonio Daniels, Charles Smith","McCaskill, Smith, Duncan, Daniels, Smith",1043-120-1495-1498-1520,SAS,113.0,1,2.0,1.0,3.0,2.0,,,1.0,5.0,1.0,1.0,1.0,1.0,,,1.0,,,1.0,2.0,2.0,4.0,3.0,1.0,1.0,2.0,,,,,2.0,1.0,1.0,1.0,,2.0,1.0,,,,1.0,1.0,,,1.0,,1.0,2.0,,2.0,,1.0,,2.0,,,,1.0,1.0,0.5,1.0,,0.5,1.0,,0.6666666666666666,1.0,,,,1.0,,1.0,,,63.716814159292035,22.0,23.5,18.333333333333332,18.0,0.5,1.0,1.0,1.0,0.5,,,,,1.0,1.0,1.0,,,0.5,0.4294,0.5282,,0.3333333333333333,0.3333333333333333,0.5,,5.3,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2002,2001-02,True
1043-120-1495-1498-1536,1610612759,"Amal McCaskill, Steven Smith, Tim Duncan, Antonio Daniels, Stephen Jackson","McCaskill, Smith, Duncan, Daniels, Jackson",1043-120-1495-1498-1536,SAS,266.0,1,4.0,3.0,8.0,8.0,1.0,,,16.0,,,,,,,2.0,2.0,5.0,4.0,7.0,,8.0,5.0,,,,1.0,1.0,,2.0,4.0,2.0,2.0,,2.0,4.0,,,5.0,5.0,,5.0,,,1.0,,,,,,,,,8.0,2.0,1.0,,0.5,0.5,0.5714285714285714,,1.0,0.5714285714285714,,1.0,0.5714285714285714,,1.0,,0.625,,0.625,,,0.5,86.61654135338345,17.0,16.25,17.0,14.75,,,,,0.2857142857142857,0.7142857142857143,0.4,0.4,1.0,,,,,,,0.37438571428571427,,0.4033,,,,0.25,13.671428571428573,0.125,2.0,,,,,,4.0,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2002,2001-02,True
1043-120-1495-1498-2225,1610612759,"Amal McCaskill, Steven Smith, Tim Duncan, Antonio Daniels, Tony Parker","McCaskill, Smith, Duncan, Daniels, Parker",1043-120-1495-1498-2225,SAS,121.0,1,2.0,2.0,6.0,5.0,6.0,5.0,1.0,11.0,3.0,4.0,1.0,2.0,3.0,4.0,1.0,,1.0,3.0,6.0,,6.0,4.0,1.0,2.0,2.0,3.0,6.0,,6.0,,,,,,,2.0,,,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,4.0,6.0,6.0,,,,0.5,0.5,0.5,0.42857142857142855,0.5,0.42857142857142855,0.42857142857142855,0.5,0.42857142857142855,,,0.6666666666666666,,0.5,1.0,,130.9090909090909,9.666666666666666,12.6,8.166666666666666,12.6,0.5714285714285714,0.75,0.75,,0.14285714285714285,0.14285714285714285,,,,1.0,0.5,,0.5714285714285714,0.75,0.7142857142857143,0.5323642857142857,0.4903,0.5323642857142857,,,0.3333333333333333,1.0,5.033333333333333,1.0,,1.0,1.0,1.0,,1.0,6.0,1.0,,,,3.0,1.0,,0.14285714285714285,,,,,1.0,,,,,,,0.14285714285714285,0.14285714285714285,24.9,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2002,2001-02,True
1043-120-1495-1498-345,1610612759,"Amal McCaskill, Steven Smith, Tim Duncan, Antonio Daniels, Terry Porter","McCaskill, Smith, Duncan, Daniels, Porter",1043-120-1495-1498-345,SAS,110.0,1,2.0,-4.0,3.0,4.0,,4.0,1.0,7.0,1.0,2.0,1.0,1.0,,,,,,1.0,2.0,,2.0,6.0,1.0,1.0,2.0,,,,,,,,,,,1.0,,1.0,1.0,1.0,2.0,,,2.0,,1.0,1.0,,,,,,,,,,,,0.5,1.0,,0.5,1.0,,0.5,1.0,,,1.0,1.0,1.0,1.0,,,91.63636363636364,19.666666666666668,12.75,19.666666666666668,12.75,1.0,0.5,0.5,,,,,,,1.0,1.0,,,,1.0,0.6562,0.5875,,,,1.0,,0.45,,,,,,,,2.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2002,2001-02,True
1043-120-1495-1520-2225,1610612759,"Amal McCaskill, Steven Smith, Tim Duncan, Charles Smith, Tony Parker","McCaskill, Smith, Duncan, Smith, Parker",1043-120-1495-1520-2225,SAS,72.0,1,1.0,,2.0,2.0,2.0,2.0,1.0,4.0,,1.0,,,,1.0,,,1.0,,2.0,,,,,,,,2.0,,,,,,,,,1.0,,1.0,2.0,1.0,3.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,0.5,0.5,0.6666666666666666,0.5,,,80.0,11.5,24.5,11.5,14.0,0.5,,,,,0.5,,,,,,,0.5,,0.5,0.563,,0.563,,,,,10.05,1.0,,,,,,,,,,,1.0,,,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2002,2001-02,True
