EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,SecondChanceFG3A,PtsAssisted2s,PtsUnassisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,OffRebounds,Rebounds,ShootingFouls,Fouls,Blocked2s,BlockedAtRim,Blocks,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG3APct,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,SecondChanceCorner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,SecondChanceAtRimFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,FG3M,FtPoints,SecondChanceFG2A,SecondChanceFG3M,SecondChancePoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,SelfOReb,LiveBallTurnovers,BadPassTurnovers,Turnovers,FTA,NonShootingFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,SecondChanceEfgPct,SecondChanceTsPct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,NonHeaveArc3Accuracy,SecondChancePointsPct,PenaltyOffPoss,PenaltyFG2A,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,PenaltyTurnovers,TwoPtShootingFoulsDrawn,PenaltyOffPossExcludingTakeFouls,DefAtRimReboundPct,DefCorner3ReboundPct,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyOffPossPct,LongMidRangeAssists,Defensive 3 Seconds Violations,DefShortMidRangeReboundPct,LongMidRangePctAssisted,FTDefRebounds,Offensive Fouls,3SecondViolations,NonShootingPenaltyNonTakeFouls,DefFTReboundPct,ShortMidRangeFGM,SecondChanceFG2M,SecondChanceFtPoints,Fg2aBlocked,Fg3aBlocked,OffThreePtRebounds,Steals,BadPassSteals,SecondChanceTurnovers,Loose Ball Fouls,2pt And 1 Free Throw Trips,SecondChanceFg2Pct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,Corner3PctBlocked,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangeAssists,BlockedShortMidRange,RecoveredBlocks,BlocksRecoveredPct,ShortMidRangePctAssisted,PenaltyAtRimFGA,PenaltyFtPoints,PenaltyPoints,FTOffRebounds,BadPassOutOfBoundsTurnovers,PenaltyPointsExcludingTakeFouls,PenaltyTsPct,OffFTReboundPct,PenaltyAtRimFrequency,PenaltyPointsPct,Corner3FGM,Corner3Assists,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Travels,SecondChanceAtRimFGM,PenaltyAtRimFGM,PenaltyCorner3FGA,PenaltyArc3FGA,PenaltyFG2M,PenaltyFG3A,PtsPutbacks,LostBallSteals,PenaltyFg2Pct,PenaltyEfgPct,SecondChanceAtRimAccuracy,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,DefensiveGoaltends,Technical Free Throw Trips,PenaltyArc3FGM,PenaltyFG3M,PtsUnassisted3s,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,PenaltyFg3Pct,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,ShortMidRangePctBlocked,PenaltyCorner3FGM,SecondChanceAtRimPctAssisted,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedLongMidRange,LongMidRangePctBlocked,HeaveAttempts,Blocked3s,BlockedCorner3,BlockedArc3,Clear Path Fouls,OffensiveGoaltends,team_id,year,season,team_vs
1114-121-146-1607-1727,1610612753,"Jaren Jackson, Patrick Ewing, Jud Buechler, Troy Hudson, Pat Garrity","Jackson, Ewing, Buechler, Hudson, Garrity",1114-121-146-1607-1727,ORL,157.0,1,3.0,-5.0,4.0,5.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,1.0,4.0,9.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,0.5,0.5,0.5,0.4,0.4,0.2,0.5,0.3333333333333333,1.0,82.54777070063695,21.75,14.0,18.5,14.0,0.2,1.0,1.0,1.0,0.2,0.4,0.5,0.5,0.2,1.0,0.4,0.5028400000000001,0.6093,10.175,23.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2002,2001-02,False
1114-121-146-1607-690,1610612753,"Jaren Jackson, Patrick Ewing, Jud Buechler, Troy Hudson, Don Reid","Jackson, Ewing, Buechler, Hudson, Reid",1114-121-146-1607-690,ORL,176.0,1,3.0,2.0,5.0,4.0,,1.0,9.0,,1.0,,2.0,3.0,,,2.0,4.0,1.0,8.0,6.0,1.0,,4.0,,1.0,,3.0,2.0,2.0,4.0,,2.0,,,,5.0,,,0.5,0.7,0.6666666666666666,0.2,1.0,1.0,1.0,73.63636363636364,20.0,19.0,18.8,19.0,0.2,,,,,0.6,0.6666666666666666,0.6666666666666666,,,0.4,0.43468,0.51665,12.95,25.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.2,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2002,2001-02,False
1114-121-146-353-42,1610612753,"Jaren Jackson, Patrick Ewing, Jud Buechler, Darrell Armstrong, Monty Williams","Jackson, Ewing, Buechler, Armstrong, Williams",1114-121-146-353-42,ORL,3.0,1,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,480.0,,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2002,2001-02,False
1114-121-1503-1607-1727,1610612753,"Jaren Jackson, Patrick Ewing, Tracy McGrady, Troy Hudson, Pat Garrity","Jackson, Ewing, McGrady, Hudson, Garrity",1114-121-1503-1607-1727,ORL,174.0,2,3.0,-2.0,6.0,7.0,3.0,,13.0,,,,,1.0,,,,1.0,1.0,3.0,5.0,,,,,1.0,,3.0,,,4.0,,2.0,,,,3.0,,,,0.75,0.5,0.5,,,,107.58620689655173,13.333333333333334,13.428571428571429,13.333333333333334,11.857142857142858,,,,,,0.5,,,,,0.5,0.443475,,14.2,24.5,,1.0,1.0,,,1.0,,,,,3.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,,2.0,1.0,4.0,2.0,,1.0,1.0,,1.0,,,0.5,1.0,1.0,1.0,,1.0,,,0.5,1.0,1.0,1.0,,,,,1.0,,3.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,0.3057,0.3333333333333333,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2002,2001-02,False
1114-121-1503-1607-42,1610612753,"Jaren Jackson, Patrick Ewing, Tracy McGrady, Troy Hudson, Monty Williams","Jackson, Ewing, McGrady, Hudson, Williams",1114-121-1503-1607-42,ORL,170.0,1,3.0,,7.0,6.0,,,13.0,2.0,2.0,,2.0,2.0,,,4.0,4.0,,8.0,8.0,,8.0,,4.0,4.0,2.0,8.0,,,1.0,1.0,2.0,,,,8.0,1.0,1.0,1.0,1.0,1.0,,,,,110.11764705882352,9.428571428571429,17.333333333333332,9.428571428571429,17.333333333333332,0.5,1.0,1.0,1.0,,0.5,1.0,1.0,,,0.5,0.523825,,7.4,,,,,,,,,,,,,,,,,,1.0,1.0,,3.0,3.0,3.0,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2002,2001-02,False
1114-121-1503-1607-690,1610612753,"Jaren Jackson, Patrick Ewing, Tracy McGrady, Troy Hudson, Don Reid","Jackson, Ewing, McGrady, Hudson, Reid",1114-121-1503-1607-690,ORL,81.0,1,1.0,-3.0,3.0,3.0,2.0,,6.0,,,,,1.0,,,,1.0,,,3.0,,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,106.66666666666666,14.333333333333334,12.666666666666666,14.333333333333334,12.666666666666666,,,,,,1.0,,,,,,0.4019,,14.6,,,,,,,,,,,,,,,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,2.0,,,2.0,,3.0,,,0.4019,,,1.0,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2002,2001-02,False
1114-121-1503-1727-353,1610612753,"Jaren Jackson, Patrick Ewing, Tracy McGrady, Pat Garrity, Darrell Armstrong","Jackson, Ewing, McGrady, Garrity, Armstrong",1114-121-1503-1727-353,ORL,611.0,3,10.0,4.0,24.0,23.0,6.0,5.0,47.0,4.0,6.0,4.0,,2.0,2.0,,6.0,12.0,12.0,26.0,22.0,1.0,4.0,8.0,2.0,6.0,2.0,16.0,2.0,5.0,17.0,2.0,5.0,,,,19.0,0.3333333333333333,0.3333333333333333,0.5,0.5,0.52,0.5,0.3333333333333333,0.38461538461538464,0.5,110.76923076923077,11.666666666666666,14.391304347826088,10.791666666666666,14.391304347826088,0.25,0.6666666666666666,0.8,0.5,0.16666666666666666,0.08333333333333333,,,0.08333333333333333,,0.75,0.52948125,0.4128,6.666666666666667,24.933333333333334,1.0,4.0,10.0,1.0,1.0,4.0,2.0,2.0,1.0,7.0,12.0,10.0,4.0,4.0,4.0,2.0,8.0,12.0,1.0,2.0,2.0,4.0,3.0,,1.0,0.3333333333333333,1.0,0.3333333333333333,0.8333333333333334,0.875,0.5,0.7272727272727273,1.0,0.7692307692307693,,0.6,1.0,0.09090909090909091,0.4166666666666667,0.4,0.4,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.4,0.2692307692307692,,,2.0,1.0,,,2.0,,0.5,1.0,,0.08,0.15384615384615385,,,,1.0,,2.0,1.0,,,1.0,2.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,0.5,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.5,0.42857142857142855,0.5,0.3333333333333333,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2002,2001-02,False
1114-121-1607-1727-2034,1610612753,"Jaren Jackson, Patrick Ewing, Troy Hudson, Pat Garrity, Mike Miller","Jackson, Ewing, Hudson, Garrity, Miller",1114-121-1607-1727-2034,ORL,123.0,1,2.0,,4.0,5.0,4.0,,9.0,1.0,1.0,1.0,,1.0,,,2.0,3.0,,6.0,6.0,,2.0,2.0,1.0,1.0,1.0,2.0,,,2.0,,1.0,1.0,1.0,1.0,6.0,0.5,0.5,0.6666666666666666,0.6666666666666666,0.75,,,,,105.3658536585366,15.5,12.2,15.5,11.6,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,,,,,0.3333333333333333,0.4691666666666667,,9.766666666666667,,,,,,,,2.0,,,,,,,,,,1.0,2.0,,,,,2.0,,,,,,,,,0.5,,0.5,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,0.25,0.25,,,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2002,2001-02,False
1114-121-1607-1727-42,1610612753,"Jaren Jackson, Patrick Ewing, Troy Hudson, Pat Garrity, Monty Williams","Jackson, Ewing, Hudson, Garrity, Williams",1114-121-1607-1727-42,ORL,23.0,1,,-2.0,1.0,1.0,,,2.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,125.21739130434781,8.0,15.0,8.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2002,2001-02,False
1114-121-1607-2034-690,1610612753,"Jaren Jackson, Patrick Ewing, Troy Hudson, Mike Miller, Don Reid","Jackson, Ewing, Hudson, Miller, Reid",1114-121-1607-2034-690,ORL,143.0,1,2.0,2.0,5.0,4.0,,,9.0,,1.0,1.0,1.0,3.0,,,2.0,5.0,,4.0,2.0,,4.0,,2.0,2.0,,4.0,,,3.0,1.0,1.0,1.0,,1.0,4.0,1.0,1.0,0.4,0.4,0.4,,,,,90.62937062937063,11.6,21.25,11.6,21.0,0.2,,,,0.2,0.6,0.3333333333333333,0.3333333333333333,,,0.2,0.45518000000000003,,13.64,,,,,,,,,,,,,,,,,1.0,2.0,3.0,,,,,,,,,,,,,,0.6666666666666666,1.0,0.75,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2002,2001-02,False
