EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,PlusMinus,FtPoints,Points,SecondChanceFtPoints,SecondChancePoints,PenaltyFtPoints,PenaltyPoints,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,TsPct,SecondChanceTsPct,PenaltyTsPct,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,OffPoss,DefPoss,PenaltyOffPoss,TotalPoss,OpponentPoints,FTDefRebounds,DefRebounds,Rebounds,ShootingFouls,Fouls,NonShootingFoulsDrawn,FirstChancePoints,PenaltyOffPossExcludingTakeFouls,DefFTReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,PenaltyOffPossPct,Minutes,PenaltyDefPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,PenaltyFG2M,PenaltyFG2A,PtsAssisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,OffRebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,Arc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,ShortMidRangeFGA,Arc3FGM,FG3M,PtsUnassisted3s,NonHeaveArc3FGM,2pt And 1 Free Throw Trips,Blocked2s,BlockedShortMidRange,Blocks,DefensiveGoaltends,Fg3Pct,NonHeaveFg3Pct,DefAtRimReboundPct,ShortMidRangeFrequency,Arc3Accuracy,UnblockedArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,PtsUnassisted2s,PtsPutbacks,SecondChanceFg2Pct,SecondChanceEfgPct,OffAtRimReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,ShortMidRangeFGM,LongMidRangeFGM,Corner3FGA,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,Fg2aBlocked,ThreePtAssists,Arc3Assists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,DefThreePtRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LostBallOutOfBoundsTurnovers,LostBallTurnovers,PenaltyTurnovers,Offensive Fouls,BlockedAtRim,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,Assisted3sPct,PenaltyFg3Pct,FG2APctBlocked,AtRimPctBlocked,DefThreePtReboundPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3PctAssisted,SecondChanceAtRimPctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,Corner3Assists,Travels,Loose Ball Fouls,BlockedLongMidRange,Defensive 3 Seconds Violations,SecondChanceFg3Pct,ShortMidRangePctBlocked,LongMidRangePctBlocked,DefCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Technical Free Throw Trips,PenaltyCorner3FGA,HeaveAttempts,PenaltyCorner3Frequency,3SecondViolations,Blocked3s,BlockedCorner3,Clear Path Fouls,team_id,year,season,team_vs
1541-1565-164-165-966,1610612761,"Alvin Williams, Michael Stewart, Chris Childs, Hakeem Olajuwon, Jerome Williams","Williams, Stewart, Childs, Olajuwon, Williams",1541-1565-164-165-966,TOR,7.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2002,2001-02,False
1541-1565-1721-2050-213,1610612761,"Alvin Williams, Michael Stewart, Keon Clark, Morris Peterson, Antonio Davis","Williams, Stewart, Clark, Peterson, Davis",1541-1565-1721-2050-213,TOR,20.0,1,,2.0,2.0,,,2.0,2.0,2.0,,2.0,1.0,,1.0,,,,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,144.0,11.0,9.0,11.0,9.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2002,2001-02,False
1541-164-165-1721-2050,1610612761,"Alvin Williams, Chris Childs, Hakeem Olajuwon, Keon Clark, Morris Peterson","Williams, Childs, Olajuwon, Clark, Peterson",1541-164-165-1721-2050,TOR,203.0,1,-4.0,,2.0,,,,2.0,,,2.0,0.2,,1.0,,,,1.0,6.0,5.0,1.0,11.0,6.0,,1.0,2.0,1.0,2.0,,2.0,1.0,,78.0295566502463,21.0,15.4,19.166666666666668,15.4,0.16666666666666666,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,0.25,1.0,0.2,1.0,0.2,0.3333333333333333,1.0,0.5,1.0,0.3333333333333333,0.5,1.0,0.2,1.0,1.0,1.0,0.6,0.2,1.0,1.0,0.4,0.43064,0.5532,14.25,25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2002,2001-02,False
1541-164-165-1721-213,1610612761,"Alvin Williams, Chris Childs, Hakeem Olajuwon, Keon Clark, Antonio Davis","Williams, Childs, Olajuwon, Clark, Davis",1541-164-165-1721-213,TOR,186.0,1,-1.0,1.0,8.0,,,,,1.0,1.0,,0.8,,,0.2,0.25,,,5.0,6.0,,11.0,9.0,,1.0,1.0,1.0,1.0,,8.0,,,85.16129032258064,15.6,18.0,15.6,15.166666666666666,,3.0,6.0,,2.0,2.0,,,,1.0,2.0,4.0,1.0,,,4.0,1.0,2.0,2.0,2.0,4.0,,1.0,,,,,,,,1.0,1.0,0.5,,0.7,,0.2,,0.25,,0.25,,,,0.4,1.0,1.0,1.0,,0.2,,,0.6,0.51167,,3.625,25.5,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2002,2001-02,False
1541-164-165-1721-966,1610612761,"Alvin Williams, Chris Childs, Hakeem Olajuwon, Keon Clark, Jerome Williams","Williams, Childs, Olajuwon, Clark, Williams",1541-164-165-1721-966,TOR,17.0,1,-2.0,,,,,,,,,,,,,,,,,,1.0,,1.0,2.0,,,,,,,,,,84.70588235294117,,17.0,,17.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2002,2001-02,False
1541-164-165-2050-966,1610612761,"Alvin Williams, Chris Childs, Hakeem Olajuwon, Morris Peterson, Jerome Williams","Williams, Childs, Olajuwon, Peterson, Williams",1541-164-165-2050-966,TOR,44.0,1,2.0,,2.0,,2.0,,2.0,,,2.0,0.5,1.0,0.5,,,1.0,1.0,1.0,1.0,1.0,2.0,,,,1.0,,,,,1.0,,65.45454545454545,21.0,23.0,20.0,23.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,,,1.0,2.0,,1.0,2.0,,,,,,,1.0,,1.0,,,,,,,,,0.5,0.5,0.5,0.5,,,,1.0,,1.0,,,1.0,0.5,0.5,,,,1.0,0.5,1.0,0.4889,0.4889,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2002,2001-02,False
1541-164-165-213-966,1610612761,"Alvin Williams, Chris Childs, Hakeem Olajuwon, Antonio Davis, Jerome Williams","Williams, Childs, Olajuwon, Davis, Williams",1541-164-165-213-966,TOR,1858.0,3,-3.0,6.0,47.0,4.0,8.0,3.0,14.0,10.0,5.0,14.0,0.47,0.5,0.3684210526315789,0.1,0.1111111111111111,0.1702127659574468,0.2978723404255319,53.0,52.0,16.0,105.0,50.0,1.0,15.0,26.0,1.0,10.0,,39.0,16.0,1.0,81.37782561894511,18.528301886792452,16.846153846153847,17.41509433962264,16.134615384615383,0.3018867924528302,31.0,21.0,8.0,6.0,12.0,2.0,7.0,19.0,4.0,19.0,40.0,5.0,4.0,15.0,30.0,4.0,15.0,16.0,5.0,33.0,9.0,11.0,11.0,5.0,3.0,2.0,9.0,14.0,2.0,0.7894736842105263,0.7894736842105263,0.475,0.26666666666666666,0.45555555555555555,0.3235294117647059,0.1111111111111111,0.35714285714285715,0.8461538461538461,0.42857142857142855,0.7777777777777778,0.44,0.4,0.75,0.26666666666666666,0.5,0.6,0.8333333333333334,0.4222222222222222,0.08888888888888889,0.4117647058823529,0.2857142857142857,0.37777777777777777,0.46447000000000005,0.5222411764705882,11.0175,25.98,9.0,1.0,1.0,,1.0,,3.0,1.0,3.0,,0.2,0.2,0.8333333333333334,0.2,0.25,0.25,0.25,1.0,3.0,2.0,5.0,8.0,,0.4,0.4,0.6666666666666666,0.6,0.3333333333333333,0.5219199999999999,4.0,9.0,1.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,3.0,7.0,2.0,3.0,2.0,9.0,6.0,3.0,3.0,3.0,3.0,1.0,2.0,3.0,1.0,1.0,0.5,0.05,0.16666666666666666,0.6,0.5,0.2,0.6666666666666666,1.0,0.75,0.08695652173913043,1.0,0.4444444444444444,0.4444444444444444,0.75,0.47368421052631576,0.47368421052631576,0.7777777777777778,0.022222222222222223,1.0,1.0,0.11764705882352941,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2002,2001-02,False
1541-164-1721-1983-2050,1610612761,"Alvin Williams, Chris Childs, Keon Clark, Jermaine Jackson, Morris Peterson","Williams, Childs, Clark, Jackson, Peterson",1541-164-1721-1983-2050,TOR,9.0,1,-2.0,,,,,,,,,,,,,,,,,,1.0,,1.0,2.0,,,,,,,,,,160.0,,8.0,,8.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2002,2001-02,False
1541-164-1721-2050-213,1610612761,"Alvin Williams, Chris Childs, Keon Clark, Morris Peterson, Antonio Davis","Williams, Childs, Clark, Peterson, Davis",1541-164-1721-2050-213,TOR,3927.0,4,26.0,26.0,129.0,3.0,19.0,8.0,18.0,30.0,14.0,18.0,0.542016806722689,0.5277777777777778,0.6923076923076923,0.11965811965811966,0.13725490196078433,0.14728682170542637,0.13953488372093023,120.0,116.0,15.0,236.0,103.0,6.0,58.0,79.0,18.0,33.0,2.0,110.0,15.0,1.0,86.53934300993124,16.066666666666666,17.232758620689655,14.791666666666666,16.232758620689655,0.125,65.0,17.0,18.0,16.0,29.0,1.0,1.0,35.0,13.0,41.0,90.0,15.0,2.0,5.0,46.0,13.0,23.0,28.0,7.0,61.0,19.0,40.0,21.0,9.0,6.0,4.0,13.0,22.0,4.0,0.5609756097560976,0.6052631578947368,0.45555555555555555,0.4,0.49047619047619045,0.5555555555555556,0.14285714285714285,0.4090909090909091,0.7547169811320755,0.3877551020408163,0.7536231884057971,0.3684210526315789,0.30434782608695654,0.6842105263157895,0.2761904761904762,0.5517241379310345,0.6956521739130435,0.4375,0.3333333333333333,0.12380952380952381,0.1111111111111111,1.0,0.41904761904761906,0.4679471428571429,0.5029611111111111,9.838888888888889,25.233333333333334,26.0,6.0,7.0,6.0,6.0,2.0,9.0,4.0,9.0,3.0,0.4666666666666667,0.4666666666666667,0.75,0.24761904761904763,0.46153846153846156,0.46153846153846156,0.46153846153846156,4.0,7.0,5.0,14.0,36.0,6.0,0.35714285714285715,0.5,0.46153846153846156,0.4375,0.5714285714285714,0.49046333333333336,13.0,12.0,2.0,2.0,4.0,2.0,4.0,15.0,10.0,5.0,4.0,7.0,9.0,2.0,12.0,,8.0,4.0,4.0,2.0,5.0,3.0,2.0,4.0,7.0,2.0,0.7142857142857143,0.5,0.1111111111111111,0.20689655172413793,0.75,0.25,0.46153846153846156,0.2857142857142857,0.8333333333333334,0.8333333333333334,,0.7777777777777778,0.5,0.52,0.5384615384615384,0.34285714285714286,0.375,0.75,0.01904761904761905,0.6666666666666666,,0.4444444444444444,0.5,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.038461538461538464,0.08571428571428572,0.5,0.5,0.5,1.0,0.0625,1.0,1.0,0.0625,1.0,1.0,,,,,,,,,1610612761,2002,2001-02,False
1541-164-1721-2050-966,1610612761,"Alvin Williams, Chris Childs, Keon Clark, Morris Peterson, Jerome Williams","Williams, Childs, Clark, Peterson, Williams",1541-164-1721-2050-966,TOR,64.0,1,-1.0,,,,,,,,,,,,,,,,,,2.0,,2.0,1.0,,1.0,2.0,,1.0,,,,,45.0,,10.5,,10.5,,1.0,2.0,,,,,,1.0,,,1.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,,,,,0.3167,,22.5,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2002,2001-02,False
