EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,DefTwoPtRebounds,DefRebounds,Rebounds,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyOffPossExcludingTakeFouls,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,PenaltyOffPossPct,Minutes,PlusMinus,SecondChanceOffPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,FG2M,FG2A,Points,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsUnassisted2s,DefThreePtRebounds,FirstChancePoints,PenaltyPointsExcludingTakeFouls,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,DefThreePtReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,FG3M,FG3A,FtPoints,OpponentPoints,SecondChanceFG3A,PenaltyFtPoints,PtsAssisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,OffRebounds,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefCorner3ReboundPct,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg3ptShotDistance,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PtsPutbacks,LongMidRangeAssists,BlockedAtRim,NonShootingPenaltyNonTakeFouls,PenaltyFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffAtRimReboundPct,DefAtRimReboundPct,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,SecondChancePointsPct,FTDefRebounds,LiveBallTurnovers,BadPassTurnovers,LiveBallTurnoverPct,DefFTReboundPct,SecondChanceFtPoints,OffThreePtRebounds,LostBallTurnovers,Loose Ball Fouls Drawn,Technical Free Throw Trips,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,SelfOReb,SelfORebPct,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,LostBallSteals,StepOutOfBoundsTurnovers,SecondChanceFg3Pct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,LostBallOutOfBoundsTurnovers,PenaltyCorner3FGA,Charge Fouls,PenaltyCorner3Frequency,Loose Ball Fouls,SecondChanceCorner3FGM,PenaltyCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,DefensiveGoaltends,HeaveAttempts,FTOffRebounds,SecondChanceTurnovers,BlockedLongMidRange,OffFTReboundPct,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,OffLongMidRangeReboundPct,BlockedCorner3,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Defensive 3 Seconds Violations,Corner3PctBlocked,LongMidRangePctBlocked,3SecondViolations,3pt And 1 Free Throw Trips,OffensiveGoaltends,team_id,year,season,team_vs
1627884-1628389-1629134-1629216-201609,1610612748,"Derrick Jones Jr., Bam Adebayo, Kendrick Nunn, Gabe Vincent, Goran Dragic","Jones Jr., Adebayo, Nunn, Vincent, Dragic",1627884-1628389-1629134-1629216-201609,MIA,84.0,1,4.0,3.0,2.0,,7.0,,1.0,1.0,,,,,2.0,,1.0,,120.00000000000001,,10.5,14.0,10.5,14.0,0.5,1.0,2.0,,,,,,,,4.0,,,3.0,,1.0,4.0,3.0,,,,,0.5,0.75,1.0,,1.0,,,,,,1.0,0.5505,,0.75,,,,,,,,,,1.0,,1.0,4.0,2.0,,3.0,,,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,3.0,,,6.0,,2.0,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,0.6666666666666666,1.0,25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2020,2019-20,False
1627884-1628389-1629134-1629639-201609,1610612748,"Derrick Jones Jr., Bam Adebayo, Kendrick Nunn, Tyler Herro, Goran Dragic","Jones Jr., Adebayo, Nunn, Herro, Dragic",1627884-1628389-1629134-1629639-201609,MIA,1402.0,6,43.0,43.0,5.0,7.0,86.0,7.0,19.0,29.0,1.0,,2.0,1.0,5.0,0.6363636363636364,0.76,0.6,88.33095577746077,0.5,16.790697674418606,15.813953488372093,15.55813953488372,15.511627906976743,0.11627906976744186,23.0,12.0,6.0,7.0,12.0,,1.0,10.0,24.0,47.0,,2.0,3.0,12.0,12.0,39.0,3.0,0.4166666666666667,,0.46808510638297873,0.1875,0.47,0.1875,0.8571428571428571,,0.8,0.2553191489361702,0.5833333333333334,0.6363636363636364,0.125,,0.7446808510638298,0.5082755319148936,0.47485625,0.06382978723404255,7.133333333333333,2.0,7.0,1.0,5.0,2.0,4.0,2.0,6.0,19.0,8.0,23.0,3.0,35.0,4.0,,8.0,15.0,9.0,19.0,6.0,2.0,4.0,5.0,9.0,4.0,1.0,4.0,,23.0,4.0,10.0,6.0,5.0,1.0,3.0,,5.0,,4.0,10.0,1.0,8.0,,,7.0,,2.0,,1.0,1.0,,0.4,0.4444444444444444,0.625,0.34782608695652173,0.34782608695652173,0.48936170212765956,0.08333333333333333,0.08333333333333333,0.14285714285714285,0.3333333333333333,0.38461538461538464,0.5,1.0,0.5714285714285714,0.14893617021276595,0.2857142857142857,0.3333333333333333,,0.10638297872340426,0.2,0.2,0.0851063829787234,0.5,0.5,0.5,0.40425531914893614,0.3157894736842105,0.3157894736842105,0.6666666666666666,0.25,0.3157894736842105,0.4581125,0.06,0.07692307692307693,25.530434782608697,1.0,2.0,,5.0,1.0,4.0,8.0,1.0,6.0,2.0,,1.0,1.0,0.16666666666666666,0.25,0.5,0.4444444444444444,0.4,0.8,,0.25,0.5,0.625,,0.1702127659574468,,2.0,1.0,0.4,,,6.0,1.0,1.0,,0.42857142857142855,0.5,,,,,,2.0,2.0,1.0,,0.5,0.25,,,,1.0,,0.125,,2.0,1.0,1.0,0.5,1.0,1.0,,,,,,1.0,0.041666666666666664,,,,,,,,,,,,1610612748,2020,2019-20,False
1627884-1628389-1629134-1629639-202710,1610612748,"Derrick Jones Jr., Bam Adebayo, Kendrick Nunn, Tyler Herro, Jimmy Butler","Jones Jr., Adebayo, Nunn, Herro, Butler",1627884-1628389-1629134-1629639-202710,MIA,2583.0,11,80.0,85.0,50.0,26.0,165.0,20.0,40.0,50.0,1.0,1.0,1.0,1.0,49.0,0.8695652173913043,0.8260869565217391,0.8181818181818182,91.98606271777004,1.0,16.4,14.952941176470588,15.6125,14.623529411764705,0.625,43.0,-2.0,6.0,15.0,23.0,11.0,15.0,19.0,39.0,75.0,12.0,20.0,46.0,14.0,18.0,61.0,45.0,0.48717948717948717,0.6,0.4140625,0.43548387096774194,0.4807692307692308,0.5476190476190477,0.782608695652174,0.75,0.7777777777777778,0.359375,0.6521739130434783,0.7894736842105263,0.4838709677419355,0.7333333333333333,0.75,0.5106412698412699,0.5321033333333334,0.6133333333333333,6.2846153846153845,2.0,8.0,2.0,8.0,2.0,6.0,,3.0,19.0,5.0,25.0,22.0,77.0,4.0,19.0,24.0,15.0,,18.0,3.0,5.0,12.0,5.0,17.0,3.0,2.0,9.0,1.0,39.0,7.0,10.0,3.0,1.0,,4.0,,13.0,12.0,8.0,20.0,,24.0,,,31.0,2.0,11.0,5.0,,,4.0,0.631578947368421,0.75,1.0,0.2,0.20833333333333334,0.390625,0.1282051282051282,0.17391304347826086,0.125,0.35,0.23076923076923078,0.16666666666666666,0.8,0.6,0.125,0.25,0.2857142857142857,0.5,0.125,0.25,0.25,0.09375,0.3333333333333333,0.3333333333333333,1.0,0.296875,0.15789473684210525,0.15789473684210525,1.0,,0.16666666666666666,0.5343,0.1506849315068493,0.22916666666666666,26.904,4.0,5.0,,8.0,4.0,5.0,14.0,1.0,11.0,6.0,2.0,,4.0,0.09090909090909091,0.8,0.7777777777777778,0.7777777777777778,0.5,1.0,1.0,0.5555555555555556,0.8,0.25806451612903225,,0.18666666666666668,2.0,9.0,5.0,0.6923076923076923,1.0,,2.0,4.0,2.0,1.0,0.10526315789473684,0.13333333333333333,,0.25,2.0,0.058823529411764705,2.0,4.0,2.0,2.0,1.0,0.5,0.4444444444444444,0.5,1.0,1.0,3.0,1.0,0.0967741935483871,,,1.0,,,0.3333333333333333,1.0,1.0,1.0,,,0.3333333333333333,,,0.3333333333333333,,,,,,,,,,,1610612748,2020,2019-20,False
1627884-1628389-1629134-1629639-203482,1610612748,"Derrick Jones Jr., Bam Adebayo, Kendrick Nunn, Tyler Herro, Kelly Olynyk","Jones Jr., Adebayo, Nunn, Herro, Olynyk",1627884-1628389-1629134-1629639-203482,MIA,2011.0,5,64.0,70.0,5.0,8.0,134.0,12.0,28.0,32.0,3.0,3.0,3.0,,5.0,0.6666666666666666,0.7297297297297297,0.5555555555555556,95.95226255594233,,14.421875,15.542857142857143,14.28125,14.714285714285714,0.078125,34.0,2.0,4.0,15.0,21.0,1.0,3.0,27.0,39.0,79.0,2.0,5.0,6.0,28.0,15.0,75.0,6.0,0.6923076923076923,0.4,0.6272727272727273,0.3333333333333333,0.6583333333333333,0.42857142857142855,0.7894736842105263,0.8333333333333334,0.7692307692307693,0.38181818181818183,0.7142857142857143,0.7142857142857143,0.5,0.3333333333333333,0.6727272727272727,0.5219509090909091,0.46536666666666665,0.0759493670886076,6.043589743589743,9.0,14.0,3.0,4.0,1.0,1.0,,4.0,15.0,5.0,16.0,10.0,77.0,1.0,2.0,26.0,12.0,3.0,15.0,4.0,3.0,13.0,4.0,17.0,4.0,,8.0,4.0,38.0,4.0,4.0,2.0,2.0,,3.0,1.0,8.0,,6.0,14.0,2.0,13.0,1.0,,11.0,,4.0,,,,,0.48148148148148145,0.48148148148148145,0.8,0.3125,0.3125,0.2909090909090909,0.07692307692307693,,0.21428571428571427,0.36363636363636365,0.19047619047619047,0.6,0.8333333333333334,0.5333333333333333,0.2545454545454545,0.6428571428571429,0.8181818181818182,0.4444444444444444,0.07272727272727272,0.75,0.75,0.01818181818181818,1.0,1.0,,0.2727272727272727,0.26666666666666666,0.26666666666666666,1.0,,0.26666666666666666,0.418325,0.08333333333333333,0.09302325581395349,25.825,,1.0,,1.0,,1.0,4.0,,1.0,,1.0,,2.0,,,,0.5,0.2,0.6666666666666666,0.3333333333333333,0.5,,0.16666666666666666,,0.05063291139240506,1.0,5.0,5.0,0.625,1.0,4.0,,,1.0,,,,,,,,,1.0,,,,,0.5,,,,,,,,,,,,,,,,,,,1.0,0.058823529411764705,,,,,,,,,,,,1610612748,2020,2019-20,False
1627884-1628389-1629134-201609-201949,1610612748,"Derrick Jones Jr., Bam Adebayo, Kendrick Nunn, Goran Dragic, James Johnson","Jones Jr., Adebayo, Nunn, Dragic, Johnson",1627884-1628389-1629134-201609-201949,MIA,300.0,3,8.0,10.0,5.0,,18.0,4.0,5.0,8.0,,,,,5.0,1.0,1.0,1.0,86.4,,19.875,14.1,18.625,14.1,0.625,5.0,-2.0,2.0,3.0,6.0,3.0,5.0,3.0,7.0,9.0,3.0,6.0,6.0,4.0,1.0,7.0,6.0,0.42857142857142855,0.5,0.4090909090909091,0.42857142857142855,0.4090909090909091,0.42857142857142855,1.0,,,0.5454545454545454,0.5,0.75,0.7142857142857143,0.6,0.9090909090909091,0.5389272727272728,0.5429071428571428,0.6666666666666666,2.257142857142857,,1.0,,,,1.0,,1.0,3.0,1.0,4.0,,11.0,1.0,,2.0,3.0,,3.0,1.0,2.0,1.0,1.0,2.0,1.0,,1.0,,5.0,2.0,3.0,,,,,,1.0,1.0,,,,1.0,,,1.0,1.0,1.0,,,,,0.3333333333333333,0.3333333333333333,1.0,0.25,0.25,0.36363636363636365,0.2857142857142857,0.3333333333333333,,0.5,0.42857142857142855,1.0,1.0,0.3333333333333333,0.09090909090909091,,,,,,,0.09090909090909091,,,,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,,0.3333333333333333,0.510225,0.09090909090909091,0.14285714285714285,24.625,1.0,1.0,,1.0,1.0,1.0,2.0,,1.0,,,,,,1.0,0.5,0.5,0.3333333333333333,,,0.5,1.0,0.14285714285714285,,0.2222222222222222,,1.0,1.0,1.0,,,1.0,,,,0.3333333333333333,,1.0,,,,,1.0,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2020,2019-20,False
1627884-1628389-1629134-201609-202710,1610612748,"Derrick Jones Jr., Bam Adebayo, Kendrick Nunn, Goran Dragic, Jimmy Butler","Jones Jr., Adebayo, Nunn, Dragic, Butler",1627884-1628389-1629134-201609-202710,MIA,2993.0,18,97.0,94.0,37.0,29.0,191.0,13.0,31.0,41.0,2.0,1.0,2.0,1.0,36.0,0.6190476190476191,0.717948717948718,0.625,91.89442031406615,0.5,15.845360824742269,15.48936170212766,15.29896907216495,15.074468085106384,0.38144329896907214,50.0,-9.0,9.0,17.0,29.0,5.0,13.0,28.0,53.0,114.0,9.0,19.0,45.0,24.0,15.0,97.0,44.0,0.5283018867924528,0.47368421052631576,0.5792682926829268,0.532258064516129,0.6075268817204301,0.6081081081081081,0.8333333333333334,0.8,0.8571428571428571,0.35365853658536583,0.5862068965517241,0.6071428571428571,0.41935483870967744,0.38461538461538464,0.7073170731707317,0.522459756097561,0.5392129032258064,0.39473684210526316,5.862264150943396,7.0,17.0,4.0,7.0,7.0,15.0,1.0,6.0,14.0,13.0,29.0,19.0,123.0,3.0,12.0,32.0,33.0,6.0,14.0,6.0,1.0,16.0,11.0,27.0,6.0,5.0,9.0,4.0,65.0,6.0,10.0,8.0,5.0,1.0,7.0,,13.0,3.0,8.0,16.0,1.0,20.0,1.0,,25.0,1.0,7.0,4.0,,,2.0,0.5714285714285714,0.64,0.8461538461538461,0.4482758620689655,0.4482758620689655,0.35365853658536583,0.018867924528301886,0.034482758620689655,,0.24,0.21951219512195122,0.1,0.75,0.5294117647058824,0.2073170731707317,0.4117647058823529,0.4117647058823529,0.5714285714285714,0.08536585365853659,0.5714285714285714,0.5714285714285714,0.18292682926829268,0.4666666666666667,0.4666666666666667,0.7142857142857143,0.17073170731707318,0.42857142857142855,0.42857142857142855,1.0,0.14285714285714285,0.42857142857142855,0.5231583333333333,0.0898876404494382,0.11864406779661017,24.482758620689655,3.0,3.0,2.0,4.0,4.0,4.0,17.0,5.0,12.0,6.0,3.0,1.0,,0.4166666666666667,1.0,1.0,1.0625,0.3333333333333333,0.5,0.75,0.42857142857142855,1.0,0.12903225806451613,0.5,0.14912280701754385,3.0,6.0,4.0,0.46153846153846156,1.0,3.0,3.0,2.0,1.0,1.0,0.1875,0.125,0.25,,1.0,0.025,1.0,2.0,2.0,3.0,,0.6666666666666666,0.2857142857142857,0.5,1.0,1.0,8.0,3.0,0.25806451612903225,1.0,1.0,3.0,1.0,1.0,0.375,,,1.0,2.0,,0.3333333333333333,1.0,0.03333333333333333,0.3333333333333333,,,,,,,,,,,1610612748,2020,2019-20,False
1627884-1628389-1629134-201609-203086,1610612748,"Derrick Jones Jr., Bam Adebayo, Kendrick Nunn, Goran Dragic, Meyers Leonard","Jones Jr., Adebayo, Nunn, Dragic, Leonard",1627884-1628389-1629134-201609-203086,MIA,74.0,2,2.0,1.0,,,3.0,,1.0,1.0,,,,,,,0.5,,58.37837837837838,,20.0,34.0,20.0,31.0,,1.0,3.0,,,,,,,,3.0,,,,,1.0,3.0,,,,1.5,,1.5,,0.5,,0.5,,,,,,1.0,0.5364,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,3.0,,1.0,1.0,,,1.0,1.0,1.0,,,,3.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,1.0,,,,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2020,2019-20,False
1627884-1628389-1629134-201609-203109,1610612748,"Derrick Jones Jr., Bam Adebayo, Kendrick Nunn, Goran Dragic, Jae Crowder","Jones Jr., Adebayo, Nunn, Dragic, Crowder",1627884-1628389-1629134-201609-203109,MIA,670.0,4,24.0,26.0,14.0,16.0,50.0,7.0,10.0,10.0,1.0,,1.0,1.0,14.0,0.875,0.9090909090909091,1.0,107.46268656716418,1.0,13.875,12.961538461538462,13.875,12.923076923076923,0.5833333333333334,11.0,-2.0,,3.0,6.0,3.0,5.0,7.0,14.0,27.0,4.0,7.0,18.0,4.0,3.0,27.0,18.0,0.5,0.5714285714285714,0.5476190476190477,0.6363636363636364,0.5625,0.6923076923076923,1.0,1.0,1.0,0.2857142857142857,0.5,0.6,0.45454545454545453,0.6,0.6190476190476191,0.5175928571428572,0.5521,0.6666666666666666,8.764285714285714,1.0,3.0,3.0,5.0,2.0,3.0,,1.0,4.0,3.0,7.0,4.0,29.0,,4.0,10.0,9.0,,4.0,1.0,1.0,5.0,3.0,8.0,1.0,2.0,3.0,1.0,19.0,,,2.0,2.0,,,,2.0,1.0,2.0,3.0,,7.0,,1.0,7.0,1.0,2.0,2.0,,,1.0,0.7142857142857143,0.7142857142857143,1.0,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.07142857142857142,0.16666666666666666,,,,,1.0,1.0,0.14285714285714285,0.3333333333333333,0.3333333333333333,1.0,0.23809523809523808,0.6,0.6,0.14285714285714285,0.6666666666666666,0.6666666666666666,1.0,0.19047619047619047,0.25,0.3333333333333333,1.0,,0.25,,0.09090909090909091,0.13333333333333333,26.17142857142857,,,1.0,2.0,,,,2.0,4.0,,1.0,1.0,1.0,0.5,,,,,0.75,0.3333333333333333,,,0.18181818181818182,0.5,,,2.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,2.0,,0.18181818181818182,,,1.0,,,0.5,1.0,,,,,,,,,,1.0,0.14285714285714285,0.25,,,,,,,1610612748,2020,2019-20,False
1627884-1628389-1629134-201609-203482,1610612748,"Derrick Jones Jr., Bam Adebayo, Kendrick Nunn, Goran Dragic, Kelly Olynyk","Jones Jr., Adebayo, Nunn, Dragic, Olynyk",1627884-1628389-1629134-201609-203482,MIA,842.0,5,29.0,30.0,11.0,3.0,59.0,5.0,11.0,12.0,1.0,,1.0,,11.0,0.7142857142857143,0.7692307692307693,0.5,100.90261282660333,,12.344827586206897,16.133333333333333,12.068965517241379,15.666666666666666,0.3793103448275862,14.0,-3.0,2.0,3.0,3.0,2.0,2.0,6.0,7.0,31.0,3.0,3.0,14.0,2.0,5.0,31.0,14.0,0.8571428571428571,1.0,0.6428571428571429,0.75,0.6739130434782609,0.7777777777777778,0.8333333333333334,1.0,0.8,0.14285714285714285,1.0,1.0,0.25,1.0,0.8095238095238095,0.5454333333333333,0.5272625,0.45161290322580644,9.285714285714286,1.0,2.0,2.0,2.0,3.0,8.0,1.0,2.0,6.0,5.0,14.0,4.0,34.0,2.0,2.0,10.0,15.0,,6.0,2.0,,5.0,5.0,10.0,2.0,3.0,3.0,,25.0,,1.0,4.0,3.0,,3.0,1.0,7.0,3.0,3.0,4.0,,3.0,,,4.0,,1.0,1.0,,,1.0,0.8333333333333334,0.8333333333333334,1.0,0.35714285714285715,0.35714285714285715,0.6666666666666666,,,,,0.1,,1.0,1.0,0.09523809523809523,0.5,0.5,,0.09523809523809523,1.0,1.0,0.38095238095238093,0.375,0.375,1.0,0.2857142857142857,0.3333333333333333,0.3333333333333333,1.0,0.5,0.3333333333333333,0.5838,0.045454545454545456,0.125,24.292857142857144,,,,3.0,,,,2.0,5.0,,2.0,1.0,,0.4,,,,,0.6666666666666666,1.0,,,0.375,,,1.0,4.0,3.0,0.5714285714285714,1.0,,1.0,1.0,,,0.1111111111111111,0.25,,,,,,1.0,,1.0,,,0.5,,,1.0,2.0,1.0,0.25,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,1610612748,2020,2019-20,False
1627884-1628389-1629134-201609-203524,1610612748,"Derrick Jones Jr., Bam Adebayo, Kendrick Nunn, Goran Dragic, Solomon Hill","Jones Jr., Adebayo, Nunn, Dragic, Hill",1627884-1628389-1629134-201609-203524,MIA,109.0,1,3.0,3.0,,,6.0,1.0,1.0,2.0,,,,,,1.0,1.0,1.0,79.26605504587155,,22.666666666666668,13.666666666666666,20.333333333333332,13.666666666666666,,2.0,-3.0,,,,,,1.0,1.0,2.0,,,,,,2.0,,1.0,,0.25,,0.25,,,,,,,,,,0.75,0.5322125,,,11.1,1.0,1.0,,,,1.0,,,2.0,,3.0,,5.0,,,2.0,,,2.0,,,1.0,,1.0,,,,1.0,2.0,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,1.0,,,,0.75,,,,,0.3333333333333333,,,,0.25,1.0,1.0,1.0,,,,0.25,,,,0.5,,,,,,,,,25.066666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,0.3333333333333333,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2020,2019-20,False
1627884-1628389-1629134-202710-203086,1610612748,"Derrick Jones Jr., Bam Adebayo, Kendrick Nunn, Jimmy Butler, Meyers Leonard","Jones Jr., Adebayo, Nunn, Butler, Leonard",1627884-1628389-1629134-202710-203086,MIA,74.0,2,4.0,5.0,4.0,5.0,9.0,,,,,,,,4.0,,,,175.13513513513513,,8.75,7.8,8.75,7.8,1.0,1.0,-4.0,,2.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,5.0,,,5.0,5.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.8333333333333334,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.6293,0.6293,1.0,1.95,,,,,,,,,,,,1.0,9.0,,1.0,4.0,,,,,,2.0,,2.0,,,2.0,,4.0,,,1.0,,,,,,,1.0,1.0,,1.0,,,2.0,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2020,2019-20,False
1627884-1628389-1629134-202710-203109,1610612748,"Derrick Jones Jr., Bam Adebayo, Kendrick Nunn, Jimmy Butler, Jae Crowder","Jones Jr., Adebayo, Nunn, Butler, Crowder",1627884-1628389-1629134-202710-203109,MIA,515.0,5,18.0,19.0,14.0,16.0,37.0,2.0,6.0,7.0,1.0,,1.0,1.0,14.0,0.5,0.7142857142857143,0.3333333333333333,103.45631067961165,1.0,14.055555555555555,13.789473684210526,13.833333333333334,13.68421052631579,0.7777777777777778,9.0,-7.0,1.0,5.0,7.0,4.0,6.0,6.0,12.0,20.0,5.0,10.0,18.0,2.0,3.0,18.0,18.0,0.5,0.5,0.42857142857142855,0.45454545454545453,0.5555555555555556,0.6,1.0,,1.0,0.5,0.7142857142857143,0.8333333333333334,0.5454545454545454,0.6666666666666666,0.6428571428571429,0.5373714285714286,0.565509090909091,0.9,6.9750000000000005,1.0,2.0,,3.0,,,,,2.0,,2.0,8.0,27.0,,8.0,10.0,,,2.0,,1.0,5.0,,5.0,,,5.0,,10.0,1.0,1.0,2.0,1.0,,,,,,3.0,7.0,,7.0,,,9.0,1.0,4.0,1.0,,,1.0,0.8333333333333334,0.8333333333333334,,,,0.14285714285714285,0.08333333333333333,0.14285714285714285,,0.16666666666666666,0.125,,,1.0,0.14285714285714285,0.5,0.5,,0.21428571428571427,,,,,,,0.14285714285714285,,,,,,0.714,0.23529411764705882,0.26666666666666666,24.5,1.0,1.0,,1.0,1.0,1.0,2.0,,1.0,,,1.0,1.0,,1.0,1.0,1.0,0.5,1.0,,1.0,1.0,0.09090909090909091,,0.1,1.0,,,,1.0,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2020,2019-20,False
1627884-1628389-1629134-202710-203482,1610612748,"Derrick Jones Jr., Bam Adebayo, Kendrick Nunn, Jimmy Butler, Kelly Olynyk","Jones Jr., Adebayo, Nunn, Butler, Olynyk",1627884-1628389-1629134-202710-203482,MIA,53.0,1,2.0,3.0,2.0,,5.0,,1.0,1.0,,,,,2.0,,1.0,,135.8490566037736,,8.0,12.333333333333334,8.0,12.333333333333334,1.0,1.0,-2.0,,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,,1.0,1.0,0.5,0.5,1.0,0.5,1.0,0.578,0.578,1.0,2.2,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2020,2019-20,False
