EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,PlusMinus,DefPoss,PenaltyDefPoss,TotalPoss,OpponentPoints,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,LiveBallTurnoverPct,Pace,SecondsPerPossDef,SecondsExcludingORebsPerPossDef,Minutes,OffPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGA,Arc3FGA,FG2M,FG2A,FG3A,Points,PtsAssisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,FoulsDrawn,Charge Fouls Drawn,FTA,Technical Free Throw Trips,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG3APct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,SecondsPerPossOff,SecondsExcludingORebsPerPossOff,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,Corner3FGM,Arc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,DefThreePtRebounds,FTDefRebounds,Steals,BadPassSteals,LostBallOutOfBoundsTurnovers,LostBallTurnovers,ShootingFouls,Fouls,Charge Fouls,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG2APctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,DefThreePtReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,SecondChanceOffPoss,SecondChanceAtRimFGA,LongMidRangeFGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,HeaveAttempts,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,SelfOReb,LostBallSteals,Travels,SecondChanceTurnovers,Loose Ball Fouls,Offensive Fouls,TwoPtShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,SecondChanceEfgPct,SecondChanceTsPct,AtRimPctBlocked,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,SelfORebPct,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceAtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceFG2M,PtsPutbacks,Offensive Fouls Drawn,SecondChanceFg2Pct,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,LongMidRangeFGM,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFtPoints,LongMidRangeAssists,Loose Ball Fouls Drawn,BlockedShortMidRange,DefensiveGoaltends,OffArc3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,2pt And 1 Free Throw Trips,Fg3aBlocked,Transition Take Fouls Drawn,ThreePtShootingFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,StepOutOfBoundsTurnovers,Corner3PctBlocked,Transition Take Fouls,BlockedLongMidRange,Blocked3s,BlockedArc3,LongMidRangePctBlocked,BlockedCorner3,HeaveMakes,FTOffRebounds,OffensiveGoaltends,Defensive 3 Seconds Violations,OffFTReboundPct,Clear Path Fouls,team_id,year,season,team_vs
1627936-1629632-1630172-1630245-201942,1610612741,"Alex Caruso, Coby White, Patrick Williams, Ayo Dosunmu, DeMar DeRozan","Caruso, White, Williams, Dosunmu, DeRozan",1627936-1629632-1630172-1630245-201942,CHI,702.0,5,20.0,24.0,11.0,48.0,18.0,1.0,,1.0,1.0,1.0,98.46153846153847,15.166666666666666,14.416666666666666,12.0,24.0,6.0,7.0,4.0,4.0,1.0,12.0,11.0,13.0,13.0,38.0,16.0,12.0,8.0,9.0,5.0,3.0,19.0,9.0,15.0,20.0,,,5.0,,7.0,,2.0,2.0,2.0,2.0,31.0,0.7272727272727273,0.8,0.8461538461538461,0.6538461538461539,0.6551724137931034,0.5,1.0,0.9333333333333333,1.0,1.0,1.0,14.083333333333334,12.958333333333334,0.2692307692307692,0.8571428571428571,0.8571428571428571,0.8333333333333334,0.15384615384615385,1.0,1.0,0.75,0.038461538461538464,0.46153846153846156,0.7692307692307693,0.5569365384615385,6.376923076923077,26.838461538461537,21.0,,4.0,3.0,11.0,4.0,4.0,9.0,11.0,3.0,12.0,4.0,31.0,6.0,3.0,9.0,4.0,,1.0,1.0,,5.0,1.0,1.0,1.0,,1.0,2.0,4.0,,2.0,30.0,20.0,1.0,0.25,0.3076923076923077,0.25,0.3076923076923077,0.8181818181818182,0.5869565217391305,0.5961538461538461,,,1.0,0.8333333333333334,1.0,0.8,1.0,,,,0.3333333333333333,0.3333333333333333,0.25,0.4782608695652174,0.2727272727272727,0.3333333333333333,0.5648304347826086,0.8157894736842105,0.875,5.0,2.0,2.0,,,3.0,,2.0,7.0,,4.0,1.0,5.0,1.0,,,,,,2.0,,,0.6,0.5833333333333334,,0.5,0.4444444444444444,0.45454545454545453,1.0,,,1.0,0.09090909090909091,0.07692307692307693,0.4,,,,0.535,0.07407407407407407,0.14285714285714285,0.18421052631578946,,2.0,0.4,,,2.0,6.0,7.0,3.0,2.0,,1.0,1.0,0.30434782608695654,0.8571428571428571,1.0,,1.0,1.0,,1.0,,,0.375,0.5,0.5,,0.5,0.043478260869565216,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612741,2024,2023-24,True
1627936-1629632-1630172-1630245-202696,1610612741,"Alex Caruso, Coby White, Patrick Williams, Ayo Dosunmu, Nikola Vucevic","Caruso, White, Williams, Dosunmu, Vucevic",1627936-1629632-1630172-1630245-202696,CHI,1748.0,6,24.0,61.0,19.0,119.0,55.0,9.0,6.0,13.0,1.0,0.6923076923076923,98.03203661327231,15.01639344262295,14.852459016393443,29.0,58.0,11.0,14.0,3.0,9.0,11.0,16.0,17.0,28.0,27.0,79.0,22.0,15.0,11.0,25.0,7.0,2.0,64.0,11.0,24.0,33.0,1.0,4.0,9.0,1.0,4.0,1.0,5.0,4.0,5.0,4.0,68.0,0.6470588235294118,0.7333333333333333,0.6071428571428571,0.6909090909090909,0.7053571428571429,0.4909090909090909,0.8461538461538461,0.8518518518518519,0.8,1.0,0.8,14.344827586206897,13.379310344827585,0.2545454545454545,0.7857142857142857,0.9166666666666666,0.6363636363636364,0.16363636363636364,0.3333333333333333,0.42857142857142855,0.6666666666666666,0.2,0.2909090909090909,0.7454545454545455,0.5521703703703703,6.042857142857143,25.73333333333333,5.0,7.0,7.0,,,14.0,3.0,2.0,3.0,1.0,2.0,,7.0,12.0,42.0,,7.0,4.0,14.0,7.0,7.0,12.0,1.0,9.0,7.0,,3.0,3.0,12.0,,,7.0,5.0,,1.0,0.5185185185185185,0.5,0.5384615384615384,0.6666666666666666,0.7,0.7,0.14285714285714285,0.2222222222222222,1.0,0.8571428571428571,0.8333333333333334,0.8181818181818182,1.0,0.6363636363636364,0.6363636363636364,1.0,0.4375,0.4375,1.0,,,0.4666666666666667,0.5494100000000001,0.08860759493670886,0.08620689655172414,9.0,3.0,5.0,,1.0,4.0,1.0,3.0,11.0,1.0,5.0,4.0,9.0,,2.0,,2.0,,2.0,2.0,,0.3333333333333333,0.7857142857142857,0.7857142857142857,0.14285714285714285,0.4,0.4166666666666667,0.4090909090909091,1.0,0.16666666666666666,,0.5,,0.09090909090909091,0.42857142857142855,0.14285714285714285,,,0.5118,0.03571428571428571,0.06896551724137931,0.13924050632911392,1.0,2.0,0.2857142857142857,0.5,1.0,3.0,2.0,2.0,4.0,4.0,1.0,1.0,1.0,0.4,1.0,3.0,1.0,2.0,,2.0,1.0,,1.0,0.375,0.6,0.6,0.6666666666666666,0.3333333333333333,0.4,0.5,1.0,,,,,,,,,,,1.0,,,,,,,,,,,1610612741,2024,2023-24,True
1627936-1629632-1630172-1630245-203083,1610612741,"Alex Caruso, Coby White, Patrick Williams, Ayo Dosunmu, Andre Drummond","Caruso, White, Williams, Dosunmu, Drummond",1627936-1629632-1630172-1630245-203083,CHI,47.0,2,,2.0,2.0,4.0,,1.0,1.0,1.0,,1.0,122.55319148936171,7.0,7.0,1.0,2.0,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,1.0,,,,16.5,16.5,,,,,,,,,,,,0.3175,14.1,,1.0,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,0.3175,,0.5,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2024,2023-24,True
1627936-1629632-1630172-1630678-201942,1610612741,"Alex Caruso, Coby White, Patrick Williams, Terry Taylor, DeMar DeRozan","Caruso, White, Williams, Taylor, DeRozan",1627936-1629632-1630172-1630678-201942,CHI,127.0,1,-6.0,4.0,,9.0,8.0,,,1.0,1.0,,102.04724409448819,11.5,11.5,2.0,5.0,,1.0,,1.0,,1.0,,2.0,1.0,2.0,,1.0,,,,,,,,,1.0,1.0,1.0,,2.0,,,,,,2.0,,,,,0.25,0.3333333333333333,,,,,,16.2,16.2,0.3333333333333333,,,,0.3333333333333333,,,,,0.3333333333333333,0.6666666666666666,0.5018666666666667,5.15,26.8,5.0,,,,1.0,,2.0,,2.0,,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,2.0,5.0,,,,,,,,0.25,,,,,,,,,,,,,,0.3333333333333333,,,0.5018666666666667,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,0.25,0.3333333333333333,,,,,,,,,1.0,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2024,2023-24,True
1627936-1629632-1630172-1631207-201942,1610612741,"Alex Caruso, Coby White, Patrick Williams, Dalen Terry, DeMar DeRozan","Caruso, White, Williams, Terry, DeRozan",1627936-1629632-1630172-1631207-201942,CHI,298.0,2,-11.0,9.0,,17.0,15.0,,,3.0,,,82.14765100671141,14.666666666666666,14.666666666666666,5.0,8.0,,3.0,,,1.0,2.0,,4.0,3.0,4.0,,2.0,,1.0,,,3.0,2.0,3.0,6.0,,3.0,2.0,,2.0,,1.0,,1.0,1.0,3.0,,,,0.21428571428571427,0.25,0.42857142857142855,1.0,0.75,,1.0,1.0,20.75,20.25,0.42857142857142855,,,,,,,,0.14285714285714285,0.2857142857142857,0.8571428571428571,0.5508857142857143,4.85,24.766666666666666,2.0,,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,1.0,1.0,4.0,,3.0,,1.0,,1.0,1.0,,1.0,,,,,,2.0,3.0,,1.0,4.0,2.0,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,,0.5,0.5,,,,0.5,1.0,,0.5,,,,0.5,0.5,1.0,0.3333333333333333,1.0,0.5,0.5455333333333333,1.0,0.25,2.0,1.0,1.0,,,1.0,,,1.0,,,3.0,3.0,,,2.0,,,1.0,,,,,0.25,,0.75,,0.5,0.6666666666666666,,1.0,,,0.14285714285714285,1.0,,,,0.6048,,,0.25,,,,,,,,1.0,,,,,,0.3333333333333333,,,,,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2024,2023-24,True
1627936-1629632-1630172-201942-202696,1610612741,"Alex Caruso, Coby White, Patrick Williams, DeMar DeRozan, Nikola Vucevic","Caruso, White, Williams, DeRozan, Vucevic",1627936-1629632-1630172-201942-202696,CHI,9169.0,14,-1.0,305.0,38.0,614.0,358.0,21.0,15.0,40.0,5.0,0.525,96.42927254880576,14.944262295081968,14.429508196721311,153.0,309.0,57.0,82.0,21.0,44.0,40.0,78.0,94.0,161.0,118.0,357.0,106.0,78.0,53.0,91.0,37.0,9.0,220.0,58.0,117.0,149.0,8.0,19.0,52.0,,54.0,3.0,17.0,11.0,17.0,12.0,328.0,0.5638297872340425,0.5888888888888889,0.5838509316770186,0.557347670250896,0.5933333333333334,0.4229390681003584,0.7160493827160493,0.7687074829931972,0.6923076923076923,0.7916666666666666,0.7058823529411765,14.922330097087379,14.245954692556634,0.2939068100358423,0.6951219512195121,0.7916666666666666,0.6491228070175439,0.15770609318996415,0.4772727272727273,0.525,0.42857142857142855,0.14336917562724014,0.27956989247311825,0.7168458781362007,0.5563994623655913,6.8,25.10593220338983,49.0,19.0,22.0,3.0,9.0,41.0,46.0,12.0,22.0,6.0,14.0,23.0,65.0,82.0,114.0,9.0,22.0,14.0,38.0,19.0,19.0,55.0,4.0,20.0,9.0,2.0,6.0,26.0,42.0,2.0,6.0,65.0,49.0,6.0,0.926829268292683,0.3474576271186441,0.42857142857142855,0.3474576271186441,0.5454545454545454,0.5833333333333334,0.6770833333333334,0.08695652173913043,0.09090909090909091,0.8,0.8333333333333334,0.6774193548387096,0.8367346938775511,0.8235294117647058,0.475,0.475,1.0,0.28205128205128205,0.28205128205128205,0.8636363636363636,0.25,0.3333333333333333,0.28205128205128205,0.5089930555555555,0.18207282913165265,0.15857605177993528,28.0,11.0,35.0,,4.0,17.0,2.0,11.0,29.0,,9.0,22.0,32.0,3.0,11.0,2.0,1.0,1.0,,23.0,3.0,0.18181818181818182,0.42857142857142855,0.48333333333333334,0.12195121951219512,0.3333333333333333,0.11688311688311688,0.21678321678321677,0.52,0.30434782608695654,0.1111111111111111,0.047619047619047616,0.023255813953488372,0.12544802867383512,0.39285714285714285,0.14285714285714285,,,0.5503954545454546,0.08163265306122448,0.13068181818181818,0.08123249299719888,2.0,7.0,0.25,0.2857142857142857,1.0,6.0,7.0,10.0,9.0,8.0,3.0,0.5294117647058824,0.5454545454545454,0.2777777777777778,0.7,16.0,3.0,5.0,5.0,7.0,2.0,6.0,1.0,0.14285714285714285,0.45714285714285713,0.45714285714285713,0.4375,0.16666666666666666,0.1388888888888889,0.6,8.0,,,1.0,,,0.00847457627118644,1.0,2.0,,,,,,,,,1.0,1.0,1.0,0.25,,1610612741,2024,2023-24,True
1627936-1629632-1630172-201942-203083,1610612741,"Alex Caruso, Coby White, Patrick Williams, DeMar DeRozan, Andre Drummond","Caruso, White, Williams, DeRozan, Drummond",1627936-1629632-1630172-201942-203083,CHI,3606.0,9,3.0,122.0,10.0,243.0,132.0,9.0,6.0,15.0,,0.6,97.03826955074875,14.418032786885245,13.729508196721312,60.0,121.0,19.0,26.0,5.0,22.0,21.0,36.0,29.0,58.0,57.0,135.0,40.0,36.0,20.0,41.0,13.0,3.0,103.0,22.0,38.0,52.0,3.0,6.0,15.0,,11.0,,7.0,4.0,7.0,4.0,114.0,0.6896551724137931,0.7142857142857143,0.5,0.5521739130434783,0.5625,0.4956521739130435,0.6111111111111112,0.6428571428571429,0.5294117647058824,0.7142857142857143,0.5714285714285714,15.264462809917354,14.818181818181818,0.22608695652173913,0.7307692307692307,0.7916666666666666,0.6842105263157895,0.19130434782608696,0.22727272727272727,0.3125,0.6,0.1826086956521739,0.3130434782608696,0.7217391304347827,0.55407,7.06551724137931,25.080701754385963,,8.0,15.0,,,23.0,8.0,,,,,,,18.0,63.0,6.0,15.0,8.0,21.0,13.0,8.0,14.0,2.0,15.0,7.0,1.0,3.0,13.0,27.0,,,,,,0.9130434782608695,0.40350877192982454,,0.40350877192982454,,,,0.13793103448275862,0.2727272727272727,0.6666666666666666,0.7,0.6666666666666666,0.5833333333333334,0.875,0.38095238095238093,0.38095238095238093,1.0,0.4166666666666667,0.4166666666666667,0.8666666666666667,,,0.4166666666666667,,,,12.0,2.0,10.0,1.0,2.0,6.0,4.0,7.0,21.0,,6.0,8.0,14.0,,8.0,,,1.0,1.0,6.0,1.0,0.5714285714285714,0.7692307692307693,0.75,0.07692307692307693,0.27586206896551724,0.17647058823529413,0.2222222222222222,0.2857142857142857,0.23529411764705882,0.4,0.15384615384615385,,0.08695652173913043,0.15384615384615385,0.15384615384615385,0.5,1.0,0.5650428571428571,0.05,0.09523809523809523,0.15555555555555556,3.0,5.0,0.38461538461538464,0.6,1.0,2.0,,,4.0,2.0,3.0,0.6666666666666666,1.0,,,5.0,,,1.0,4.0,1.0,3.0,,0.19047619047619047,0.5,0.5,0.8,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,1610612741,2024,2023-24,True
1627936-1629632-1630172-201942-203897,1610612741,"Alex Caruso, Coby White, Patrick Williams, DeMar DeRozan, Zach LaVine","Caruso, White, Williams, DeRozan, LaVine",1627936-1629632-1630172-201942-203897,CHI,416.0,2,-6.0,14.0,1.0,27.0,19.0,3.0,1.0,5.0,,0.6,93.46153846153845,11.571428571428571,11.571428571428571,7.0,13.0,2.0,3.0,,2.0,,3.0,3.0,6.0,3.0,13.0,6.0,3.0,3.0,4.0,2.0,,9.0,1.0,3.0,4.0,,2.0,2.0,,2.0,,1.0,1.0,1.0,1.0,12.0,1.0,1.0,0.5,0.6666666666666666,0.65,0.3333333333333333,1.0,1.0,1.0,,1.0,19.53846153846154,19.53846153846154,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.2222222222222222,,,,,0.3333333333333333,0.6666666666666666,0.5159222222222222,5.95,26.933333333333334,,,2.0,,,2.0,1.0,,,,,,,,3.0,3.0,2.0,1.0,1.0,1.0,,2.0,,1.0,,,2.0,,2.0,,,,,,0.5,0.6666666666666666,,0.6666666666666666,,,,0.16666666666666666,0.5,,1.0,,1.0,,,,,0.6666666666666666,0.6666666666666666,0.5,,,0.6666666666666666,,,,,,1.0,,,,,,1.0,,1.0,,1.0,,1.0,1.0,,,,1.0,,,,0.5,,,1.0,0.25,,,,,,0.1111111111111111,,,,,,0.1,0.14285714285714285,0.07692307692307693,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2024,2023-24,True
1627936-1629632-1630172-202696-203897,1610612741,"Alex Caruso, Coby White, Patrick Williams, Nikola Vucevic, Zach LaVine","Caruso, White, Williams, Vucevic, LaVine",1627936-1629632-1630172-202696-203897,CHI,1750.0,10,-12.0,55.0,20.0,109.0,67.0,3.0,2.0,10.0,5.0,0.3,89.69142857142857,15.145454545454545,14.563636363636364,29.0,54.0,9.0,19.0,1.0,3.0,6.0,18.0,10.0,24.0,24.0,55.0,10.0,18.0,5.0,13.0,5.0,,34.0,9.0,18.0,29.0,2.0,7.0,11.0,,16.0,,1.0,,1.0,1.0,39.0,0.5,0.625,0.4166666666666667,0.4583333333333333,0.49107142857142855,0.5,0.5625,0.68,0.75,0.3333333333333333,1.0,16.98148148148148,16.24074074074074,0.3958333333333333,0.47368421052631576,0.6,0.5555555555555556,0.0625,0.3333333333333333,0.5,,0.125,0.375,0.8958333333333334,0.581775,4.154166666666667,25.45,18.0,3.0,5.0,1.0,6.0,8.0,11.0,3.0,8.0,1.0,6.0,7.0,16.0,10.0,24.0,,5.0,6.0,8.0,5.0,3.0,8.0,1.0,4.0,2.0,,1.0,3.0,6.0,,3.0,15.0,17.0,2.0,1.0,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.375,0.32142857142857145,0.42105263157894735,0.25,0.3333333333333333,1.0,0.8888888888888888,0.4,0.8571428571428571,1.0,0.5,0.5,1.0,0.2777777777777778,0.2777777777777778,1.0,0.42857142857142855,0.16666666666666666,0.2777777777777778,0.5871357142857143,0.2909090909090909,0.3333333333333333,10.0,5.0,2.0,1.0,1.0,5.0,3.0,4.0,16.0,,2.0,9.0,11.0,1.0,2.0,1.0,,,,5.0,,0.75,0.8333333333333334,0.8,0.21052631578947367,0.6923076923076923,0.13333333333333333,0.39285714285714285,0.7777777777777778,0.5,0.5,,0.043478260869565216,0.041666666666666664,0.5555555555555556,0.1111111111111111,1.0,1.0,0.6015285714285714,0.09433962264150944,0.1724137931034483,0.2909090909090909,2.0,3.0,0.3333333333333333,0.6666666666666666,1.0,3.0,3.0,8.0,3.0,4.0,,0.6,0.6,0.5714285714285714,0.375,,,,1.0,,,1.0,,0.16666666666666666,,,,0.3333333333333333,,,,,,,,,,,1.0,,,,,,0.5,,,,,,,,1610612741,2024,2023-24,True
1627936-1629632-1630172-203083-203897,1610612741,"Alex Caruso, Coby White, Patrick Williams, Andre Drummond, Zach LaVine","Caruso, White, Williams, Drummond, LaVine",1627936-1629632-1630172-203083-203897,CHI,153.0,2,-8.0,6.0,2.0,11.0,9.0,1.0,,3.0,,0.3333333333333333,103.52941176470588,7.833333333333333,7.833333333333333,3.0,5.0,,,,,1.0,,,2.0,1.0,1.0,,,,,,,,,1.0,2.0,,2.0,2.0,,1.0,1.0,,,,,1.0,,,,,,0.3333333333333333,,1.0,,,,21.2,21.2,,,,,,,,,0.3333333333333333,,0.3333333333333333,0.47433333333333333,15.55,22.9,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,3.0,3.0,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,0.5,,0.3333333333333333,,,0.5,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2024,2023-24,True
1627936-1629632-1630245-1630678-201942,1610612741,"Alex Caruso, Coby White, Ayo Dosunmu, Terry Taylor, DeMar DeRozan","Caruso, White, Dosunmu, Taylor, DeRozan",1627936-1629632-1630245-1630678-201942,CHI,270.0,2,,10.0,5.0,19.0,14.0,1.0,1.0,1.0,1.0,1.0,101.33333333333333,13.2,13.2,4.0,9.0,3.0,4.0,1.0,2.0,1.0,3.0,4.0,6.0,4.0,14.0,4.0,3.0,2.0,3.0,2.0,,7.0,1.0,3.0,6.0,,,3.0,,4.0,,,,,,12.0,0.5,0.6666666666666666,0.6666666666666666,0.55,0.5833333333333334,0.4,1.0,1.0,1.0,,,15.333333333333334,12.88888888888889,0.4,0.75,1.0,0.6666666666666666,0.2,0.5,1.0,,0.1,0.3,0.8,0.571385,4.066666666666666,24.9,9.0,1.0,,,2.0,1.0,3.0,4.0,6.0,1.0,3.0,3.0,14.0,4.0,3.0,,,2.0,1.0,,1.0,2.0,,1.0,1.0,,,1.0,1.0,,1.0,14.0,9.0,1.0,1.0,0.25,0.3333333333333333,0.25,0.6666666666666666,0.6111111111111112,0.6363636363636364,0.3333333333333333,0.5,,1.0,,,1.0,1.0,1.0,1.0,,,,0.2222222222222222,,,0.5731222222222222,1.0,1.0,2.0,,,,,2.0,,1.0,2.0,,2.0,1.0,3.0,,,,,,,1.0,,,0.3333333333333333,0.3333333333333333,0.25,0.5,0.6666666666666666,0.6,,1.0,,,,,,,,,0.448925,0.09090909090909091,0.14285714285714285,0.14285714285714285,,1.0,0.3333333333333333,,,,3.0,4.0,1.0,2.0,,0.5,,0.4444444444444444,0.75,,1.0,1.0,,,1.0,,,0.6666666666666666,,,,,0.1111111111111111,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612741,2024,2023-24,True
1627936-1629632-1630245-1630678-202696,1610612741,"Alex Caruso, Coby White, Ayo Dosunmu, Terry Taylor, Nikola Vucevic","Caruso, White, Dosunmu, Taylor, Vucevic",1627936-1629632-1630245-1630678-202696,CHI,25.0,1,-3.0,1.0,1.0,2.0,3.0,,,1.0,,,115.19999999999999,14.0,14.0,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,11.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2024,2023-24,True
1627936-1629632-1630245-1630678-203083,1610612741,"Alex Caruso, Coby White, Ayo Dosunmu, Terry Taylor, Andre Drummond","Caruso, White, Dosunmu, Taylor, Drummond",1627936-1629632-1630245-1630678-203083,CHI,236.0,2,-5.0,8.0,,16.0,12.0,1.0,1.0,1.0,,1.0,97.6271186440678,13.625,11.5,4.0,8.0,,,2.0,3.0,1.0,4.0,2.0,3.0,5.0,7.0,,4.0,,1.0,,,3.0,1.0,3.0,4.0,,,1.0,,,,,,,,7.0,,,0.6666666666666666,0.4375,0.4375,0.625,1.0,0.6666666666666666,,,,15.875,15.0,,,,,0.375,0.6666666666666666,0.6666666666666666,,0.125,0.5,0.625,0.490425,9.166666666666666,26.139999999999997,,,1.0,,,1.0,,,,,,,,4.0,3.0,,1.0,,1.0,1.0,,1.0,1.0,,,,,1.0,2.0,,,,,,1.0,0.2,,0.2,,,,,,1.0,0.5,1.0,0.5,,,,,0.25,0.25,1.0,,,0.25,,,,2.0,,,,1.0,,,1.0,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,1.0,,0.2,,1.0,,,0.2,,,1.0,,,0.54285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2024,2023-24,True
